,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$3,237","$2,843",$394,-,$44,$-446,"$3,333",$-96,$-144,$-240,$-13,$-227,-,$-227,-,$-235,$133,$-96,881,881,$-0.25,$-0.25
2020-09-30,"$2,975","$2,659",$316,-,$41,$-133,"$2,833",$142,$-143,$-1,$18,$-19,-,$-19,-,$-17,$372,$142,882,882,$-0.02,$-0.02
2020-06-30,"$3,196","$2,917",$279,-,$43,"$-2,147","$5,107","$-1,911",$-172,"$-2,083",$-402,"$-1,681",-,"$-1,681",-,"$-1,676","$-1,660","$-1,911",877,877,$-1.91,$-1.91
2020-03-31,"$5,037","$4,481",$556,-,$54,"$-1,073","$5,608",$-571,$-325,$-896,$119,"$-1,015",-,"$-1,015",-,"$-1,017",$-223,$-571,878,878,$-1.16,$-1.16
2019-12-31,"$5,191","$4,586",$605,-,$59,"$-2,198","$6,843","$-1,652",$-185,"$-1,837",$-183,"$-1,654",-,"$-1,654",-,"$-1,653","$-1,280","$-1,652",875,875,$-1.89,$-1.89
2019-09-30,"$5,550","$4,961",$589,-,$53,-,"$5,014",$536,$-164,$372,$76,$296,-,$296,-,$295,$953,$536,876,876,$0.34,$0.34
2019-06-30,"$5,930","$5,324",$606,-,$56,$-247,"$5,627",$303,$-152,$151,$74,$77,-,$77,-,$75,$723,$303,874,875,$0.09,$0.09
2019-03-31,"$5,737","$5,252",$485,-,$59,$-61,"$5,372",$365,$-173,$192,$40,$152,-,$152,-,$152,$781,$365,873,873,$0.17,$0.17
2018-12-31,"$5,936","$5,269",$667,-,$59,-,"$5,328",$608,$-150,$458,$-210,$668,-,$668,-,$664,"$1,030",$608,875,877,$0.76,$0.76
2018-09-30,"$6,172","$5,384",$788,-,$72,-,"$5,456",$716,$-182,$534,$100,$434,-,$434,-,$435,"$1,116",$716,877,878,$0.50,$0.50
2018-06-30,"$6,147","$5,293",$854,-,$65,-,"$5,358",$789,$-156,$633,$125,$508,-,$508,-,$511,"$1,179",$789,877,880,$0.58,$0.58
2018-03-31,"$5,740","$5,063",$677,-,$58,$-265,"$5,386",$354,$-165,$189,$142,$47,-,$47,-,$46,$748,$354,875,878,$0.05,$0.05
2017-12-31,"$5,940","$5,101",$839,-,$71,$-385,"$5,557",$383,$-139,$244,"$1,050",$-806,-,$-806,-,$-824,$776,$383,870,870,$-0.94,$-0.94
2017-09-30,"$5,444","$4,747",$697,-,$55,-,"$4,802",$642,$-146,$496,$135,$361,-,$361,-,$365,"$1,036",$642,872,873,$0.42,$0.42
2017-06-30,"$4,957","$4,474",$483,-,$75,$-262,"$4,811",$146,$-147,$-1,$-29,$28,-,$28,-,$28,$532,$146,869,871,$0.03,$0.03
2017-03-31,"$4,279","$4,021",$258,-,$55,-,"$4,076",$203,$-260,$-57,$-25,$-32,-,$-32,-,$-32,$586,$203,867,867,$-0.04,$-0.04
2016-12-31,"$4,021","$3,698",$323,-,$94,$-168,"$3,960",$61,$-236,$-175,$-22,$-153,-,$-153,-,$-149,$447,$61,861,861,$-0.16,$-0.16
2016-09-30,"$3,833","$3,662",$171,-,$43,-,"$3,705",$128,$-180,$-52,$-59,$7,-,$7,-,$6,$503,$128,862,864,$0.01,$0.01
2016-06-30,"$3,835","$3,732",$103,-,$41,$-423,"$7,715","$-3,880",$-227,"$-4,107",$-902,"$-3,205",-,"$-3,205",-,"$-3,208","$-3,484","$-3,880",860,860,$-3.73,$-3.73
2016-03-31,"$4,198","$3,925",$273,-,$48,"$-2,766","$7,277","$-3,079",$-212,"$-3,291",$-875,"$-2,416",-,"$-2,416",$-2,"$-2,412","$-2,733","$-3,079",858,858,$-2.81,$-2.81
2015-12-31,"$5,082","$4,556",$526,-,$54,$-282,"$4,996",$86,$-179,$-93,$-67,$-26,-,$-26,-,$-28,$488,$86,853,853,$-0.03,$-0.03
2015-09-30,"$5,582","$5,039",$543,-,$37,$-381,"$5,539",$43,$-133,$-90,$-37,$-53,-,$-53,-,$-54,$460,$43,855,855,$-0.06,$-0.06
2015-06-30,"$5,919","$5,233",$686,-,$43,$-306,"$5,665",$254,$-129,$125,$71,$54,-,$54,$-1,$54,$710,$254,852,854,$0.06,$0.06
2015-03-31,"$7,050","$6,285",$765,-,$66,"$-1,208","$7,598",$-548,$-330,$-878,$-241,$-637,-,$-637,$-4,$-643,$12,$-548,850,850,$-0.76,$-0.76
2014-12-31,"$8,770","$7,270","$1,500",-,$55,-,"$7,471","$1,299",$-59,"$1,240",$336,$904,-,$904,$1,$901,"$1,856","$1,299",848,852,$1.06,$1.06
2014-09-30,"$8,701","$6,993","$1,708",-,$74,-,"$7,067","$1,634",$-84,"$1,550",$411,"$1,139",-,"$1,139",$66,"$1,203","$2,169","$1,634",848,854,$1.42,$1.41
2014-06-30,"$8,051","$6,768","$1,283",-,$89,-,"$6,857","$1,194",$-118,"$1,076",$299,$777,-,$777,$-2,$774,"$1,718","$1,194",846,852,$0.92,$0.91
2014-03-31,"$7,348","$6,303","$1,045",-,$75,-,"$6,378",$970,$-124,$846,$229,$617,-,$617,$-1,$622,"$1,480",$970,849,853,$0.73,$0.73
2013-12-31,"$7,639","$6,401","$1,238",-,$94,-,"$6,495","$1,144",$-104,"$1,040",$268,$772,-,$772,$23,$793,"$1,641","$1,144",898,902,$0.90,$0.90
2013-09-30,"$7,472","$6,284","$1,188",-,$80,-,"$6,364","$1,108",$-103,"$1,005",$296,$709,-,$709,$-1,$706,"$1,589","$1,108",890,894,$0.79,$0.79
2013-06-30,"$7,317","$6,246","$1,071",-,$87,-,"$6,333",$984,$-82,$902,$256,$646,-,$646,$2,$644,"$1,458",$984,925,928,$0.70,$0.69
2013-03-31,"$6,974","$6,000",$974,-,$72,"$-1,000","$7,072",$-98,$-85,$-183,$-172,$-11,-,$-11,$-5,$-18,$350,$-98,931,931,$-0.02,$-0.02
2012-12-31,"$7,290","$6,236","$1,054",-,$73,-,"$6,309",$981,$-82,$899,$307,$592,-,$592,$80,$669,"$1,412",$981,926,928,$0.72,$0.72
2012-09-30,"$7,111","$6,090","$1,021",-,$67,-,"$6,157",$954,$-77,$877,$267,$610,-,$610,$-6,$602,"$1,360",$954,928,930,$0.65,$0.65
2012-06-30,"$7,234","$5,966","$1,268",-,$67,-,"$6,033","$1,201",$-97,"$1,104",$357,$747,-,$747,$-8,$737,"$1,607","$1,201",924,926,$0.80,$0.79
2012-03-31,"$6,868","$5,477","$1,391",-,$68,$-300,"$5,845","$1,023",$-81,$942,$304,$638,-,$638,$-8,$627,"$1,408","$1,023",923,926,$0.68,$0.68
2011-12-31,"$7,064","$5,567","$1,497",-,$67,-,"$5,634","$1,430",$-76,"$1,354",$447,$907,-,$907,-,$906,"$1,798","$1,430",918,922,$0.98,$0.98
2011-09-30,"$6,548","$5,137","$1,411",-,$79,-,"$5,216","$1,332",$-71,"$1,261",$411,$850,-,$850,$-165,$683,"$1,672","$1,332",920,925,$0.74,$0.74
2011-06-30,"$5,935","$4,709","$1,226",-,$65,-,"$4,774","$1,161",$-68,"$1,093",$352,$741,-,$741,-,$739,"$1,492","$1,161",916,921,$0.81,$0.80
2011-03-31,"$5,282","$4,398",$884,-,$70,-,"$4,468",$814,$-73,$741,$229,$512,-,$512,$-1,$511,"$1,134",$814,914,919,$0.56,$0.56
2010-12-31,"$5,160","$4,113","$1,047",-,$62,-,"$4,180",$980,$-70,$910,$283,$627,-,$627,$-20,$605,"$1,282",$980,908,911,$0.66,$0.65
2010-09-30,"$4,665","$3,785",$880,-,$62,-,"$3,847",$818,$-83,$735,$249,$486,-,$486,$59,$544,"$1,102",$818,910,912,$0.60,$0.60
2010-06-30,"$4,387","$3,578",$809,-,$47,-,"$3,625",$762,$-85,$677,$200,$477,-,$477,$6,$480,"$1,034",$762,906,909,$0.53,$0.53
2010-03-31,"$3,761","$3,259",$502,-,$58,$5,"$3,312",$449,$-116,$333,$121,$212,-,$212,$-5,$206,$710,$449,905,908,$0.23,$0.23
2009-12-31,"$3,686","$3,200",$486,-,$58,-,"$3,258",$428,$-82,$346,$98,$248,-,$248,$-4,$243,$682,$428,900,902,$0.27,$0.27
2009-09-30,"$3,588","$3,065",$523,-,$49,-,"$3,114",$474,$-81,$393,$124,$269,-,$269,$-3,$262,$712,$474,902,904,$0.29,$0.29
2009-06-30,"$3,494","$2,970",$524,-,$48,-,"$3,018",$476,$-93,$383,$117,$266,-,$266,$-1,$262,$700,$476,898,900,$0.29,$0.29
2009-03-31,"$3,907","$3,239",$668,-,$52,-,"$3,291",$616,$-56,$560,$179,$381,-,$381,$-1,$378,$831,$616,897,899,$0.42,$0.42
