,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,$736,$20,$716,-,$356,-,$376,$360,-,$359,$75,$284,-,$284,-,$275,-,-,164,166,$1.67,$1.63
2020-09-30,$738,$26,$712,-,$497,-,$523,$215,-,$215,$40,$175,-,$175,-,$167,-,-,164,164,$1.01,$1.01
2020-06-30,$712,$32,$680,-,$598,-,$630,$82,-,$82,$16,$66,-,$66,-,$57,-,-,164,164,$0.34,$0.34
2020-03-31,$756,$74,$682,-,$666,-,$740,$16,-,$16,$2,$14,-,$14,-,$6,-,-,164,173,$0.04,$0.04
2019-12-31,$799,$87,$712,-,$477,-,$564,$235,-,$235,$52,$183,-,$183,-,$174,-,-,176,187,$1.03,$0.96
2019-09-30,$823,$110,$713,-,$425,-,$535,$288,-,$288,$66,$222,-,$222,-,$214,-,-,173,182,$1.23,$1.17
2019-06-30,$816,$115,$701,-,$445,-,$560,$256,-,$256,$58,$198,-,$198,-,$189,-,-,179,189,$1.05,$0.99
2019-03-31,$807,$99,$708,-,$434,-,$533,$274,-,$274,$61,$213,-,$213,-,$205,-,-,185,195,$1.10,$1.04
2018-12-31,$795,$80,$715,-,$425,-,$505,$290,-,$290,$64,$226,-,$226,-,$217,-,-,194,207,$1.14,$1.06
2018-09-30,$767,$66,$701,-,$409,-,$475,$292,-,$292,$69,$223,-,$223,-,$215,-,-,193,206,$1.11,$1.04
2018-06-30,$744,$58,$686,-,$433,-,$491,$253,-,$253,$56,$197,-,$197,-,$187,-,-,196,209,$0.95,$0.89
2018-03-31,$727,$47,$680,-,$372,-,$419,$308,-,$308,$70,$238,-,$238,-,$231,-,-,197,210,$1.16,$1.09
2017-12-31,$703,$36,$667,-,$406,-,$442,$261,-,$261,$136,$125,-,$125,-,$115,-,-,201,210,$0.57,$0.54
2017-09-30,$696,$35,$661,-,$418,-,$453,$243,-,$243,$83,$160,-,$160,-,$152,-,-,200,209,$0.75,$0.72
2017-06-30,$690,$30,$660,-,$412,-,$442,$248,-,$248,$80,$168,-,$168,-,$154,-,-,202,208,$0.76,$0.73
2017-03-31,$647,$26,$621,-,$437,-,$463,$184,-,$184,$45,$139,-,$139,-,$129,-,-,202,210,$0.63,$0.61
2016-12-31,$629,$21,$608,-,$407,-,$428,$201,-,$207,$70,$137,-,$137,-,$124,-,-,204,204,$0.61,$0.60
2016-09-30,$636,$22,$614,-,$420,-,$444,$192,-,$192,$65,$127,-,$127,-,$117,-,-,204,205,$0.57,$0.57
2016-06-30,$613,$22,$591,-,$415,-,$439,$174,-,$174,$60,$114,-,$114,-,$91,-,-,204,205,$0.44,$0.44
2016-03-31,$592,$22,$570,-,$436,-,$460,$132,-,$132,$41,$91,-,$91,-,$79,-,-,204,204,$0.38,$0.38
2015-12-31,$591.488,$24.515,$566.973,-,$418.386,-,$444.927,$146.561,-,$146.561,$44.545,$102.016,-,$102.016,-,$88.583,-,-,203,204,$0.43,$0.43
2015-09-30,$582.174,$30.853,$551.321,-,$407.244,-,$440.395,$141.779,-,$141.779,$40.78,$100.999,-,$100.999,-,$84.238,-,-,204,204,$0.41,$0.41
