,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$7,937","$6,712","$1,225",$34,$298,-,"$7,044",$893,$3,$896,$39,$857,-,$857,$-2,$853,"$1,231",$893,334,334,$2.55,$2.55
2020-09-30,"$6,776","$5,885",$891,$27,$259,$-582,"$6,753",$23,$-34,$-11,$-125,$114,-,$114,-,$112,$386,$23,334,334,$0.33,$0.33
2020-06-30,"$5,546","$4,894",$652,$25,$288,-,"$5,207",$339,$-56,$283,$-32,$315,-,$315,$-1,$313,$698,$339,334,334,$0.94,$0.94
2020-03-31,"$7,494","$6,868",$626,$27,$295,-,"$7,190",$304,$-86,$218,$75,$143,-,$143,$1,$142,$650,$304,334,334,$0.42,$0.42
2019-12-31,"$8,179","$7,044","$1,135",$30,$307,-,"$7,381",$798,$-46,$752,$140,$612,-,$612,-,$610,"$1,137",$798,353,353,$1.85,$1.84
2019-09-30,"$8,722","$7,269","$1,453",$26,$303,-,"$7,598","$1,124",$-19,"$1,105",$136,$969,-,$969,$-4,$963,"$1,454","$1,124",337,337,$2.85,$2.85
2019-06-30,"$9,048","$7,542","$1,506",$27,$302,-,"$7,871","$1,177",$-2,"$1,175",$169,"$1,006",-,"$1,006",$-3,"$1,002","$1,508","$1,177",370,370,$2.70,$2.70
2019-03-31,"$8,778","$7,446","$1,332",$28,$287,-,"$7,761","$1,017",$3,"$1,020",$203,$817,-,$817,-,$815,"$1,340","$1,017",372,372,$2.19,$2.19
2018-12-31,"$8,876","$7,728","$1,148",$28,$326,-,"$8,082",$794,$2,$796,$99,$697,-,$697,$-5,$690,"$1,130",$794,389,389,$1.83,$1.83
2018-09-30,"$10,155","$8,499","$1,656",$30,$309,-,"$8,838","$1,317",$30,"$1,347",$232,"$1,115",-,"$1,115",$-2,"$1,113","$1,630","$1,317",389,390,$2.86,$2.85
2018-06-30,"$10,206","$8,290","$1,916",$29,$261,-,"$8,580","$1,626",$8,"$1,634",$-21,"$1,655",-,"$1,655",$-1,"$1,654","$1,929","$1,626",391,392,$4.23,$4.22
2018-03-31,"$9,767","$8,012","$1,755",$28,$233,-,"$8,273","$1,494",$40,"$1,534",$303,"$1,231",-,"$1,231",-,"$1,231","$1,797","$1,494",394,395,$3.12,$3.11
2017-12-31,"$9,135","$7,528","$1,607",$29,$237,-,"$7,794","$1,341",$1,"$1,342",$-556,"$1,898",-,"$1,898",$-4,"$1,894","$1,642","$1,341",398,399,$4.76,$4.77
2017-09-30,"$8,516","$6,939","$1,577",$27,$218,-,"$7,184","$1,332",$106,"$1,438",$380,"$1,058",-,"$1,058",$-2,"$1,057","$1,630","$1,332",395,395,$2.67,$2.67
2017-06-30,"$8,403","$6,601","$1,802",$25,$200,-,"$6,826","$1,577",$16,"$1,593",$459,"$1,134",-,"$1,134",$-4,"$1,131","$1,867","$1,577",401,402,$2.82,$2.81
2017-03-31,"$8,430","$6,991","$1,439",$25,$204,-,"$7,220","$1,210",$-90,"$1,120",$315,$805,-,$805,$-8,$797,"$1,510","$1,210",403,403,$1.98,$1.98
2016-12-31,"$7,747","$6,420","$1,327",$26,$253,-,"$6,699","$1,048",$4,"$1,052",$282,$770,-,$770,$-7,$763,"$1,325","$1,048",419,420,$1.90,$1.90
2016-09-30,"$7,365","$5,903","$1,462",$25,$188,-,"$6,116","$1,249",$32,"$1,281",$326,$955,-,$955,$-2,$952,"$1,509","$1,249",413,414,$2.30,$2.30
2016-06-30,"$7,328","$5,702","$1,626",$24,$199,-,"$5,925","$1,403",$35,"$1,438",$346,"$1,092",-,"$1,092",$-1,"$1,091","$1,674","$1,403",424,425,$2.57,$2.56
2016-03-31,"$6,743","$5,166","$1,577",$24,$193,-,"$5,383","$1,360",$102,"$1,462",$432,"$1,030",-,"$1,030",-,"$1,030","$1,632","$1,360",433,434,$2.38,$2.37
2015-12-31,"$7,071","$5,792","$1,279",$26,$201,-,"$6,019","$1,052",$7,"$1,059",$262,$797,-,$797,$-2,$795,"$1,321","$1,052",465,466,$1.82,$1.82
2015-09-30,"$8,334","$6,465","$1,869",$25,$194,-,"$6,684","$1,650",$26,"$1,676",$487,"$1,189",-,"$1,189",$-3,"$1,185","$1,902","$1,650",462,463,$2.56,$2.54
2015-06-30,"$9,145","$7,047","$2,098",$25,$228,-,"$7,300","$1,845",$22,"$1,867",$541,"$1,326",-,"$1,326",$3,"$1,330","$2,096","$1,845",472,472,$2.82,$2.82
2015-03-31,"$8,185","$6,379","$1,806",$26,$205,-,"$6,610","$1,575",$32,"$1,607",$440,"$1,167",-,"$1,167",$-3,"$1,166","$1,866","$1,575",479,481,$2.42,$2.41
2014-12-31,"$10,290","$8,989","$1,301",$30,$194,-,"$9,213","$1,077",$17,"$1,094",$298,$796,-,$796,$-5,$795,"$1,328","$1,077",518,521,$1.59,$1.59
2014-09-30,"$12,066","$10,118","$1,948",$31,$211,-,"$10,360","$1,706",$-12,"$1,694",$434,"$1,260",-,"$1,260",$-3,"$1,258","$1,972","$1,706",509,512,$2.46,$2.45
2014-06-30,"$12,117","$10,255","$1,862",$34,$215,-,"$10,504","$1,613",$-15,"$1,598",$425,"$1,173",-,"$1,173",$3,"$1,178","$1,870","$1,613",523,527,$2.25,$2.23
2014-03-31,"$11,135","$9,577","$1,558",$32,$186,-,"$9,795","$1,340",$-14,"$1,326",$383,$943,-,$943,$1,$943,"$1,605","$1,340",544,548,$1.73,$1.72
2013-12-31,"$11,138","$9,601","$1,537",$44,$229,-,"$9,874","$1,264",$-57,"$1,207",$30,"$1,177",-,"$1,177",$-2,"$1,174","$1,521","$1,264",566,570,$2.11,$2.09
2013-09-30,"$11,152","$9,690","$1,462",$35,$220,-,"$9,945","$1,207",$-14,"$1,193",$339,$854,-,$854,$-3,$853,"$1,474","$1,207",563,567,$1.51,$1.50
2013-06-30,"$11,103","$9,496","$1,607",$35,$208,-,"$9,739","$1,364",$-31,"$1,333",$410,$923,-,$923,$4,$929,"$1,623","$1,364",574,578,$1.62,$1.61
2013-03-31,"$10,669","$9,153","$1,516",$36,$213,-,"$9,402","$1,267",$-4,"$1,263",$357,$906,-,$906,$-6,$901,"$1,526","$1,267",574,578,$1.56,$1.55
2012-12-31,"$11,097","$9,832","$1,265",$57,$249,-,"$10,138",$959,$-29,$930,$285,$645,-,$645,$-22,$629,"$1,231",$959,573,577,$1.12,$1.09
2012-09-30,"$11,273","$9,670","$1,603",$39,$236,-,"$9,945","$1,328",$-42,"$1,286",$435,$851,-,$851,$-7,$846,"$1,570","$1,328",573,577,$1.47,$1.46
2012-06-30,"$11,248","$9,561","$1,687",$37,$201,-,"$9,799","$1,449",$-375,"$1,074",$306,$768,-,$768,-,$770,"$1,739","$1,449",573,577,$1.34,$1.33
2012-03-31,"$11,734","$10,532","$1,202",$39,$223,-,"$10,794",$940,$-45,$895,$301,$594,-,$594,$5,$600,"$1,177",$940,572,575,$1.04,$1.04
2011-12-31,"$10,109","$9,351",$758,$54,$235,-,"$9,640",$469,$-518,$-49,$-98,$49,-,$49,$-267,$-218,$757,$469,568,572,$-0.37,$-0.30
2011-09-30,"$12,516","$10,734","$1,782",$53,$236,-,"$11,023","$1,493",$-75,"$1,418",$506,$912,-,$912,$-17,$890,"$1,738","$1,493",570,575,$1.56,$1.51
2011-06-30,"$13,306","$11,704","$1,602",$56,$236,-,"$11,996","$1,310",$-71,"$1,239",$388,$851,-,$851,$-48,$804,"$1,546","$1,310",566,575,$1.41,$1.38
2011-03-31,"$12,252","$10,943","$1,309",$33,$211,-,"$11,187","$1,065",$-142,$923,$263,$660,-,$660,-,$659,"$1,288","$1,065",566,569,$1.16,$1.15
2010-12-31,"$8,398","$7,240","$1,158",$41,$221,-,"$7,502",$896,$-503,$393,$-112,$505,-,$505,-,$763,"$1,111",$896,564,564,$1.37,$1.37
2010-09-30,"$10,302","$9,075","$1,227",$35,$204,-,"$9,314",$988,$-267,$721,$254,$467,-,$467,-,$472,"$1,220",$988,564,564,$0.84,$0.84
2010-06-30,"$10,484","$9,482","$1,002",$37,$220,-,"$9,739",$745,"$6,799","$7,544","$-1,299","$8,843",-,"$8,843",-,"$8,896","$1,221",$745,564,564,$15.77,$15.77
2010-03-31,"$9,755","$9,130",$625,$41,$217,-,"$9,388",$367,$-347,$20,$12,$8,-,$8,-,$10,$897,$367,-,-,-,-
2009-12-31,"$8,817","$8,610",$207,$40,$217,-,"$8,867",$-50,"$-1,365","$-1,415",$-560,$-855,-,$-855,-,$-848,$355,$-50,-,-,-,-
2009-09-30,"$8,612","$7,956",$656,$38,$199,-,"$8,193",$419,"$-1,402",$-983,$-332,$-651,-,$-651,-,$-650,$998,$419,564,566,$-1.15,$-1.15
2009-06-30,"$7,499","$7,158",$341,$25,$227,-,"$7,410",$89,$-529,$-440,$-87,$-353,-,$-353,-,$-351,$712,$89,-,-,-,-
2009-03-31,"$5,900","$5,792",$108,$42,$207,-,"$6,041",$-141,"$-1,303","$-1,444",$-432,"$-1,012",-,"$-1,012",$-4,"$-1,016",$373,$-141,-,-,-,-
2008-12-31,"$8,256","$8,433",$-177,$47,$319,-,"$15,262","$-7,006",$-920,"$-7,926",$-725,"$-7,201",-,"$-7,201",$4,"$-7,190","$-6,163","$-7,006",-,-,-,-
2008-09-30,"$14,086","$13,468",$618,$42,$302,-,"$13,812",$274,$-532,$-258,$-121,$-137,-,$-137,$1,$-136,$808,$274,-,-,-,-
2008-06-30,"$15,599","$14,805",$794,$54,$312,-,"$15,171",$428,$-431,$-3,$13,$-16,-,$-16,$2,$-14,"$1,014",$428,-,-,-,-
2008-03-31,"$12,765","$12,074",$691,$51,$264,-,"$12,389",$376,$-380,$-4,$-15,$11,-,$11,$8,$19,$837,$376,-,-,-,-
2007-12-31,"$5,258","$4,887",$371,$39,$326,$-13,"$5,360",$-102,$-59,$-161,$-49,$-112,-,$-112,-,$-112,$121,$-102,-,-,-,-
2007-09-30,"$4,052","$3,490",$562,$36,$138,-,"$3,664",$388,$135,$523,$126,$397,-,$397,-,$397,$488,$388,-,-,-,-
2007-06-30,"$4,092","$3,570",$522,$31,$154,$-7,"$3,762",$330,$-56,$274,$115,$159,-,$159,-,$159,$453,$330,-,-,-,-
2007-03-31,"$3,718","$3,249",$469,$29,$122,-,"$3,400",$318,$-14,$304,$87,$217,-,$217,-,$217,$421,$318,-,-,-,-
