,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$3,973","$3,765",$208,-,$675,$529,"$4,831",$-858,$-250,"$-1,108",$-353,$-755,-,$-755,-,$-755,-,$-858,635,635,$-1.19,$-1.19
2020-09-30,"$3,062","$3,492",$-430,-,$582,$516,"$9,448","$-6,386",$-473,"$-6,859","$-1,480","$-5,379",-,"$-5,379",-,"$-5,379","$-6,386","$-6,386",635,635,$-8.47,$-8.47
2020-06-30,"$1,468","$3,379","$-1,911",-,$542,$683,"$6,283","$-4,815","$-2,199","$-7,014","$-1,297","$-5,717",-,"$-5,717",-,"$-5,717","$-4,815","$-4,815",635,635,$-9.01,$-9.01
2020-03-31,"$8,592","$6,334","$2,258",-,"$1,260",$-730,"$9,002",$-410,$-197,$-607,$-73,$-534,-,$-534,-,$-534,$-410,$-410,637,637,$-0.84,$-0.84
2019-12-31,"$11,439","$7,291","$4,148",-,"$1,375",$-752,"$10,040","$1,399",$-1,"$1,398",$299,"$1,099",-,"$1,099",-,"$1,099","$1,399","$1,399",651,653,$1.68,$1.69
2019-09-30,"$12,560","$7,664","$4,896",-,"$1,439",$-755,"$10,489","$2,071",$-124,"$1,947",$452,"$1,495",-,"$1,495",-,"$1,495","$2,071","$2,071",646,648,$2.32,$2.31
2019-06-30,"$12,536","$7,523","$5,013",-,"$1,443",$-729,"$10,408","$2,128",$-221,"$1,907",$464,"$1,443",-,"$1,443",-,"$1,443","$2,128","$2,128",650,652,$2.22,$2.21
2019-03-31,"$10,472","$6,737","$3,735",-,"$1,320",$-780,"$9,452","$1,020",$-74,$946,$216,$730,-,$730,-,$730,"$1,020","$1,020",665,667,$1.10,$1.09
2018-12-31,"$10,742","$7,043","$3,699",-,"$1,320",$-718,"$9,651","$1,091",$254,"$1,345",$325,"$1,020",-,"$1,020",-,"$1,020","$1,091","$1,091",691,694,$1.48,$1.47
2018-09-30,"$11,953","$7,450","$4,503",-,"$1,420",$-865,"$10,308","$1,645",$43,"$1,688",$366,"$1,322",-,"$1,322",-,"$1,322","$1,645","$1,645",686,688,$1.93,$1.92
2018-06-30,"$11,775","$7,202","$4,573",-,"$1,374",$-932,"$10,091","$1,684",$-298,"$1,386",$350,"$1,036",-,"$1,036",-,"$1,036","$1,684","$1,684",695,697,$1.49,$1.49
2018-03-31,"$9,968","$6,353","$3,615",-,"$1,265",$-903,"$9,124",$844,$-112,$732,$175,$557,-,$557,-,$557,$844,$844,704,706,$0.79,$0.79
2017-12-31,"$10,229","$6,249","$3,980",-,"$2,573",$338,"$9,067","$1,162",$-118,"$1,044",$745,$299,-,$299,-,$299,"$1,162","$1,162",720,723,$0.43,$0.43
2017-09-30,"$11,061","$6,463","$4,598",-,"$1,386",$-818,"$9,238","$1,823",$-47,"$1,776",$617,"$1,159",-,"$1,159",-,"$1,159","$1,823","$1,823",716,719,$1.62,$1.61
2017-06-30,"$10,747","$6,206","$4,541",-,"$1,305",$-723,"$8,765","$1,982",$-151,"$1,831",$645,"$1,186",-,"$1,186",-,"$1,186","$1,982","$1,982",728,731,$1.63,$1.62
2017-03-31,"$9,101","$5,635","$3,466",-,"$1,638",$-292,"$8,102",$999,$-150,$849,$288,$561,-,$561,-,$561,$999,$999,728,731,$0.77,$0.77
2016-12-31,"$9,269","$5,765","$3,504",-,$159,"$-1,825","$8,205","$1,064",$-395,$669,$225,$444,-,$444,-,$444,"$1,064","$1,064",751,755,$0.63,$0.62
2016-09-30,"$10,483","$5,928","$4,555",-,"$2,112",-,"$8,514","$1,969",$-69,"$1,900",$641,"$1,259",-,"$1,259",-,"$1,259","$1,969","$1,969",740,744,$1.70,$1.69
2016-06-30,"$10,447","$5,536","$4,911",-,"$1,533",$-485,"$8,024","$2,423",$-73,"$2,350",$804,"$1,546",-,"$1,546",-,"$1,546","$2,423","$2,423",758,763,$2.04,$2.03
