,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$5,117","$1,409","$3,708",-,"$1,930",$-150,"$4,388",$729,$-421,$308,$-50,$358,-,$358,-,$388,"$1,731",$729,"1,058","1,065",$0.37,$0.36
2020-09-30,"$5,620","$1,306","$4,314",-,"$1,590",-,"$3,785","$1,835",$-259,"$1,576",$293,"$1,283",-,"$1,283",-,"$1,251","$2,822","$1,835","1,058","1,064",$1.18,$1.18
2020-06-30,"$4,620","$1,039","$3,581",-,"$1,501",$-149,"$3,562","$1,058",$-432,$626,$5,$621,-,$621,-,$612,"$2,025","$1,058","1,058","1,063",$0.58,$0.58
2020-03-31,"$5,018","$1,311","$3,707",-,"$1,626",$39,"$3,755","$1,263",$-277,$986,$145,$841,-,$841,-,$868,"$2,212","$1,263","1,057","1,067",$0.82,$0.81
2019-12-31,"$4,914","$1,459","$3,455",-,"$1,993",-,"$4,224",$690,$-355,$335,$-74,$409,-,$409,-,$440,"$1,507",$690,"1,046","1,054",$0.40,$0.41
2019-09-30,"$5,995","$1,519","$4,476",-,"$1,599",$-104,"$3,982","$2,013",$-301,"$1,712",$367,"$1,345",-,"$1,345",-,"$1,316","$2,904","$2,013","1,048","1,057",$1.26,$1.25
2019-06-30,"$5,098","$1,390","$3,708",-,"$1,619",$8,"$3,756","$1,342",$-266,"$1,076",$145,$931,-,$931,-,$899,"$2,114","$1,342","1,044","1,052",$0.86,$0.85
2019-03-31,"$5,412","$1,824","$3,588",-,"$1,643","$2,497","$1,721","$3,691",$-272,"$3,419","$1,360","$2,059",-,"$2,059",-,"$2,084","$4,542","$3,691","1,038","1,045",$2.01,$1.99
2018-12-31,"$5,337","$1,939","$3,398",-,"$1,873",$-155,"$4,759",$578,$-457,$121,$-148,$269,-,$269,-,$278,"$1,480",$578,"1,020","1,025",$0.26,$0.27
2018-09-30,"$6,159","$1,791","$4,368",-,"$1,723",$316,"$3,985","$2,174",$-329,"$1,845",$623,"$1,222",-,"$1,222",-,"$1,164","$3,071","$2,174","1,023","1,029",$1.14,$1.13
2018-06-30,"$5,627","$1,846","$3,781",-,"$1,839","$-1,096","$5,564",$63,$-329,$-266,$-139,$-127,-,$-127,-,$-154,$940,$63,"1,014","1,014",$-0.15,$-0.15
2018-03-31,"$6,372","$2,377","$3,995",-,"$1,806",$-44,"$4,996","$1,376",$-327,"$1,049",$113,$936,-,$936,-,$938,"$2,249","$1,376","1,011","1,016",$0.93,$0.92
2017-12-31,"$5,629","$1,981","$3,648",-,"$1,968",$-168,"$4,890",$739,$-415,$324,$-176,$500,-,$500,-,$496,"$1,632",$739,"1,000","1,008",$0.49,$0.49
2017-09-30,"$6,201","$1,765","$4,436",-,"$1,644",$-34,"$4,210","$1,991",$-292,"$1,699",$590,"$1,109",-,"$1,109",-,"$1,069","$2,872","$1,991","1,003","1,010",$1.07,$1.06
2017-06-30,"$5,430","$1,649","$3,781",-,"$1,664","$-3,012","$7,079","$-1,649",$-286,"$-1,935",$-587,"$-1,348",-,"$-1,348",-,"$-1,381",$-789,"$-1,649",998,"1,005",$-1.38,$-1.37
2017-03-31,"$5,771","$1,982","$3,789",-,"$1,713",$-108,"$4,519","$1,252",$-272,$980,$315,$665,-,$665,-,$658,"$2,075","$1,252",993,"1,000",$0.66,$0.66
2016-12-31,"$5,181","$1,775","$3,406",-,"$2,058",$-207,"$4,737",$444,$-206,$238,$34,$204,-,$204,-,$197,"$1,258",$444,951,958,$0.19,$0.19
2016-09-30,"$6,264","$1,844","$4,420",-,"$1,720",$-88,"$4,347","$1,917",$-301,"$1,616",$439,"$1,177",-,"$1,177",-,"$1,139","$2,720","$1,917",968,975,$1.18,$1.17
2016-06-30,"$4,459","$1,270","$3,189",-,"$1,354",$-81,"$3,274","$1,185",$-277,$908,$261,$647,-,$647,-,$623,"$1,852","$1,185",934,940,$0.67,$0.66
2016-03-31,"$3,992","$1,095","$2,897",-,"$1,363",$-53,"$3,052",$940,$-222,$718,$217,$501,-,$501,-,$489,"$1,579",$940,916,922,$0.53,$0.53
2015-12-31,"$3,568",$955,"$2,613",-,"$1,333",$-183,"$2,990",$578,$-163,$415,$118,$297,-,$297,-,$271,"$1,186",$578,910,914,$0.30,$0.29
2015-09-30,"$5,401","$1,713","$3,688",-,"$1,361",$-150,"$3,752","$1,649",$-179,"$1,470",$500,$970,-,$970,-,$959,"$2,265","$1,649",910,912,$1.05,$1.05
2015-06-30,"$4,337","$1,371","$2,966",-,"$1,345",$-23,"$3,239","$1,098",$-153,$945,$302,$643,-,$643,-,$629,"$1,691","$1,098",909,912,$0.69,$0.69
2015-03-31,"$4,183","$1,356","$2,827",-,"$1,374",$-9,"$3,226",$957,$-158,$799,$274,$525,-,$525,-,$508,"$1,535",$957,910,915,$0.56,$0.56
2014-12-31,"$4,017","$1,398","$2,619",-,"$1,558",$-70,"$3,456",$561,$-173,$388,$88,$300,-,$300,-,$283,"$1,056",$561,897,901,$0.32,$0.31
2014-09-30,"$5,339","$1,850","$3,489",-,"$1,279",$-418,"$4,061","$1,278",$-151,"$1,127",$392,$735,-,$735,-,$718,"$1,894","$1,278",898,902,$0.80,$0.80
2014-06-30,"$4,467","$1,595","$2,872",-,"$1,265",-,"$3,364","$1,103",$-154,$949,$321,$628,-,$628,-,$611,"$1,698","$1,103",895,899,$0.68,$0.68
2014-03-31,"$4,644","$1,834","$2,810",-,"$1,233",$-380,"$3,944",$700,$-156,$544,$176,$368,-,$368,-,$351,"$1,287",$700,890,893,$0.39,$0.39
2013-12-31,"$3,927","$1,388","$2,539",-,"$1,221",$-40,"$3,128",$799,$-176,$623,$192,$431,-,$431,-,$414,"$1,372",$799,877,881,$0.48,$0.47
2013-09-30,"$5,017","$1,725","$3,292",-,"$1,171",$-150,"$3,526","$1,491",$-154,"$1,337",$468,$869,-,$869,-,$852,"$2,076","$1,491",878,881,$0.97,$0.97
2013-06-30,"$4,246","$1,501","$2,745",-,"$1,179",$-450,"$3,606",$640,$-169,$471,$158,$313,-,$313,-,$297,"$1,212",$640,874,879,$0.34,$0.34
2013-03-31,"$3,897","$1,357","$2,540",-,"$1,209",$-540,"$3,572",$325,$-197,$128,$31,$97,-,$97,-,$81,$893,$325,870,875,$0.09,$0.09
2012-12-31,"$3,703","$1,239","$2,464",-,"$1,179",$-19,"$2,889",$814,$-179,$635,$236,$399,-,$399,-,$383,"$1,357",$814,871,879,$0.46,$0.43
2012-09-30,"$5,049","$1,717","$3,332",-,"$1,143",-,"$3,309","$1,740",$-178,"$1,562",$569,$993,-,$993,-,$976,"$2,278","$1,740",876,883,$1.11,$1.11
2012-06-30,"$4,181","$1,440","$2,741",-,"$1,172",$19,"$3,038","$1,143",$-175,$968,$329,$639,-,$639,-,$623,"$1,678","$1,143",872,880,$0.71,$0.71
2012-03-31,"$3,604","$1,205","$2,399",-,"$1,192",-,"$2,838",$766,$-182,$584,$200,$384,-,$384,-,$368,"$1,295",$766,868,877,$0.42,$0.42
2011-12-31,"$3,696","$1,353","$2,343",-,"$1,316",-,"$3,107",$589,$-216,$373,$96,$277,-,$277,-,$261,"$1,107",$589,857,864,$0.29,$0.30
2011-09-30,"$5,428","$2,123","$3,305",-,"$1,222",-,"$3,776","$1,652",$-176,"$1,476",$543,$933,-,$933,-,$916,"$2,171","$1,652",860,868,$1.07,$1.06
2011-06-30,"$4,521","$1,818","$2,703",-,"$1,137",-,"$3,385","$1,136",$-167,$969,$349,$620,-,$620,-,$604,"$1,646","$1,136",855,862,$0.71,$0.70
2011-03-31,"$4,012","$1,576","$2,436",-,"$1,164",-,"$3,158",$854,$-185,$669,$231,$438,-,$438,-,$422,"$1,355",$854,848,854,$0.50,$0.49
2010-12-31,"$3,771","$1,554","$2,217",-,"$1,371",-,"$3,301",$470,$-200,$270,$101,$169,-,$169,-,$153,$924,$470,832,837,$0.17,$0.18
2010-09-30,"$5,320","$2,179","$3,141",-,"$1,255",-,"$3,861","$1,459",$-183,"$1,276",$442,$834,-,$834,-,$817,"$1,968","$1,459",836,842,$0.98,$0.97
2010-06-30,"$4,208","$1,757","$2,451",-,"$1,133",-,"$3,257",$951,$-178,$773,$247,$526,-,$526,-,$510,"$1,397",$951,828,833,$0.62,$0.61
2010-03-31,"$4,157","$1,772","$2,385",-,"$1,120",-,"$3,235",$922,$-175,$747,$236,$511,-,$511,-,$495,"$1,344",$922,823,825,$0.60,$0.60
2009-12-31,"$3,510.047","$1,429.445","$2,080.602",-,"$1,199.965",-,"$3,033.194",$476.853,$-144.58,$332.273,$67.167,$265.106,-,$265.106,-,$248.691,$953.999,$476.853,795,796,$0.31,$0.31
2009-09-30,"$4,681.482","$1,900.318","$2,781.164",-,"$1,033.771",-,"$3,266.206","$1,415.276",$-173.159,"$1,242.117",$435.947,$806.17,-,$806.17,-,$789.975,"$1,830.776","$1,415.276",798,800,$0.99,$0.99
2009-06-30,"$3,885.164","$1,582.326","$2,302.838",-,"$1,039.303",-,"$2,998.97",$886.194,$-165.669,$720.525,$225.717,$494.808,-,$494.808,-,$478.613,"$1,324.715",$886.194,791,792,$0.61,$0.60
2009-03-31,"$3,666.307","$1,513.911","$2,152.396",-,"$1,070.961",$-202,"$3,176.63",$489.677,$-180.592,$309.085,$167.169,$141.916,-,$141.916,-,$125.721,$946.51,$489.677,780,782,$0.16,$0.16
2008-12-31,"$3,802.404","$1,737.732","$2,064.672",-,"$1,222.169",-,"$3,333.257",$469.147,$-189.359,$279.788,$77.395,$202.393,-,$202.393,-,$185.978,$907.451,$469.147,771,775,$0.24,$0.24
2008-09-30,"$5,426.499","$2,531.087","$2,895.412",-,"$1,123.702",-,"$4,021.803","$1,404.696",$-173.55,"$1,231.146",$434.515,$796.631,-,$796.631,-,$780.436,"$1,838.602","$1,404.696",773,777,$1.01,$1.00
2008-06-30,"$4,215.187","$1,819.334","$2,395.853",-,"$1,113.04",-,"$3,291.119",$924.068,$-266.539,$657.529,$224.952,$432.577,-,$432.577,-,$416.382,"$1,348.169",$924.068,769,773,$0.54,$0.54
2008-03-31,"$3,682.91","$1,544.847","$2,138.063",-,"$1,086.089",-,"$2,974.821",$708.089,$-154.552,$553.537,$178.138,$375.399,-,$375.399,-,$359.204,"$1,115.778",$708.089,766,770,$0.47,$0.47
2007-12-31,"$3,340.36","$1,412.584","$1,927.777",-,"$1,202.312",-,"$2,931.327",$409.033,$-128.294,$280.739,$28.576,$252.163,-,$252.163,-,$204.163,$786.559,$409.033,756,761,$0.27,$0.27
2007-09-30,"$4,832.043","$2,020.182","$2,811.861",-,"$1,118.339",-,"$3,450.46","$1,381.583",$-174.329,"$1,207.254",$445.259,$761.995,-,$761.995,-,$761.995,"$1,757.547","$1,381.583",758,762,$1.00,$1.00
2007-06-30,"$3,771.928","$1,557.642","$2,214.286",-,"$1,059.943",-,"$2,927.871",$844.057,$-209.323,$634.734,$205.581,$429.153,-,$429.153,-,$429.153,"$1,212.665",$844.057,755,760,$0.57,$0.56
2007-03-31,"$3,408.669","$1,380.592","$2,028.077",-,"$1,030.406",-,"$2,717.342",$691.327,$-197.054,$494.273,$155.584,$338.689,-,$338.689,-,$338.689,"$1,055.23",$691.327,750,755,$0.45,$0.45
2006-12-31,"$3,151.859","$1,230.614","$1,921.245",-,"$1,148.878",-,"$2,682.93",$468.929,$-234.759,$234.17,$45.985,$188.185,-,$188.185,-,$188.185,$830.362,$468.929,743,748,$0.26,$0.24
2006-09-30,"$4,549.378","$1,864.937","$2,684.441",-,"$1,026.624",-,"$3,191.665","$1,357.713",$-214.459,"$1,143.254",$405.269,$737.985,-,$737.985,-,$737.985,"$1,721.232","$1,357.713",743,748,$0.99,$0.99
2006-06-30,"$3,591.503","$1,446.493","$2,145.01",-,"$1,040.413",-,"$2,784.438",$807.065,$-201.06,$606.005,$220.782,$385.223,-,$385.223,-,$385.223,"$1,151.167",$807.065,743,746,$0.52,$0.52
2006-03-31,"$3,063.26","$1,152.956","$1,910.304",-,"$1,021.085",-,"$2,472.967",$590.293,$-220.722,$369.571,$107.964,$261.607,-,$261.607,-,$261.607,$942.239,$590.293,742,747,$0.35,$0.35
2005-12-31,"$3,289.441","$1,390.693","$1,898.748",-,"$1,194.662",-,"$2,885.486",$403.955,$-229.126,$174.829,$21.23,$153.599,-,$153.599,-,$159.015,$751.082,$403.955,744,749,$0.21,$0.21
2005-09-30,"$4,357.883","$1,755.552","$2,602.331",-,"$1,026.97",-,"$3,080.907","$1,276.976",$-194.496,"$1,082.48",$351.436,$731.044,-,$731.044,$-8.84,$722.204,"$1,640.644","$1,276.976",743,748,$0.98,$0.98
2005-06-30,"$3,119.646","$1,116.918","$2,002.728",-,$994.964,-,"$2,398.256",$721.39,$-186.127,$535.263,$146.447,$388.816,-,$388.816,$-1.995,$386.821,"$1,065.524",$721.39,747,751,$0.52,$0.52
2005-03-31,"$2,787.03",$962.837,"$1,824.193",-,$973.404,-,"$2,227.351",$559.679,$-166.251,$393.428,$75.887,$317.541,-,$317.541,$5.419,$322.96,$902.75,$559.679,744,749,$0.43,$0.42
