,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$3,381","$1,355","$2,026",$99,$64,$-328,"$2,461",$920,$14,$934,$258,$676,-,$746,$18,$824,"$1,535",$920,804,806,$1.03,$1.02
2020-09-30,"$3,170","$1,269","$1,901",$87,$68,$-156,"$2,172",$998,$-118,$880,$305,$575,-,$628,$228,$839,"$1,590",$998,803,806,$1.04,$1.04
2020-06-30,"$2,365","$1,058","$1,307",$52,$72,$-224,"$1,934",$431,$119,$550,$164,$386,-,$415,$-68,$344,$959,$431,803,805,$0.43,$0.43
2020-03-31,"$2,581","$1,332","$1,249",$71,$65,$-91,"$2,124",$457,$322,$779,$-23,$802,-,$839,$-15,$822,"$1,022",$457,807,809,$1.02,$1.02
2019-12-31,"$2,967","$1,459","$1,508",$115,$89,$-172,"$2,448",$519,$101,$620,$129,$491,-,$533,$28,$565,"$1,132",$519,735,737,$1.03,$1.03
2019-09-30,"$2,713","$1,392","$1,321",$131,$84,$-100,"$2,255",$458,"$2,320","$2,778",$558,"$2,220",-,"$2,252",$-48,"$2,178","$1,006",$458,820,822,$2.66,$2.65
2019-06-30,"$2,257","$1,366",$891,$101,$81,$-210,"$2,245",$12,$8,$20,$20,-,-,$26,$-26,$-25,$499,$12,766,768,$-0.03,$-0.03
2019-03-31,"$1,803",$978,$825,$68,$59,$-98,"$1,515",$288,$-13,$275,$125,$150,-,$145,$-26,$87,$600,$288,534,534,$0.16,$0.16
2018-12-31,"$2,048","$1,104",$944,$101,$63,$-70,"$1,674",$374,$-96,$278,$260,$18,-,$10,$5,$2,$710,$374,533,535,-,$0.01
2018-09-30,"$1,726",$995,$731,$85,$59,$-402,"$1,840",$-114,$-14,$-128,$3,$-131,-,$-140,$16,$-145,$185,$-114,533,535,$-0.27,$-0.27
2018-06-30,"$1,662",$965,$697,$90,$63,$-50,"$1,447",$215,$90,$305,$18,$287,-,$280,$18,$292,$494,$215,533,535,$0.55,$0.54
2018-03-31,"$1,817","$1,029",$788,$74,$59,$-39,"$1,502",$315,$-32,$283,$105,$178,-,$169,$22,$192,$616,$315,534,535,$0.36,$0.36
2017-12-31,"$1,935","$1,053",$882,$88,$66,$-108,"$1,638",$297,$-32,$265,$777,$-512,-,$-524,$7,$-542,$620,$297,533,535,$-1.01,$-1.01
2017-09-30,"$1,879","$1,053",$826,$89,$58,$-27,"$1,555",$324,$-46,$278,$73,$205,-,$206,$-7,$206,$652,$324,533,536,$0.38,$0.38
