,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-11-30,$35,$222,$-187,-,$443,$-468,"$1,677","$-1,642",$-595,"$-2,237",$-15,"$-2,222",-,"$-2,222",-,"$-2,223","$-1,099","$-1,642",775,775,$-2.30,$-2.30
2020-08-31,$31,$639,$-608,-,$265,$-910,"$2,365","$-2,334",$-528,"$-2,861",$-2,"$-2,859",-,"$-2,859",-,"$-2,858","$-1,783","$-2,334",775,775,$-3.69,$-3.69
2020-05-31,$740,"$1,896","$-1,156",-,$492,$-589,"$4,918","$-4,178",$-208,"$-4,385",$-11,"$-4,374",-,"$-4,374",-,"$-4,374","$-3,601","$-4,178",721,721,$-6.07,$-6.07
2020-02-29,"$4,789","$3,521","$1,268",-,$678,-,"$5,500",$-711,$-57,$-770,$11,$-781,-,$-781,-,$-781,$-141,$-711,684,684,$-1.14,$-1.14
2019-11-30,"$4,781","$3,073","$1,708",-,$667,$-3,"$4,297",$484,$-47,$436,$14,$422,-,$422,-,$423,"$1,037",$484,690,692,$0.63,$0.61
2019-08-31,"$6,533","$3,509","$3,024",-,$563,$-23,"$4,643","$1,890",$-63,"$1,827",$47,"$1,780",-,"$1,780",-,"$1,780","$2,438","$1,890",689,691,$2.58,$2.58
2019-05-31,"$4,838","$3,159","$1,679",-,$621,-,"$4,322",$516,$-56,$459,$8,$451,-,$451,-,$451,"$1,059",$516,691,693,$0.65,$0.65
2019-02-28,"$4,673","$3,141","$1,532",-,$629,-,"$4,286",$387,$-49,$338,$2,$336,-,$336,-,$336,$903,$387,693,695,$0.48,$0.48
2018-11-30,"$4,456","$2,726","$1,730",-,$656,-,"$3,904",$552,$-46,$509,$14,$495,-,$495,-,$493,"$1,059",$552,709,710,$0.70,$0.71
2018-08-31,"$5,836","$2,958","$2,878",-,$573,-,"$4,042","$1,794",$-49,"$1,744",$37,"$1,707",-,"$1,707",-,"$1,707","$2,304","$1,794",706,707,$2.42,$2.41
2018-05-31,"$4,357","$2,681","$1,676",-,$605,-,"$3,798",$559,$5,$564,$3,$561,-,$561,-,$561,"$1,071",$559,714,715,$0.79,$0.78
2018-02-28,"$4,232","$2,709","$1,523",-,$616,-,"$3,813",$419,$-28,$390,-,$390,-,$390,-,$391,$907,$419,717,719,$0.54,$0.54
2017-11-30,"$4,259","$2,617","$1,642",-,$616,-,"$3,711",$548,$12,$560,$14,$546,-,$546,-,$546,"$1,026",$548,722,725,$0.77,$0.76
2017-08-31,"$5,515","$3,013","$2,502",-,$547,-,"$4,122","$1,393",$-25,"$1,368",$39,"$1,329",-,"$1,329",-,"$1,329","$1,865","$1,393",723,726,$1.84,$1.83
2017-05-31,"$3,945","$2,436","$1,509",-,$553,-,"$3,445",$500,$-116,$384,$5,$379,-,$379,-,$379,$957,$500,724,727,$0.52,$0.52
2017-02-28,"$3,791","$2,435","$1,356",-,$549,-,"$3,423",$368,$-14,$354,$2,$352,-,$352,-,$352,$807,$368,725,728,$0.48,$0.48
2016-11-30,"$3,936","$2,319","$1,617",-,$585,-,"$3,339",$597,$16,$613,$5,$608,-,$608,-,$608,"$1,032",$597,745,747,$0.81,$0.81
2016-08-31,"$5,097","$2,563","$2,534",-,$529,-,"$3,535","$1,562",$-97,"$1,465",$41,"$1,424",-,"$1,424",-,"$1,424","$2,004","$1,562",737,739,$1.93,$1.93
2016-05-31,"$3,705","$2,258","$1,447",-,$532,-,"$3,227",$478,$129,$607,$2,$605,-,$605,-,$605,$916,$478,751,753,$0.81,$0.80
2016-02-29,"$3,651","$2,243","$1,408",-,$551,-,"$3,217",$434,$-291,$143,$1,$142,-,$142,-,$142,$857,$434,766,769,$0.18,$0.18
2015-11-30,"$3,710","$2,218","$1,492",-,$563,-,"$3,201",$509,$-238,$271,$1,$270,-,$270,-,$270,$929,$509,777,779,$0.35,$0.35
2015-08-31,"$4,883","$2,490","$2,393",-,$484,-,"$3,373","$1,510",$-260,"$1,250",$34,"$1,216",-,"$1,216",-,"$1,216","$1,909","$1,510",778,781,$1.56,$1.56
2015-05-31,"$3,590","$2,404","$1,186",-,$491,-,"$3,301",$289,$-63,$226,$4,$222,-,$222,-,$222,$695,$289,778,780,$0.29,$0.29
2015-02-28,"$3,531","$2,335","$1,196",-,$529,-,"$3,265",$266,$-214,$52,$3,$49,-,$49,-,$49,$667,$266,777,779,$0.06,$0.06
2014-11-30,"$3,719","$2,497","$1,222",-,$548,-,"$3,453",$266,$-362,$-96,$7,$-103,-,$-103,-,$-103,$674,$266,776,778,$-0.13,$-0.14
2014-08-31,"$4,947","$2,760","$2,187",-,$481,-,"$3,655","$1,292",$-51,"$1,241",-,"$1,241",-,"$1,241",-,"$1,241","$1,706","$1,292",776,778,$1.60,$1.60
2014-05-31,"$3,633","$2,572","$1,061",-,$504,-,"$3,486",$147,$-48,$99,$1,$98,-,$98,-,$98,$557,$147,776,778,$0.13,$0.13
2014-02-28,"$3,585","$2,592",$993,-,$521,-,"$3,518",$67,$-86,$-19,$1,$-20,-,$-20,-,$-20,$472,$67,776,776,$-0.03,$-0.03
2013-11-30,"$3,658","$2,642","$1,016",-,$531,-,"$3,577",$81,$-47,$34,$-9,$43,-,$43,-,$43,$485,$81,775,777,$0.06,$0.06
2013-08-31,"$4,726","$2,917","$1,809",-,$439,-,"$3,775",$951,$-16,$935,$1,$934,-,$934,-,$934,"$1,357",$951,775,777,$1.20,$1.20
2013-05-31,"$3,479","$2,487",$992,-,$449,-,"$3,327",$152,$-111,$41,-,$41,-,$41,-,$41,$543,$152,775,777,$0.05,$0.05
2013-02-28,"$3,593","$2,599",$994,-,$460,-,"$3,448",$145,$-106,$39,$2,$37,-,$37,-,$37,$534,$145,776,778,$0.05,$0.05
