,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$2,402",$780,"$1,622",-,$861,$1,"$1,969",$433,$120,$553,$122,$431,-,$431,-,$431,-,$433,504,508,$0.86,$0.65
2020-09-30,"$2,370",$775,"$1,595",-,$767,$122,"$1,737",$633,$63,$696,$121,$575,-,$575,-,$575,"$1,051",$633,504,507,$1.15,$1.14
2020-06-30,"$2,050",$595,"$1,455",-,$733,-,"$1,643",$407,$153,$560,$109,$451,-,$451,-,$451,$800,$407,504,507,$0.89,$0.89
2020-03-31,"$2,781",$906,"$1,875",-,$754,-,"$1,984",$797,$-305,$492,$44,$448,-,$448,-,$448,"$1,201",$797,504,507,$0.89,$0.88
2019-12-31,"$2,478",$791,"$1,687",-,$860,-,"$1,971",$507,$28,$535,$98,$437,-,$437,-,$437,$896,$507,504,507,$0.86,$0.86
2019-09-30,"$2,302",$753,"$1,549",-,$745,$-7,"$1,812",$490,$-57,$433,$30,$403,-,$403,-,$403,$879,$490,504,507,$0.80,$0.79
2019-06-30,"$2,316",$704,"$1,612",-,$750,$-395,"$2,156",$160,$-27,$133,$-20,$153,-,$153,-,$153,$531,$160,504,507,$0.30,$0.30
2019-03-31,"$2,980","$1,124","$1,856",-,$756,-,"$2,194",$786,$63,$849,$149,$700,-,$700,-,$700,"$1,171",$786,504,507,$1.39,$1.38
2018-12-31,"$2,468",$869,"$1,599",-,$848,-,"$1,967",$501,$-301,$200,$1,$199,-,$199,-,$199,$872,$501,504,507,$0.39,$0.39
2018-09-30,"$2,394",$804,"$1,590",-,$742,-,"$1,840",$554,$-25,$529,$117,$412,-,$412,-,$412,$924,$554,504,507,$0.82,$0.81
2018-06-30,"$2,016",$600,"$1,416",-,$725,-,"$1,605",$411,$-45,$366,$97,$269,-,$269,-,$269,$758,$411,504,507,$0.53,$0.53
2018-03-31,"$2,818",$952,"$1,866",-,$754,-,"$1,986",$832,$-72,$760,$202,$558,-,$558,-,$558,"$1,186",$832,504,507,$1.11,$1.10
2017-12-31,"$2,107",$706,"$1,401",-,$773,-,"$1,744",$363,$-53,$310,$-646,$956,-,$956,-,$956,$699,$363,505,507,$1.89,$1.88
2017-09-30,"$2,254",$616,"$1,638",-,$693,-,"$1,561",$693,$-46,$647,$252,$395,-,$395,-,$395,"$1,024",$693,505,507,$0.78,$0.78
2017-06-30,"$2,142",$588,"$1,554",-,$718,-,"$1,947",$195,$-27,$168,$59,$109,-,$109,-,$109,$908,$195,505,507,$0.22,$0.22
2017-03-31,"$2,591",$868,"$1,723",-,$717,-,"$2,413",$178,$-35,$143,$29,$114,-,$114,-,$114,"$1,086",$178,505,508,$0.23,$0.22
2016-12-31,"$1,995",$575,"$1,420",-,$776,-,"$2,148",$-153,$-96,$-249,$-151,$-98,-,$-98,-,$-98,$715,$-153,505,508,$-0.19,$-0.19
2016-09-30,"$2,450",$866,"$1,584",-,$776,-,"$1,873",$577,$-62,$515,$188,$327,-,$327,-,$327,$894,$577,505,508,$0.65,$0.64
2016-06-30,"$1,905",$624,"$1,281",-,$710,-,"$1,558",$347,$-69,$278,$91,$187,-,$187,-,$187,$641,$347,505,508,$0.37,$0.37
2016-03-31,"$2,616",$836,"$1,780",-,$729,-,"$1,789",$827,$-73,$754,$283,$471,-,$471,-,$471,"$1,136",$827,505,508,$0.93,$0.93
2015-12-31,"$2,278",$684,"$1,594",-,$808,-,"$1,746",$532,$-91,$441,$132,$309,-,$309,-,$309,$941,$532,505,508,$0.61,$0.60
2015-09-30,"$2,688",$815,"$1,873",-,$746,-,"$1,874",$814,$-90,$724,$285,$439,-,$439,-,$439,"$1,183",$814,505,508,$0.87,$0.87
2015-06-30,"$2,314",$668,"$1,646",-,$761,-,"$1,746",$568,$-37,$531,$186,$345,-,$345,-,$345,$936,$568,506,508,$0.68,$0.68
2015-03-31,"$3,135","$1,094","$2,041",-,$663,-,"$2,087","$1,048",$-64,$984,$398,$586,-,$586,-,$586,"$1,433","$1,048",506,508,$1.16,$1.15
2014-12-31,"$2,773",$878,"$1,895",-,$780,-,"$1,966",$807,$-26,$781,$305,$476,-,$476,-,$476,"$1,233",$807,506,508,$0.94,$0.94
2014-09-30,"$2,641",$863,"$1,778",-,$714,-,"$1,895",$746,$-41,$705,$261,$444,-,$444,-,$444,"$1,117",$746,506,507,$0.88,$0.87
2014-06-30,"$2,249",$789,"$1,460",-,$800,-,"$1,884",$365,$-41,$324,$112,$212,-,$212,-,$212,$704,$365,506,508,$0.42,$0.42
2014-03-31,"$3,223","$1,356","$1,867",-,$856,-,"$2,518",$705,$-59,$646,$260,$386,-,$386,-,$386,"$1,065",$705,506,508,$0.76,$0.76
2013-12-31,"$2,318",$825,"$1,493",-,$836,-,"$1,953",$365,$-61,$304,$104,$200,-,$200,-,$200,$704,$365,506,508,$0.40,$0.39
2013-09-30,"$2,554",$801,"$1,753",-,$728,-,"$1,842",$712,$-52,$660,$270,$390,-,$390,-,$390,"$1,075",$712,506,508,$0.77,$0.77
2013-06-30,"$2,310",$755,"$1,555",-,$660,-,"$1,698",$612,$-61,$551,$218,$333,-,$333,-,$333,$940,$612,506,507,$0.66,$0.66
2013-03-31,"$2,786","$1,155","$1,631",-,$731,-,"$2,176",$610,$-70,$540,$220,$320,-,$320,-,$320,$950,$610,506,507,$0.63,$0.63
2012-12-31,"$2,406",$900,"$1,506",-,$781,-,"$1,938",$468,$-107,$361,$137,$224,-,$224,-,$224,$769,$468,506,507,$0.44,$0.44
2012-09-30,"$2,402",$879,"$1,523",-,$643,-,"$1,808",$594,$-6,$588,$241,$347,-,$347,-,$347,$925,$594,506,507,$0.69,$0.68
2012-06-30,"$2,098",$761,"$1,337",-,$649,-,"$1,665",$433,$-76,$357,$146,$211,-,$211,-,$211,$729,$433,506,507,$0.42,$0.42
2012-03-31,"$2,875","$1,179","$1,696",-,$657,-,"$2,092",$783,$-78,$705,$212,$493,-,$493,-,$493,"$1,082",$783,506,507,$0.97,$0.97
2011-12-31,"$2,636","$1,007","$1,629",-,$683,-,"$1,927",$709,$-129,$580,$220,$360,-,$360,-,$360,$985,$709,506,507,$0.72,$0.71
2011-09-30,"$2,620","$1,167","$1,453",-,$634,-,"$2,064",$556,$-90,$466,$201,$265,-,$265,$29,$294,$857,$556,506,507,$0.58,$0.58
2011-06-30,"$2,469","$1,010","$1,459",-,$603,-,"$1,848",$621,$-74,$547,$227,$320,-,$320,$3,$323,$895,$621,506,507,$0.63,$0.63
