,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,356.567",$821.303,$535.264,-,$291.22,-,"$1,112.523",$244.044,$-54.479,$189.565,$37.668,$151.897,-,$151.897,-,$151.897,$266.639,$244.044,39,40,$3.90,$3.84
2020-09-30,$967.719,$605.738,$361.981,-,$199.8,-,$805.538,$162.181,$-38.408,$123.773,$24.644,$99.129,-,$99.129,-,$99.129,$178.786,$162.181,39,40,$2.53,$2.49
2020-06-30,$920.023,$562.932,$357.091,-,$193.508,-,$756.44,$163.583,$-39.087,$124.496,$5.828,$118.668,-,$118.668,-,$118.668,$179.624,$163.583,39,40,$3.04,$2.99
2020-03-31,$873.102,$532.945,$340.157,-,$184.323,-,$717.268,$155.834,$-38.538,$117.296,$-4.306,$121.602,-,$121.602,-,$121.602,$171.157,$155.834,39,40,$3.14,$3.07
2019-12-31,"$1,150.352",$703.064,$447.288,-,$243.337,-,$946.401,$203.951,$-46.681,$157.27,$27.943,$129.327,-,$129.327,-,$129.327,$224.359,$203.951,41,42,$3.20,$3.12
2019-09-30,$820.812,$504.561,$316.251,-,$173.222,-,$677.783,$143.029,$-32.784,$110.245,$23.872,$86.373,-,$86.373,-,$86.373,$157.251,$143.029,41,42,$2.11,$2.05
2019-06-30,$811.647,$494.976,$316.671,-,$177.748,-,$672.724,$138.923,$-32.944,$105.979,$13.62,$92.359,-,$92.359,-,$92.359,$154.08,$138.923,41,42,$2.25,$2.19
2019-03-31,$835.963,$513.674,$322.289,-,$178.785,-,$692.459,$143.504,$-34.361,$109.143,$16.493,$92.65,-,$92.65,-,$92.65,$158.395,$143.504,41,42,$2.27,$2.20
2018-12-31,"$1,082.135",$668.18,$413.955,-,$234.319,-,$902.499,$179.636,$-45.073,$134.563,$22.921,$111.642,-,$111.642,-,$111.642,$198.983,$179.636,42,43,$2.72,$2.62
2018-09-30,$785.965,$490.686,$295.279,-,$162.847,-,$653.533,$132.432,$-33.184,$99.248,$15.153,$84.095,-,$84.095,-,$84.095,$146.004,$132.432,42,43,$2.02,$1.95
2018-06-30,$779.396,$485.816,$293.58,-,$167.435,-,$653.251,$126.145,$-34.948,$91.197,$13.789,$77.408,-,$77.408,-,$77.408,$142.678,$126.145,42,44,$1.84,$1.78
2018-03-31,$785.371,$485.506,$299.865,-,$166.389,-,$651.895,$133.476,$-29.806,$103.67,$14.843,$88.827,-,$88.827,-,$88.827,$145.722,$133.476,43,44,$2.07,$2.00
2017-12-31,$891.509,$610.657,$280.852,-,$105.601,-,$716.258,$175.251,$-38.695,$136.556,$43.229,$93.327,-,$93.327,-,$93.327,$191.118,$175.251,46,48,$2.15,$2.07
2017-09-30,$643.642,$445.164,$198.478,-,$81.398,-,$526.562,$117.08,$-32.529,$84.551,$28.183,$56.368,-,$56.368,-,$56.368,$134.071,$117.08,46,48,$1.22,$1.18
2017-06-30,$628.611,$435.766,$192.845,-,$79.978,-,$515.744,$112.867,$-24.335,$88.532,$22.791,$65.741,-,$65.741,-,$65.741,$124.456,$112.867,48,50,$1.37,$1.32
2017-03-31,$624.217,$430.401,$193.816,-,$77.782,-,$508.183,$116.034,$-25.52,$90.514,$28.045,$62.469,-,$62.469,-,$62.469,$126.932,$116.034,48,50,$1.31,$1.26
2016-12-31,$819.435,$564.701,$254.734,-,$104.016,-,$668.717,$150.718,$-33.408,$117.31,$44.576,$72.734,-,$72.734,-,$72.734,$165.254,$150.718,49,50,$1.52,$1.47
2016-09-30,$566.677,$392.774,$173.903,-,$72.992,-,$465.766,$100.911,$-25.097,$75.814,$28.582,$47.232,-,$47.232,-,$47.232,$111.044,$100.911,48,49,$0.98,$0.96
2016-06-30,$547.341,$375.503,$171.838,-,$68.137,-,$443.64,$103.701,$-25.009,$78.692,$29.431,$49.261,-,$49.261,-,$49.261,$113.709,$103.701,49,50,$1.00,$0.98
2016-03-31,$539.175,$371.959,$167.216,-,$68.504,-,$440.463,$98.712,$-25.87,$72.842,$27.391,$45.451,-,$45.451,-,$45.451,$108.593,$98.712,50,51,$0.91,$0.89
2015-12-31,$741.183,$509.744,$231.439,-,$93.027,-,$602.771,$138.412,$-40.285,$98.127,$35.368,$62.759,-,$62.759,-,$62.759,$156.719,$138.412,54,56,$1.21,$1.18
2015-09-30,$484.696,$342.742,$141.954,-,$61.411,-,$404.153,$80.543,$-19.915,$60.628,$22.796,$37.832,-,$37.832,-,$37.832,$89.485,$80.543,54,56,$0.69,$0.67
2015-06-30,$488.622,$335.95,$152.672,-,$60.441,-,$396.391,$92.231,$-18.953,$73.278,$27.369,$45.909,-,$45.909,-,$45.909,$101.188,$92.231,55,57,$0.84,$0.81
2015-03-31,$502.027,$344.961,$157.066,-,$62.813,-,$407.774,$94.253,$-20.071,$74.182,$27.893,$46.289,-,$46.289,-,$46.289,$102.874,$94.253,55,57,$0.84,$0.81
2014-12-31,$642.95,$453.385,$189.565,-,$86.683,-,$540.068,$102.882,$-26.667,$76.215,$28.182,$48.033,-,$48.033,-,$48.033,$120.346,$102.882,55,57,$0.88,$0.85
2014-09-30,$446.568,$313.054,$133.514,-,$56.573,-,$369.627,$76.941,$-19.952,$56.989,$21.371,$35.618,-,$35.618,-,$35.618,$85.163,$76.941,55,57,$0.65,$0.63
