,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,287",$53,"$1,234",-,$849,-,$912,$375,-,$375,$59,$316,-,$316,-,$281,-,-,"1,017","1,033",$0.28,$0.26
2020-09-30,"$1,322",$75,"$1,247",-,$879,-,$964,$358,-,$358,$55,$303,-,$303,-,$275,-,-,"1,017","1,031",$0.27,$0.27
2020-06-30,"$1,293",$110,"$1,183",-,$992,-,"$1,112",$181,-,$181,$31,$150,-,$150,-,$131,-,-,"1,016","1,029",$0.13,$0.13
2020-03-31,"$1,336",$185,"$1,151",-,"$1,082",-,"$1,278",$58,-,$58,$10,$48,-,$48,-,$30,-,-,"1,018","1,035",$0.03,$0.03
2019-12-31,"$1,383",$231,"$1,152",-,$768,-,"$1,011",$372,-,$372,$55,$317,-,$317,-,$298,-,-,"1,039","1,056",$0.30,$0.28
2019-09-30,"$1,441",$253,"$1,188",-,$737,-,"$1,002",$439,-,$439,$67,$372,-,$372,-,$354,-,-,"1,035","1,051",$0.34,$0.34
2019-06-30,"$1,442",$256,"$1,186",-,$747,-,"$1,015",$427,-,$427,$63,$364,-,$364,-,$346,-,-,"1,045","1,060",$0.33,$0.33
2019-03-31,"$1,389",$248,"$1,141",-,$707,-,$968,$421,-,$421,$63,$358,-,$358,-,$339,-,-,"1,047","1,066",$0.32,$0.32
2018-12-31,"$1,385",$223,"$1,162",-,$758,-,$994,$391,-,$391,$57,$334,-,$334,-,$315,-,-,"1,082","1,106",$0.30,$0.29
2018-09-30,"$1,349",$205,"$1,144",-,$691,-,$909,$440,-,$440,$62,$378,-,$378,-,$360,-,-,"1,085","1,104",$0.33,$0.33
2018-06-30,"$1,308",$188,"$1,120",-,$695,-,$896,$412,-,$412,$57,$355,-,$355,-,$334,-,-,"1,103","1,123",$0.30,$0.30
2018-03-31,"$1,228",$144,"$1,084",-,$685,-,$843,$385,-,$385,$59,$326,-,$326,-,$314,-,-,"1,084","1,125",$0.29,$0.28
2017-12-31,"$1,234",$125,"$1,109",-,$684,-,$823,$411,-,$411,$-20,$431,-,$431,-,$412,-,-,"1,085","1,136",$0.38,$0.37
2017-09-30,"$1,203",$115,"$1,088",-,$709,-,$838,$365,-,$365,$90,$275,-,$275,-,$256,-,-,"1,086","1,106",$0.24,$0.23
2017-06-30,"$1,171",$101,"$1,070",-,$705,-,$820,$351,-,$351,$79,$272,-,$272,-,$253,-,-,"1,089","1,109",$0.23,$0.23
2017-03-31,"$1,132",$90,"$1,042",-,$761,-,$865,$267,-,$267,$59,$208,-,$208,-,$189,-,-,"1,086","1,109",$0.17,$0.17
2016-12-31,"$1,149.351",$80.082,"$1,069.269",-,$742.474,-,$836.198,$313.153,-,$313.153,$74.011,$239.142,-,$239.142,-,$220.551,-,-,904,919,$0.20,$0.20
2016-09-30,$996.761,$68.956,$927.805,-,$767.006,-,$845.008,$151.753,-,$151.753,$24.749,$127.004,-,$127.004,-,$108.467,-,-,939,952,$0.12,$0.11
2016-06-30,$836.77,$59.777,$776.993,-,$544.57,-,$607.947,$228.823,-,$228.823,$54.283,$174.54,-,$174.54,-,$154.666,-,-,798,810,$0.19,$0.19
2016-03-31,$799.118,$54.185,$744.933,-,$514.95,-,$572.847,$226.271,-,$226.271,$54.957,$171.314,-,$171.314,-,$163.316,-,-,796,808,$0.21,$0.20
