,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,780.39","$1,128.941",$651.449,-,$405.52,-,"$1,534.462",$245.928,$-25.521,$220.408,$38.302,$182.106,-,$182.106,-,$182.106,$319.135,$245.928,144,145,$1.26,$1.25
2020-09-30,"$1,748.256","$1,089.527",$658.729,-,$381.831,-,"$1,471.358",$276.898,$-25.901,$250.997,$50.697,$200.3,-,$200.3,-,$200.3,$346.387,$276.898,144,145,$1.39,$1.38
2020-06-30,"$1,499.175",$947.577,$551.598,-,$366.74,-,"$1,314.317",$184.858,$-28.029,$156.829,$32.063,$124.766,-,$124.766,-,$124.766,$252.461,$184.858,144,145,$0.87,$0.86
2020-03-31,"$1,655.939","$1,043.696",$612.243,-,$386.941,-,"$1,430.637",$225.302,$-11.802,$213.5,$37.221,$176.279,-,$176.279,-,$176.279,$294.054,$225.302,144,146,$1.22,$1.21
2019-12-31,"$1,775.589","$1,124.274",$651.315,-,$403.223,-,"$1,527.497",$248.092,$-51.07,$197.022,$28.9,$168.122,-,$168.122,-,$168.122,$318.085,$248.092,145,147,$1.16,$1.14
2019-09-30,"$1,825.345","$1,151.857",$673.488,-,$390.775,-,"$1,542.632",$282.713,$-24.783,$257.93,$51.924,$206.006,-,$206.006,-,$206.006,$349.5,$282.713,145,147,$1.42,$1.40
2019-06-30,"$1,810.706","$1,138.113",$672.593,-,$396.634,-,"$1,534.747",$275.959,$-26.22,$249.739,$51.654,$198.085,-,$198.085,-,$198.085,$343.728,$275.959,145,147,$1.36,$1.35
2019-03-31,"$1,724.757","$1,101.215",$623.542,-,$408.466,$-46.946,"$1,556.627",$168.13,$-29.812,$138.318,$32.613,$105.705,-,$105.705,-,$105.705,$235.868,$168.13,145,147,$0.73,$0.72
2018-12-31,"$1,808.95","$1,163.979",$644.972,-,$426.198,-,"$1,590.177",$218.774,$-32.099,$186.674,$28.7,$157.974,-,$157.974,$-16.406,$141.568,$295.336,$218.774,150,152,$0.96,$0.95
2018-09-30,"$1,747.403","$1,100.883",$646.52,-,$426.445,-,"$1,527.328",$220.075,$-27.059,$193.016,$35.711,$157.305,-,$157.305,-,$157.305,$288.165,$220.075,147,149,$1.07,$1.05
2018-06-30,"$1,798.094","$1,132.858",$665.236,-,$428.775,-,"$1,561.633",$236.461,$-25.024,$211.437,$44.981,$166.456,-,$166.456,$-26.497,$139.959,$305.764,$236.461,152,154,$0.92,$0.91
2018-03-31,"$1,637.671","$1,034.842",$602.829,-,$435.026,-,"$1,469.868",$167.803,$-33.552,$134.251,$24.841,$109.41,-,$109.41,$22.025,$131.435,$236.428,$167.803,155,157,$0.85,$0.84
2017-12-31,"$1,522.368",$957.796,$564.572,-,$404.591,-,"$1,362.387",$159.981,$79.026,$239.007,$-33.479,$272.486,-,$272.486,$23.962,$296.448,$231.098,$159.981,156,158,$1.90,$1.88
2017-09-30,"$1,747.775","$1,098.582",$649.193,-,$410.04,-,"$1,508.622",$239.153,$-32.377,$206.776,$47.321,$159.455,-,$159.455,$19.457,$178.912,$311.686,$239.153,156,158,$1.15,$1.14
2017-06-30,"$1,737.371","$1,083.263",$654.108,-,$421.27,-,"$1,504.533",$232.838,$-34.778,$198.06,$55.585,$142.475,-,$142.475,$21.583,$164.058,$276.868,$232.838,156,158,$1.05,$1.04
