,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$2,063","$1,392",$671,-,$114,$160,"$1,346",$717,$-406,$311,$19,$292,-,$292,-,$292,-,$717,747,749,$0.39,$0.17
2020-09-30,"$2,110","$1,390",$720,-,$118,$-92,"$1,600",$510,$-118,$392,$109,$283,-,$283,-,$283,$625,$510,747,748,$0.38,$0.38
2020-06-30,"$1,631","$1,283",$348,-,$102,$-3,"$1,388",$243,$-111,$132,$60,$72,-,$72,-,$72,$360,$243,747,747,$0.10,$0.10
2020-03-31,"$1,728","$1,382",$346,-,$96,$-10,"$1,488",$240,$-93,$147,$-3,$150,-,$150,-,$150,$363,$240,747,747,$0.20,$0.20
2019-12-31,"$1,548","$1,301",$247,-,$116,$38,"$1,459",$89,$-102,$-13,$1,$-14,-,$-14,-,$-14,$217,$89,746,746,$-0.01,$-0.01
2019-09-30,"$1,671","$1,399",$272,-,$105,$35,"$1,469",$202,$-100,$102,$3,$99,-,$99,-,$99,$337,$202,746,747,$0.13,$0.13
2019-06-30,"$1,692","$1,390",$302,-,$101,$-15,"$1,506",$186,$-95,$91,$-37,$128,-,$128,-,$128,$310,$186,745,746,$0.17,$0.17
2019-03-31,"$1,643","$1,322",$321,-,$110,$-37,"$1,469",$174,$-567,$-393,$-104,$-289,-,$-289,-,$-289,$297,$174,747,747,$-0.39,$-0.39
2018-12-31,"$1,636","$1,345",$291,-,$104,$-14,"$1,459",$177,$-291,$-114,$-21,$-93,-,$-93,-,$-93,$302,$177,755,757,$-0.12,$-0.12
2018-09-30,"$1,910","$1,452",$458,$2,$98,$-21,"$1,573",$337,$-97,$240,$-15,$255,-,$255,-,$255,$459,$337,755,757,$0.34,$0.34
2018-06-30,"$2,065","$1,447",$618,$2,$103,$-37,"$1,589",$476,$-94,$382,$65,$317,-,$317,-,$317,$595,$476,758,761,$0.42,$0.42
2018-03-31,"$1,865","$1,348",$517,$2,$101,$-10,"$1,461",$404,$-105,$299,$30,$269,-,$269,-,$269,$524,$404,757,759,$0.35,$0.35
2017-12-31,"$1,823","$1,316",$507,-,$93,$66,"$1,347",$476,$-102,$374,$103,$271,-,$271,-,$271,$603,$476,753,757,$0.36,$0.36
2017-09-30,"$1,872","$1,374",$498,$4,$97,$-178,"$1,667",$205,$-102,$103,$-27,$130,-,$130,-,$130,$337,$205,754,757,$0.17,$0.17
2017-06-30,"$1,808","$1,336",$472,$4,$98,$-62,"$1,651",$157,$-99,$58,$34,$24,-,$24,-,$24,$286,$157,753,756,$0.03,$0.03
2017-03-31,"$1,693","$1,272",$421,$4,$109,$-2,"$1,400",$293,$-112,$181,$24,$157,-,$157,-,$157,$426,$293,751,755,$0.21,$0.21
2016-12-31,"$1,596","$1,278",$318,$5,$107,$-3,"$1,422",$174,$-87,$87,$25,$62,-,$62,$489,$551,$311,$174,719,722,$0.78,$0.77
2016-09-30,"$1,709","$1,328",$381,$5,$102,$3,"$1,448",$261,$-77,$184,$22,$162,-,$162,$65,$227,$400,$261,750,754,$0.30,$0.30
2016-06-30,"$1,655","$1,271",$384,$4,$116,$-2,"$1,407",$248,$-87,$161,$31,$130,-,$130,$38,$157,$395,$248,743,748,$0.21,$0.21
2016-03-31,"$1,405","$1,103",$302,$5,$102,$55,"$1,266",$139,$-67,$72,$11,$61,-,$61,$20,$70,$281,$139,632,635,$0.11,$0.11
2015-12-31,$819,$638,$181,$4,$83,$7,$741,$78,$-57,$21,$-32,$53,-,$53,$17,$59,$198,$78,516,520,$0.11,$0.11
2015-09-30,"$1,355","$1,073",$282,$4,$79,$-31,"$1,189",$166,$-78,$88,$-44,$132,-,$132,$59,$180,$284,$166,514,517,$0.35,$0.35
2015-06-30,"$1,345","$1,057",$288,$5,$87,$4,"$1,145",$200,$-76,$124,$-1,$125,-,$125,$19,$133,$318,$200,517,520,$0.26,$0.26
2015-03-31,"$1,727","$1,385",$342,$5,$102,$-21,"$1,527",$200,$-80,$120,$19,$101,-,$101,-,$90,$323,$200,523,527,$0.17,$0.17
2014-12-31,$-126,$-181,$55,$1,$71,$-15,$-87,$-39,$-73,$-112,$-77,$-35,-,$-35,$212,$166,$86,$-39,557,561,$0.24,$0.25
2014-09-30,"$1,915","$1,504",$411,$5,$101,$23,"$1,597",$318,$-81,$237,$39,$198,-,$198,$966,"$1,153",$441,$318,532,536,$2.17,$2.15
2014-06-30,"$1,964","$1,499",$465,$7,$115,$65,"$1,564",$400,$-72,$328,$59,$269,-,$269,$22,$280,$526,$400,586,590,$0.48,$0.47
2014-03-31,"$1,736","$1,361",$375,$7,$116,$75,"$1,428",$308,$-74,$234,$50,$184,-,$184,$10,$183,$434,$308,585,589,$0.31,$0.31
2013-12-31,"$1,572","$1,251",$321,$10,$103,$3,"$1,730",$-158,$-98,$-256,$-272,$16,-,$16,$38,$43,$-29,$-158,566,571,$0.07,$0.07
2013-09-30,"$1,857","$1,479",$378,$8,$130,$4,"$1,614",$243,$-73,$170,$24,$146,-,$146,$21,$157,$363,$243,583,587,$0.27,$0.27
2013-06-30,"$1,874","$1,453",$421,$8,$127,$10,"$1,581",$293,$-72,$221,$36,$185,-,$185,$13,$196,$404,$293,553,558,$0.35,$0.35
2013-03-31,"$1,951","$1,533",$418,$7,$169,$18,"$1,695",$256,$-71,$185,$41,$144,-,$144,-,$144,$368,$256,545,551,$0.26,$0.26
2012-12-31,$930,$763,$167,$9,$50,$31,$791,$139,$-74,$65,$-5,$70,-,$70,-,$143,$257,$139,539,542,$0.25,$0.25
2012-09-30,"$1,772","$1,424",$348,$8,$156,$28,"$1,570",$202,$-72,$130,$13,$117,-,$117,-,$117,$314,$202,539,542,$0.22,$0.22
2012-06-30,"$1,793","$1,516",$277,$8,$142,$53,"$1,617",$176,$-75,$101,$17,$84,-,$84,-,$84,$289,$176,538,540,$0.16,$0.16
2012-03-31,"$1,494","$1,290",$204,$7,$150,$66,"$1,393",$101,$-75,$26,$-15,$41,-,$41,-,$41,$214,$101,537,540,$0.08,$0.08
2011-12-31,"$1,615","$1,317",$298,$9,$149,$22,"$1,484",$131,$-76,$55,$-10,$65,-,$65,-,$65,$248,$131,538,540,$0.13,$0.12
2011-09-30,"$1,569","$1,283",$286,$7,$135,$-3,"$1,469",$100,$-71,$29,$-104,$133,-,$133,$24,$157,$220,$100,538,540,$0.29,$0.29
2011-06-30,"$1,610","$1,343",$267,$7,$145,$19,"$1,483",$127,$-108,$19,$-4,$23,-,$23,$-13,$10,$247,$127,539,541,$0.02,$0.02
2011-03-31,"$1,422","$1,177",$245,$7,$172,$174,"$1,186",$236,$-82,$154,$56,$98,-,$98,$1,$99,$359,$236,537,540,$0.18,$0.18
2010-12-31,"$1,380","$1,092",$288,$10,$164,$67,"$1,325",$55,$-89,$-34,$-206,$172,-,$172,$-1,$171,$182,$55,320,321,$0.51,$0.52
2010-09-30,"$1,514","$1,193",$321,$8,$161,$24,"$1,354",$160,$-76,$84,"$-1,028","$1,112",-,"$1,112",$4,"$1,116",$284,$160,317,318,$3.52,$3.50
2010-06-30,"$1,641","$1,314",$327,$8,$162,$2,"$1,486",$155,$-143,$12,$4,$8,-,$8,$6,$14,$281,$155,212,212,$0.07,$0.07
2010-03-31,"$1,419","$1,232",$187,$8,$163,$70,"$1,335",$84,$-64,$20,$38,$-18,-,$-18,-,$-20,$210,$84,211,211,$-0.10,$-0.10
2009-12-31,$995,"$1,181",$-186,$13,$192,$363,"$1,320",$-325,$111,$-214,$-76,$-138,-,$-138,-,$-170,$-191,$-325,211,211,$-1.54,$-1.54
2009-09-30,"$1,407","$1,137",$270,$10,$147,$226,"$1,202",$205,$-175,$30,$35,$-5,-,$-5,-,$-5,$354,$205,211,211,$-0.02,$-0.02
2009-06-30,"$1,391","$1,214",$177,$15,$153,$131,"$1,380",$11,$-159,$-148,$-32,$-116,-,$-116,-,$-106,$140,$11,211,211,$-0.50,$-0.50
2009-03-31,"$1,275","$1,129",$146,$13,$189,$-88,"$1,545",$-270,$-172,$-442,$-176,$-266,-,$-266,-,$-264,$-144,$-270,516,516,$-0.51,$-0.51
2008-12-31,"$1,777","$2,177",$-400,$17,$254,$29,"$4,085","$-2,308",$779,"$-1,529",$-326,"$-1,203",-,"$-1,203",$-11,"$-1,212","$-2,135","$-2,308",211,211,$-5.64,$-5.64
2008-09-30,"$2,107","$1,778",$329,$14,$224,-,"$2,168",$-61,$-365,$-426,$-221,$-205,-,$-205,$480,$280,$91,$-61,516,516,$0.54,$0.54
2008-06-30,"$2,174","$1,831",$343,$18,$246,$-3,"$2,249",$-75,$-399,$-474,$-214,$-260,-,$-260,$111,$-96,$78,$-75,516,516,$-0.18,$-0.18
2008-03-31,"$2,042","$1,722",$320,$17,$272,$-39,"$2,199",$-157,$-223,$-380,$-139,$-241,-,$-241,$87,$-148,$54,$-157,516,516,$-0.29,$-0.29
2007-12-31,"$2,512","$2,018",$494,$19,$285,$51,"$2,415",$97,$-379,$-282,$-100,$-182,-,$-182,$68,$-63,$318,$97,536,536,$-0.04,$-0.04
2007-09-30,"$2,797","$2,227",$570,$18,$275,$-23,"$2,704",$93,$-109,$-16,$-11,$-5,-,$-5,$106,$101,$307,$93,526,526,$0.19,$0.19
2007-06-30,"$2,959","$2,393",$566,$18,$298,$-53,"$2,915",$44,$-124,$-80,$-31,$-49,-,$-49,$81,$32,$381,$44,532,532,$0.06,$0.06
2007-03-31,"$2,665","$2,172",$493,$16,$306,$-23,"$2,679",$-14,$-86,$-100,$-37,$-63,-,$-63,$783,$720,$188,$-14,570,570,$1.26,$1.26
2006-12-31,"$4,799","$3,771","$1,028",$15,$449,$450,"$4,095",$704,$-147,$611,$202,$409,-,$409,$98,$507,"$1,045",$704,584,585,$0.87,$0.87
2006-09-30,"$4,554","$3,577",$977,$23,$399,$23,"$4,217",$337,$-85,$252,$86,$166,-,$166,$58,$224,$-98,$337,605,606,$0.37,$0.37
2006-06-30,"$4,867","$3,743","$1,124",$15,$400,$18,"$4,375",$492,$-91,$401,$92,$309,-,$309,$-11,$298,$808,$492,606,609,$0.49,$0.49
2006-03-31,"$4,452","$3,430","$1,022",$16,$402,$-30,"$4,114",$338,$-58,$280,$100,$180,-,$180,$-756,$-576,"$1,399",$338,601,603,$-0.96,$-0.95
2005-12-31,"$2,352","$1,828",$524,$17,$272,$-33,"$2,135",$217,$-28,$189,$57,$132,-,$132,$-343,$-211,$555,$217,597,600,$-0.35,$-0.36
2005-09-30,"$5,432","$4,201","$1,231",$18,$413,$-41,"$4,997",$435,$-29,$406,$119,$287,-,$287,$-2,$285,$768,$435,599,602,$0.47,$0.47
2005-06-30,"$5,690","$4,287","$1,403",$12,$395,$-9,"$5,028",$662,$-146,$516,$225,$291,-,$291,$129,$420,$994,$662,598,601,$0.70,$0.70
2005-03-31,"$5,371","$4,047","$1,324",$14,$396,$-66,"$4,849",$522,$-154,$368,$129,$239,-,$239,-,$239,$856,$522,593,597,$0.40,$0.40
