,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$111,439","$67,111","$44,328","$5,163","$5,631",-,"$77,905","$33,534",$45,"$33,579","$4,824","$28,755",-,"$28,755",-,"$28,755","$36,200","$33,534","16,935","17,114",$1.70,$1.68
2020-09-30,"$64,698","$40,009","$24,689","$4,978","$4,936",-,"$49,923","$14,775",$126,"$14,901","$2,228","$12,673",-,"$12,673",-,"$12,673","$17,477","$14,775","17,352","17,528",$0.75,$0.75
2020-06-30,"$59,685","$37,005","$22,680","$4,758","$4,831",-,"$46,594","$13,091",$46,"$13,137","$1,884","$11,253",-,"$11,253",-,"$11,253","$15,843","$13,091","17,250","17,419",$0.65,$0.65
2020-03-31,"$58,313","$35,943","$22,370","$4,565","$4,952",-,"$45,460","$12,853",$282,"$13,135","$1,886","$11,249",-,"$11,249",-,"$11,249","$15,639","$12,853","17,440","17,619",$0.65,$0.64
2019-12-31,"$91,819","$56,602","$35,217","$4,451","$5,197",-,"$66,250","$25,569",$349,"$25,918","$3,682","$22,236",-,"$22,236",-,"$22,236","$28,385","$25,569","17,660","17,818",$1.26,$1.25
2019-09-30,"$64,040","$39,727","$24,313","$4,110","$4,578",-,"$48,415","$15,625",$502,"$16,127","$2,441","$13,686",-,"$13,686",-,"$13,686","$18,804","$15,625","18,471","18,596",$0.77,$0.77
2019-06-30,"$53,809","$33,582","$20,227","$4,257","$4,426",-,"$42,265","$11,544",$367,"$11,911","$1,867","$10,044",-,"$10,044",-,"$10,044","$14,477","$11,544","18,283","18,406",$0.55,$0.55
2019-03-31,"$58,015","$36,194","$21,821","$3,948","$4,458",-,"$44,600","$13,415",$378,"$13,793","$2,232","$11,561",-,"$11,561",-,"$11,561","$16,455","$13,415","18,696","18,803",$0.62,$0.61
2018-12-31,"$84,310","$52,279","$32,031","$3,902","$4,783",-,"$60,964","$23,346",$560,"$23,906","$3,941","$19,965",-,"$19,965",-,"$19,965","$26,741","$23,346","18,943","19,093",$1.05,$1.04
2018-09-30,"$62,900","$38,816","$24,084","$3,750","$4,216",-,"$46,782","$16,118",$303,"$16,421","$2,296","$14,125",-,"$14,125",-,"$14,125","$18,872","$16,118","19,822","20,000",$0.74,$0.74
