,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,827",$120,"$1,707",-,"$1,136",-,"$1,256",$571,-,$571,$115,$456,-,$456,-,$424,-,-,427,428,$0.98,$0.98
2020-09-30,"$1,934",$143,"$1,791",-,"$1,416",-,"$1,559",$375,-,$375,$61,$314,-,$314,-,$289,-,-,427,428,$0.68,$0.68
2020-06-30,"$1,940",$190,"$1,750",-,"$1,443",-,"$1,633",$307,-,$307,$54,$253,-,$253,-,$225,-,-,427,428,$0.53,$0.53
2020-03-31,"$1,975",$318,"$1,657",-,"$1,612",-,"$1,930",$45,-,$45,$11,$34,-,$34,-,$12,-,-,428,429,$0.03,$0.03
2019-12-31,"$1,995",$358,"$1,637",-,"$1,096",-,"$1,454",$541,-,$541,$91,$450,-,$450,-,$427,-,-,450,451,$0.98,$0.97
2019-09-30,"$2,031",$393,"$1,638",-,"$1,074",-,"$1,467",$564,-,$564,$115,$449,-,$449,-,$432,-,-,446,447,$0.97,$0.97
2019-06-30,"$2,042",$414,"$1,628",-,"$1,048",-,"$1,462",$580,-,$580,$127,$453,-,$453,-,$435,-,-,458,459,$0.95,$0.95
2019-03-31,"$1,998",$410,"$1,588",-,"$1,022",-,"$1,432",$566,-,$566,$127,$439,-,$439,-,$424,-,-,461,463,$0.92,$0.92
2018-12-31,"$1,963",$370,"$1,593",-,"$1,036",-,"$1,406",$557,-,$557,$92,$465,-,$465,-,$450,-,-,479,480,$0.96,$0.95
2018-09-30,"$1,893",$329,"$1,564",-,$988,-,"$1,317",$576,-,$576,$133,$443,-,$443,-,$436,-,-,476,478,$0.92,$0.91
2018-06-30,"$1,799",$290,"$1,509",-,$960,-,"$1,250",$549,-,$549,$124,$425,-,$425,-,$425,-,-,485,486,$0.88,$0.88
2018-03-31,"$1,699",$237,"$1,462",-,$961,-,"$1,198",$501,-,$501,$113,$388,-,$388,-,$381,-,-,488,489,$0.78,$0.78
2017-12-31,"$1,695",$211,"$1,484",-,"$1,115",-,"$1,326",$369,-,$503,$-163,$666,-,$666,-,$666,-,-,502,504,$1.34,$1.33
2017-09-30,"$1,645",$202,"$1,443",-,$885,-,"$1,132",$513,-,$513,$165,$348,-,$348,-,$341,-,-,501,502,$0.68,$0.68
2017-06-30,"$1,575",$179,"$1,396",-,$889,-,"$1,113",$462,-,$462,$144,$318,-,$318,-,$318,-,-,506,507,$0.63,$0.63
2017-03-31,"$1,539",$155,"$1,384",-,$906,-,"$1,105",$434,-,$434,$114,$320,-,$320,-,$313,-,-,509,511,$0.61,$0.61
2016-12-31,"$1,499",$136,"$1,363",-,$905,-,"$1,085",$414,-,$414,$132,$282,-,$282,-,$282,-,-,522,524,$0.54,$0.54
2016-09-30,"$1,514",$134,"$1,380",-,$907,-,"$1,087",$427,-,$427,$130,$297,-,$297,-,$290,-,-,519,521,$0.56,$0.56
2016-06-30,"$1,401",$123,"$1,278",-,$876,-,"$1,040",$361,-,$361,$118,$243,-,$243,-,$243,-,-,529,530,$0.46,$0.46
2016-03-31,"$1,349",$115,"$1,234",-,$863,-,"$1,017",$332,-,$332,$109,$223,-,$223,-,$216,-,-,528,530,$0.41,$0.41
2015-12-31,"$1,348",$116,"$1,232",-,$863,-,"$1,017",$331,-,$331,$110,$221,-,$221,-,$221,-,-,536,538,$0.42,$0.42
2015-09-30,"$1,327",$118,"$1,209",-,$839,-,$992,$335,-,$335,$115,$220,-,$220,-,$213,-,-,531,533,$0.40,$0.40
2015-06-30,"$1,312",$112,"$1,200",-,$881,-,"$1,030",$282,-,$282,$92,$190,-,$190,-,$190,-,-,538,540,$0.35,$0.35
2015-03-31,"$1,289",$106,"$1,183",-,$832,-,$974,$315,-,$315,$106,$209,-,$209,-,$209,-,-,546,550,$0.38,$0.38
2014-12-31,"$1,280",$101,"$1,179",-,$853,-,$997,$283,-,$283,$86,$197,-,$197,-,$197,-,-,557,558,$0.35,$0.35
2014-09-30,"$1,254",$93,"$1,161",-,$849,-,$980,$274,-,$274,$85,$189,-,$189,-,$189,-,-,560,560,$0.34,$0.34
2014-06-30,"$1,557",$84,"$1,473",-,$964,-,"$1,081",$476,-,$476,$163,$313,-,$313,-,$313,-,-,560,560,$0.56,$0.56
2014-03-31,"$1,251",$85,"$1,166",-,$900,-,"$1,016",$235,-,$235,$69,$166,-,$166,-,$166,-,-,560,560,$0.30,$0.30
2013-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-09-30,"$1,256",$103,"$1,153",-,$907,-,"$1,036",$220,-,$220,$76,$144,-,$144,-,$144,-,-,560,560,$0.26,$0.26
2013-06-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2012-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
