,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2021-02-28,"$5,325.468","$4,351.449",$974.019,-,$110.531,-,"$4,461.979",$863.488,$463.526,"$1,327.014",$310.105,"$1,016.909",-,"$1,016.909",-,$989.115,$883.452,$863.488,309,309,$3.20,$3.20
2020-11-30,"$6,825.89","$5,583.592","$1,242.297",-,$99.672,-,"$5,683.263","$1,142.627",$22.02,"$1,164.646",$273.737,$890.909,-,$890.909,-,$872.883,"$1,162.266","$1,142.626",309,309,$2.82,$2.81
2020-08-31,"$5,870.254","$4,895.995",$974.259,-,$92.661,-,"$4,988.656",$881.598,$-22.585,$859.013,$189.69,$669.323,-,$669.323,-,$658.62,$901.112,$881.598,309,309,$2.13,$2.12
2020-05-31,"$5,287.373","$4,546.087",$741.286,-,$83.451,-,"$4,629.539",$657.835,$18.742,$676.577,$160.479,$516.098,-,$516.098,-,$511.118,$674.989,$657.835,308,308,$1.66,$1.65
2020-02-29,"$4,505.337","$3,989.072",$516.265,-,$82.634,-,"$4,071.706",$433.631,$-10.079,$423.552,$32.329,$391.223,-,$391.223,-,$394.026,$447.102,$433.631,311,311,$1.27,$1.27
2019-11-30,"$6,971.529","$5,988.038",$983.492,-,$93.043,-,"$6,081.08",$890.449,$-1.764,$888.686,$217.503,$671.183,-,$671.183,-,$667.798,$912.458,$890.45,318,318,$2.11,$2.11
2019-08-31,"$5,857.058","$5,116.086",$740.972,-,$92.615,-,"$5,208.701",$648.357,$18.726,$667.083,$154.44,$512.643,-,$512.643,-,$508.846,$664.687,$648.357,318,318,$1.60,$1.59
2019-05-31,"$5,562.89","$4,887.167",$675.723,-,$76.113,-,"$4,963.28",$599.61,$-40.21,$559.399,$140.53,$418.869,-,$418.869,-,$418.315,$615.947,$599.61,320,320,$1.31,$1.30
2019-02-28,"$3,868.082","$3,465.974",$402.108,-,$79.343,-,"$3,545.317",$322.765,$-3.641,$319.124,$79.7,$239.424,-,$239.424,-,$237.951,$334.079,$322.765,321,321,$0.74,$0.74
2018-11-30,"$6,459.211","$5,576.956",$882.255,-,$94.863,$-12.918,"$5,684.735",$774.476,$262.053,"$1,036.528",$238.301,$798.227,-,$798.227,-,$789.072,$793.149,$774.474,308,309,$2.61,$2.60
2018-08-31,"$5,672.569","$4,993.486",$679.083,-,$96.346,$-11.992,"$5,101.824",$570.745,$-4.827,$565.918,$98.298,$467.62,-,$467.62,-,$449.473,$590.263,$570.745,327,327,$1.37,$1.37
2018-05-31,"$5,459.061","$4,968.942",$490.119,-,$84.915,$-23.875,"$5,077.732",$381.329,$9.481,$390.81,$75.961,$314.849,-,$314.849,-,$307.601,$391.165,$381.329,325,327,$0.95,$0.94
2018-02-28,"$2,980.791","$2,698.064",$282.727,-,$67.81,$-104.195,"$2,870.069",$110.722,$158.706,$269.428,$132.611,$136.817,-,$136.817,-,$134.818,$130.332,$110.722,254,254,$0.53,$0.53
2017-11-30,"$3,785.569","$3,257.564",$528.004,-,$85.556,-,"$3,343.119",$442.449,$19.533,$461.983,$164.201,$297.782,-,$297.782,-,$306.66,$466.099,$442.45,237,237,$1.29,$1.29
2017-08-31,"$3,261.476","$2,813.523",$447.953,-,$72.86,-,"$2,886.383",$375.093,$-6.708,$368.385,$124.795,$243.59,-,$243.59,-,$246.719,$394.602,$375.093,237,237,$1.04,$1.04
2017-05-31,"$3,261.892","$2,861.893",$399.999,-,$66.774,-,"$2,928.667",$333.225,$-23.625,$309.6,$108.892,$200.708,-,$200.708,-,$211.582,$352.827,$333.225,237,237,$0.89,$0.89
2017-02-28,"$2,337.428","$2,088.502",$248.926,-,$60.699,-,"$2,149.201",$188.227,$-138.584,$49.643,$19.969,$29.674,-,$29.674,-,$37.695,$203.102,$188.227,237,237,$0.16,$0.16
2016-11-30,"$3,376.626","$2,871.821",$504.805,-,$67.928,-,"$2,939.748",$436.878,$24.502,$461.379,$150.909,$310.47,-,$310.47,-,$310.291,$454.03,$436.878,223,235,$1.32,$1.27
2016-08-31,"$2,833.894","$2,448.536",$385.358,-,$61.164,-,"$2,509.7",$324.194,$15.364,$339.558,$106.427,$233.131,-,$233.131,-,$233.529,$341.074,$324.194,224,232,$1.04,$1.01
2016-05-31,"$2,745.815","$2,367.56",$378.255,-,$55.802,-,"$2,423.362",$322.453,$5.386,$327.839,$103.801,$224.038,-,$224.038,-,$216.264,$338.405,$322.453,214,230,$1.01,$0.95
2016-02-29,"$1,993.664","$1,767.157",$226.507,-,$47.668,-,"$1,814.825",$178.839,$22.854,$201.693,$56.241,$145.452,-,$145.452,-,$142.571,$193.693,$178.839,210,229,$0.68,$0.63
2015-11-30,"$2,945.566","$2,500.462",$445.105,-,$65.889,-,"$2,566.35",$379.216,$53.289,$432.505,$139.843,$292.662,-,$292.662,-,$278.555,$397.199,$379.216,210,235,$1.26,$1.14
2015-08-31,"$2,491.698","$2,142.989",$348.709,-,$56.494,-,"$2,199.483",$292.215,$28.443,$320.658,$95.621,$225.037,-,$225.037,-,$220.908,$309.238,$292.215,206,231,$1.07,$0.96
2015-05-31,"$2,392.604","$2,071.08",$321.524,-,$50.207,-,"$2,121.287",$271.317,$8.493,$279.81,$95.226,$184.584,-,$184.584,-,$181.011,$286.128,$271.317,203,231,$0.89,$0.79
2015-02-28,"$1,644.139","$1,457.217",$186.922,-,$43.654,-,"$1,500.871",$143.268,$33.375,$176.643,$59.726,$116.917,-,$116.917,-,$113.688,$156.991,$143.268,203,230,$0.56,$0.50
2014-11-30,"$2,583.938","$2,164.068",$419.869,-,$57.66,-,"$2,221.729",$362.209,$15.734,$377.943,$125.272,$252.671,-,$252.671,-,$242.341,$378.837,$362.209,202,228,$1.20,$1.06
2014-08-31,"$2,014.034","$1,727.68",$286.354,-,$43.072,-,"$1,770.752",$243.282,$19.053,$262.335,$88.895,$173.44,-,$173.44,-,$175.524,$259.361,$243.282,202,228,$0.87,$0.78
2014-05-31,"$1,818.745","$1,590.519",$228.226,-,$38.317,-,"$1,628.836",$189.909,$13.721,$203.63,$81.013,$122.617,-,$122.617,-,$136.081,$203.986,$189.909,202,228,$0.67,$0.61
2014-02-28,"$1,363.095","$1,198.345",$164.75,-,$38.112,-,"$1,236.457",$126.638,$-0.762,$125.876,$45.911,$79.965,-,$79.965,-,$77.177,$139.783,$126.638,202,228,$0.38,$0.35
2013-11-30,"$1,915.204","$1,601.742",$313.463,-,$43.318,-,"$1,645.06",$270.145,$6.828,$276.972,$93.956,$183.016,-,$183.016,-,$161.719,$284.667,$270.145,190,226,$0.85,$0.74
2013-08-31,"$1,602.767","$1,375.089",$227.678,-,$37.619,-,"$1,412.708",$190.059,$-0.7,$189.359,$67.205,$122.154,-,$122.154,-,$118.828,$204.376,$190.059,191,225,$0.62,$0.54
2013-05-31,"$1,426.881","$1,232.317",$194.564,-,$33.853,-,"$1,266.17",$160.711,$1.578,$162.289,$19.491,$142.798,-,$142.798,-,$135.587,$173.845,$160.711,190,227,$0.71,$0.61
2013-02-28,$990.243,$894.051,$96.192,-,$31.27,-,$925.321,$64.922,$-11.601,$53.321,$-3.637,$56.958,-,$56.958,-,$56.726,$76.795,$64.922,190,226,$0.30,$0.26
2012-11-30,"$1,350.363","$1,172.494",$177.869,-,$39.042,-,"$1,211.536",$138.827,$-33.904,$104.923,$-18.597,$123.52,-,$123.52,-,$121.879,$151.883,$138.827,187,219,$0.65,$0.57
2012-08-31,"$1,099.758",$978.269,$121.489,-,$32.286,-,"$1,010.555",$89.203,$-30.568,$58.635,$-12.776,$71.411,-,$71.411,-,$85.58,$102.437,$89.203,187,220,$0.46,$0.40
2012-05-31,$930.155,$832.655,$97.5,-,$29.168,-,$861.823,$68.332,$-16.229,$52.103,$-402.321,$454.424,-,$454.424,-,$445.997,$78.572,$68.332,186,218,$2.39,$2.06
2012-02-29,$724.856,$678.08,$46.776,-,$26.842,-,$704.922,$19.934,$-13.481,$6.453,$-1.524,$7.977,-,$7.977,-,$14.74,$32.935,$19.934,186,214,$0.08,$0.08
2011-11-30,$952.654,$889.246,$63.408,-,$28.53,-,$917.776,$34.878,$-23.104,$11.774,$-13.697,$25.471,-,$25.471,-,$29.511,$52.08,$34.878,185,195,$0.16,$0.16
2011-08-31,$820.193,$754.857,$65.336,-,$22.776,-,$777.633,$42.56,$-18.481,$24.079,$0.579,$23.5,-,$23.5,-,$20.472,$51.448,$42.56,185,195,$0.11,$0.11
2011-05-31,$764.493,$719.911,$44.582,-,$20.598,-,$740.509,$23.984,$1.816,$25.8,$0.953,$24.847,-,$24.847,-,$13.614,$32.207,$23.984,185,195,$0.07,$0.07
2011-02-28,$558.045,$532.642,$25.403,-,$23.352,-,$555.994,$2.051,$34.27,$36.321,$-2.405,$38.726,-,$38.726,-,$27.406,$9.879,$2.051,184,195,$0.15,$0.14
