,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2021-01-31,"$1,576",$367,"$1,209",$368,$830,-,"$1,601",$-25,$47,$22,$2,$20,-,$20,-,$20,$66,$-25,270,273,$0.07,$0.07
2020-10-31,"$1,323",$256,"$1,067",$325,$531,-,"$1,114",$209,$1,$210,$12,$198,-,$198,-,$198,$255,$209,263,265,$0.75,$0.75
2020-07-31,"$1,816",$322,"$1,494",$393,$617,-,"$1,333",$483,$3,$486,$41,$445,-,$445,-,$445,$533,$483,261,264,$1.70,$1.68
2020-04-30,"$3,002",$426,"$2,576",$332,$829,-,"$1,589","$1,413",$-5,"$1,408",$324,"$1,084",-,"$1,084",-,"$1,084","$1,467","$1,413",261,264,$4.15,$4.11
2020-01-31,"$1,696",$340,"$1,356",$333,$752,-,"$1,426",$270,$12,$282,$42,$240,-,$240,-,$240,$327,$270,261,264,$0.92,$0.91
2019-10-31,"$1,165",$290,$875,$334,$529,-,"$1,155",$10,$12,$22,$-35,$57,-,$57,-,$57,$67,$10,261,264,$0.22,$0.22
2019-07-31,$994,$281,$713,$333,$531,-,"$1,147",$-153,$16,$-137,$-93,$-44,-,$-44,-,$-44,$-94,$-153,260,264,$-0.17,$-0.18
2019-04-30,"$3,272",$354,"$2,918",$311,$822,-,"$1,488","$1,784",$13,"$1,797",$419,"$1,378",-,"$1,378",-,"$1,378","$1,838","$1,784",260,264,$5.30,$5.22
2019-01-31,"$1,502",$285,"$1,217",$295,$688,-,"$1,269",$233,$2,$235,$46,$189,-,$189,-,$189,$288,$233,260,264,$0.73,$0.72
2018-10-31,"$1,016",$247,$769,$294,$483,-,"$1,026",$-10,$-4,$-14,$-48,$34,-,$34,-,$34,$47,$-10,260,264,$0.13,$0.13
2018-07-31,$864,$229,$635,$311,$522,-,"$1,064",$-200,$7,$-193,$-155,$-38,-,$-38,-,$-38,$-138,$-200,256,261,$-0.15,$-0.13
2018-04-30,"$2,912",$305,"$2,607",$296,$708,-,"$1,311","$1,601",$2,"$1,603",$417,"$1,186",-,"$1,186",-,"$1,186","$1,665","$1,601",257,262,$4.62,$4.53
2018-01-31,"$1,339",$246,"$1,093",$286,$612,-,"$1,145",$194,$-1,$193,$10,$183,-,$183,-,$183,$256,$194,256,260,$0.72,$0.70
2017-10-31,$910,$198,$712,$293,$453,-,$945,$-35,$-2,$-37,$-35,$-2,-,$-2,-,$-2,$30,$-35,256,256,$-0.01,$-0.01
2017-07-31,$861,$184,$677,$263,$401,-,$848,$13,-,$13,$-25,$38,-,$38,-,$38,$75,$13,257,261,$0.14,$0.15
2017-04-30,"$2,541",$237,"$2,304",$246,$613,-,"$1,097","$1,444",$-5,"$1,439",$475,$964,-,$964,-,$964,"$1,506","$1,444",256,260,$3.76,$3.70
2017-01-31,"$1,016",$206,$810,$243,$545,-,$994,$22,$-12,$10,$-3,$13,-,$13,-,$13,$79,$22,257,260,$0.05,$0.05
2016-10-31,$778,$183,$595,$246,$409,-,$839,$-61,$-11,$-72,$-42,$-30,-,$-30,-,$-30,$-6,$-61,258,258,$-0.12,$-0.12
2016-07-31,$754,$171,$583,$235,$398,-,$810,$-56,$-6,$-62,$-22,$-40,-,$-40,-,$-40,$7,$-56,262,265,$-0.25,$-0.23
2016-04-30,"$2,304",$216,"$2,088",$228,$572,-,"$1,019","$1,285",$-8,"$1,277",$429,$848,-,$848,$178,"$1,026","$1,347","$1,285",257,260,$4.00,$3.94
2016-01-31,$923,$199,$724,$205,$476,-,$881,$42,$-14,$28,$-1,$29,-,$29,$-5,$24,$100,$42,263,266,$0.09,$0.09
2015-10-31,$713,$166,$547,$213,$361,-,$742,$-29,$-11,$-40,$-9,$-31,-,$-31,-,$-31,$26,$-29,272,272,$-0.11,$-0.11
2015-07-31,$696,$176,$520,$215,$398,-,$826,$-130,$-8,$-138,$-36,$-102,-,$-102,$116,$14,$-35,$-130,281,286,$0.01,$0.02
2015-04-30,"$2,135",$202,"$1,933",$206,$544,-,"$1,069","$1,066",$-6,"$1,060",$404,$656,-,$656,$-155,$501,"$1,388","$1,066",277,282,$1.81,$1.78
2015-01-31,$749,$188,$561,$188,$459,-,$838,$-89,$-5,$-94,$-34,$-60,-,$-60,$-6,$-66,$-32,$-89,285,285,$-0.23,$-0.23
2014-10-31,$612,$159,$453,$189,$370,-,$721,$-109,$-7,$-116,$-35,$-81,-,$-81,$-3,$-84,$-55,$-109,286,286,$-0.29,$-0.29
2014-07-31,$451,$132,$319,$166,$231,-,$522,$-71,-,$-55,$-18,$-37,-,$-37,$8,$-29,$-21,$-71,285,291,$-0.12,$-0.10
2014-04-30,"$2,388",$170,"$2,218",$186,$533,-,$894,"$1,494",$-5,"$1,489",$505,$984,-,$984,-,$984,"$1,541","$1,494",284,290,$3.47,$3.39
2014-01-31,$782,$176,$606,$186,$461,-,$828,$-46,$-8,$-54,$-17,$-37,-,$-37,-,$-37,$4,$-46,284,284,$-0.13,$-0.13
2013-10-31,$622,$143,$479,$176,$376,-,$699,$-77,$-3,$-80,$-23,$-57,-,$-57,$46,$-11,$-27,$-77,288,288,$-0.04,$-0.04
2013-07-31,$409,$99,$310,$144,$264,-,$494,$-85,$-7,$-92,$-30,$-62,-,$-62,$46,$-16,$-22,$-85,297,303,$-0.06,$-0.05
2013-04-30,"$2,091",$140,"$1,951",$166,$491,-,$809,"$1,282",$-4,"$1,278",$420,$858,-,$858,$-36,$822,"$1,385","$1,282",297,304,$2.77,$2.71
2013-01-31,$884,$166,$718,$169,$458,-,$800,$84,$-6,$78,$13,$65,-,$65,$6,$71,$142,$84,296,303,$0.24,$0.23
2012-10-31,$562,$135,$427,$168,$321,-,$635,$-73,$-6,$-79,$-25,$-54,-,$-54,$35,$-19,$-19,$-73,296,296,$-0.06,$-0.06
2012-07-31,$308,$22,$286,$128,$228,-,$362,$-54,$-11,$-65,$-30,$-35,-,$-35,$39,$4,$3,$-54,296,305,$-0.01,-
2012-04-30,"$1,926",$197,"$1,729",$163,$453,-,$815,"$1,111",$-3,"$1,108",$372,$736,-,$736,$-2,$734,"$1,163","$1,111",295,303,$2.49,$2.42
2012-01-31,$999,$202,$797,$164,$425,-,$804,$195,$-12,$183,$62,$121,-,$121,$-3,$118,$256,$195,297,306,$0.40,$0.39
2011-10-31,$575,$164,$411,$163,$308,-,$659,$-84,$-4,$-88,$-30,$-58,-,$-58,$-6,$-64,$-12,$-84,300,300,$-0.21,$-0.21
2011-07-31,$573,$159,$414,$153,$279,-,$631,$-58,$-17,$-75,$-19,$-56,-,$-56,$-1,$-57,$35,$-58,302,302,$-0.19,$-0.19
2011-04-30,"$1,848",$164,"$1,684",$164,$444,-,$787,"$1,061",$-9,"$1,052",$364,$688,-,$688,-,$688,"$1,122","$1,061",303,313,$2.27,$2.20
2011-01-31,$878,$175,$703,$158,$418,-,$767,$111,$-9,$102,$29,$73,-,$73,-,$73,$172,$111,308,318,$0.24,$0.23
2010-10-31,$532,$155,$377,$156,$310,-,$636,$-104,$-7,$-111,$-41,$-70,-,$-70,-,$-70,$-48,$-104,316,316,$-0.22,$-0.22
2010-07-31,$485,$133,$352,$138,$226,-,$508,$-23,$-14,$-37,$-14,$-23,-,$-23,$-25,$-48,$35,$-23,316,325,$-0.16,$-0.15
2010-04-30,"$1,607",$152,"$1,455",$141,$411,-,$719,$888,$-10,$878,$302,$576,-,$576,-,$576,$943,$888,314,323,$1.83,$1.78
2010-01-31,$837,$162,$675,$144,$365,-,$698,$139,$-13,$126,$46,$80,-,$80,$34,$114,$207,$139,314,323,$0.36,$0.35
2009-10-31,$474,$144,$330,$141,$257,-,$574,$-100,$-11,$-111,$-42,$-69,-,$-69,$1,$-68,$-25,$-100,320,320,$-0.21,$-0.21
2009-07-31,$438,$130,$308,$150,$251,-,$555,$-117,$-5,$-122,$-50,$-72,-,$-72,$1,$-71,$-31,$-117,322,330,$-0.23,$-0.22
2009-04-30,"$1,417",$149,"$1,268",$130,$348,-,$652,$765,$-6,$759,$274,$485,-,$485,-,$485,$828,$765,322,329,$1.51,$1.47
2009-01-31,$773,$154,$619,$140,$341,-,$662,$111,$-6,$105,$19,$86,-,$86,$-1,$85,$177,$111,321,326,$0.27,$0.26
2008-10-31,$481,$145,$336,$136,$251,-,$557,$-76,$-13,$-89,$-37,$-52,-,$-52,-,$-52,$-16,$-76,323,323,$-0.16,$-0.16
2008-07-31,$400.18,$104.133,$296.047,$143.912,$228.604,-,$501.112,$-100.932,$1.151,$-99.781,$-32.839,$-66.942,-,$-65.61,$3.988,$-61.622,$-41.1,$-100.932,329,339,$-0.21,$-0.20
2008-04-30,"$1,313.008",$139.948,"$1,173.06",$149.985,$325.245,-,$638.507,$674.501,$11.624,$686.125,$241.612,$444.513,-,$444.179,-,$444.179,$731.439,$674.501,323,333,$1.37,$1.33
2008-01-31,$834.874,$159.718,$675.156,$149.767,$330.377,-,$661.244,$173.63,$5.419,$179.049,$62.555,$116.494,-,$116.002,$-0.755,$115.247,$224.99,$173.63,331,343,$0.35,$0.34
2007-10-31,$444.938,$131.201,$313.737,$149.336,$246.774,-,$548.137,$-103.199,$27.806,$-75.393,$-28.328,$-47.065,-,$-47.571,$26.767,$-20.804,$-54.329,$-103.199,338,338,$-0.06,$-0.06
2007-07-31,$432.672,$117.877,$314.795,$125.902,$224.524,-,$489.38,$-56.708,$37.824,$-18.884,$-6.541,$-12.343,-,$-12.859,$-0.781,$-13.64,$4.892,$-56.708,343,356,$-0.05,$-0.03
2007-04-30,"$1,139.145",$130.982,"$1,008.163",$116.2,$291.65,-,$561.065,$578.08,$-1.518,$576.562,$208.344,$368.218,-,$367.947,$-0.736,$367.211,$619.515,$578.08,339,352,$1.08,$1.04
2007-01-31,$750.637,$131.454,$619.183,$113.048,$287.745,-,$535.92,$214.717,$11.027,$225.744,$79.829,$145.915,-,$145.58,$-0.218,$145.362,$242.166,$214.717,347,361,$0.42,$0.40
2006-10-31,$350.493,$98.207,$252.286,$117.366,$229.532,-,$449.012,$-98.519,$11.509,$-87.01,$-30.025,$-56.985,-,$-57.2,$-1.73,$-58.93,$-70.475,$-98.519,346,346,$-0.17,$-0.17
2006-07-31,$293.632,$63.795,$229.837,$91.096,$189.933,-,$344.496,$-50.864,$22.339,$-28.525,$-13.272,$-15.253,-,$-15.321,$-3.533,$-18.854,$-10.606,$-50.864,348,360,$-0.06,$-0.05
2006-04-30,$952.603,$107.931,$844.672,$97.335,$261.663,-,$472.496,$480.107,$9.149,$489.256,$190.229,$299.027,-,$298.648,-,$298.648,$508.759,$480.107,344,356,$0.87,$0.84
2006-01-31,$742.704,$135.132,$607.572,$100.084,$262.2,-,$503.732,$238.972,$8.593,$247.565,$92.074,$155.491,-,$155.247,$27.726,$182.973,$267.582,$238.972,350,364,$0.52,$0.50
2005-10-31,$304.071,$91.679,$212.392,$97.28,$211.025,-,$406.692,$-102.621,$10.571,$-92.05,$-34.439,$-57.611,-,$-57.611,$11.807,$-45.804,$-73.402,$-102.621,355,355,$-0.13,$-0.13
2005-07-31,$257.218,$56.794,$200.424,$62.9,$165.538,-,$286.768,$-29.55,$18.927,$-10.623,$9.282,$-19.905,-,$-19.807,$-0.189,$-19.996,$0.17,$-29.55,369,377,$-0.07,$-0.06
2005-04-30,$834.864,$101.97,$732.894,$78.394,$225.778,-,$412.65,$422.214,$5.851,$428.065,$129.992,$298.073,-,$298.073,$2.434,$300.507,$462.062,$422.214,367,374,$0.82,$0.81
2005-01-31,$648.244,$116.432,$531.812,$76.946,$229.883,-,$430.056,$218.188,$3.042,$221.23,$76.256,$144.974,-,$144.974,$2.278,$147.252,$248.297,$218.188,373,380,$0.40,$0.39
