,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,807",$601,"$1,206",$133,$520,$-32,"$1,387",$420,-,$420,$62,$358,-,$358,-,$359,$587,$478,476,479,$0.75,$0.75
2020-09-30,"$1,786",$546,"$1,240",$112,$424,-,"$1,189",$597,-,$597,$118,$479,-,$479,-,$479,$770,$659,476,479,$1.01,$1.00
2020-06-30,"$1,548",$451,"$1,097",$111,$393,$-5,"$1,066",$482,-,$482,$106,$376,-,$376,-,$377,$651,$540,475,478,$0.79,$0.79
2020-03-31,"$1,534",$459,"$1,075",$107,$389,$20,"$1,037",$497,-,$497,$74,$423,-,$423,-,$423,$660,$550,476,479,$0.89,$0.88
2019-12-31,"$1,674",$530,"$1,144",$132,$472,$11,"$1,237",$437,-,$437,$53,$384,-,$384,-,$384,$602,$493,478,482,$0.81,$0.79
2019-09-30,"$1,584",$479,"$1,105",$112,$391,$26,"$1,056",$528,-,$528,$95,$433,-,$433,-,$433,$691,$584,478,482,$0.91,$0.90
2019-06-30,"$1,547",$465,"$1,082",$111,$406,$6,"$1,092",$455,-,$455,$84,$371,-,$371,-,$371,$608,$510,479,482,$0.77,$0.77
2019-03-31,"$1,455",$518,$937,$102,$369,$14,"$1,074",$381,-,$381,$69,$312,-,$312,-,$312,$535,$437,480,483,$0.65,$0.65
2018-12-31,"$1,564",$544,"$1,020",$125,$420,$55,"$1,146",$418,-,$418,$73,$345,-,$345,-,$345,$578,$477,483,487,$0.73,$0.71
2018-09-30,"$1,480",$473,"$1,007",$108,$367,$19,"$1,062",$418,-,$418,$71,$347,-,$347,-,$347,$556,$472,482,486,$0.72,$0.71
2018-06-30,"$1,415",$447,$968,$102,$359,$4,$978,$437,-,$437,$55,$382,-,$382,-,$384,$546,$483,484,488,$0.79,$0.79
2018-03-31,"$1,366",$447,$919,$97,$338,$5,$949,$417,-,$417,$67,$350,-,$350,-,$352,$524,$464,486,490,$0.72,$0.72
2017-12-31,"$1,460",$457,"$1,003",$110,$361,$-17,"$1,030",$430,-,$430,$350,$80,-,$80,-,$81,$543,$480,490,493,$0.17,$0.16
2017-09-30,"$1,347",$435,$912,$96,$328,$-1,$934,$413,-,$413,$117,$296,-,$296,-,$298,$514,$456,489,492,$0.61,$0.61
2017-06-30,"$1,269",$440,$829,$86,$336,$2,$924,$345,-,$345,$98,$247,-,$247,-,$247,$445,$386,491,494,$0.50,$0.50
2017-03-31,"$1,231",$443,$788,$90,$309,$10,$894,$337,-,$337,$98,$239,-,$239,-,$238,$440,$378,492,495,$0.48,$0.48
2016-12-31,"$1,277",$468,$809,$108,$361,$-27,"$1,046",$231,-,$231,$77,$154,-,$154,-,$154,$335,$272,496,498,$0.32,$0.31
2016-09-30,"$1,241",$410,$831,$90,$345,$3,$908,$333,-,$333,$96,$237,-,$237,-,$239,$434,$374,495,498,$0.48,$0.48
2016-06-30,"$1,208",$399,$809,$88,$343,$-4,$876,$332,-,$332,$108,$224,-,$224,-,$224,$433,$373,496,499,$0.45,$0.45
2016-03-31,"$1,162",$389,$773,$90,$315,$30,$830,$332,-,$332,$128,$204,-,$204,-,$204,$432,$375,497,500,$0.41,$0.41
2015-12-31,"$1,274",$496,$778,$109,$425,$-81,"$1,205",$69,-,$69,$49,$20,-,$20,-,$22,$162,$107,500,502,$0.04,$0.04
2015-09-30,"$1,214",$421,$793,$91,$374,$2,$941,$273,-,$273,$83,$190,-,$190,-,$189,$348,$302,499,502,$0.38,$0.38
2015-06-30,"$1,175",$427,$748,$84,$379,$-2,"$1,202",$-27,-,$-27,$9,$-36,-,$-36,-,$-37,$52,$2,500,500,$-0.07,$-0.07
2015-03-31,"$1,102",$394,$708,$80,$354,-,$872,$230,-,$230,$65,$165,-,$165,-,$165,$306,$258,501,503,$0.33,$0.33
2014-12-31,"$1,320",$491,$829,$124,$497,$6,"$1,165",$155,-,$155,$29,$126,-,$126,-,$126,$238,$185,501,502,$0.25,$0.25
2014-09-30,"$1,210",$434,$776,$93,$394,$-4,$972,$238,-,$238,$71,$167,-,$167,-,$166,$317,$267,501,502,$0.33,$0.33
2014-06-30,"$1,158",$413,$745,$92,$396,$-8,$958,$200,-,$200,$61,$139,-,$139,-,$136,$280,$229,501,502,$0.27,$0.27
2014-03-31,"$1,097",$379,$718,$87,$356,$-1,$870,$227,-,$227,$72,$155,-,$155,-,$155,$306,$256,500,501,$0.31,$0.31
2013-12-31,"$1,254",$466,$788,$121,$458,$-2,"$1,128",$126,-,$126,$22,$104,-,$104,-,$105,$214,$156,500,500,$0.21,$0.21
2013-09-30,"$1,103",$385,$718,$93,$399,$6,$918,$185,-,$185,$54,$131,-,$131,-,$131,$263,$214,500,500,$0.26,$0.26
