,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2021-01-31,"$5,162","$2,813","$2,349",$606,$308,$-152,"$3,879","$1,283",$-43,"$1,240",$110,"$1,130",-,"$1,130",-,"$1,130","$1,377","$1,283",915,925,$1.23,$1.22
2020-10-31,"$4,688","$2,558","$2,130",$560,$287,-,"$3,405","$1,283",$-40,"$1,243",$112,"$1,131",-,"$1,131",-,"$1,131","$1,380","$1,283",916,923,$1.24,$1.23
2020-07-31,"$4,395","$2,440","$1,955",$572,$275,-,"$3,287","$1,108",$-68,"$1,040",$199,$841,-,$841,-,$841,"$1,202","$1,108",915,922,$0.92,$0.91
2020-04-30,"$3,957","$2,208","$1,749",$550,$267,-,"$3,025",$932,$-54,$878,$123,$755,-,$755,-,$755,"$1,023",$932,917,923,$0.82,$0.82
2020-01-31,"$4,162","$2,304","$1,858",$552,$264,-,"$3,120","$1,042",$-37,"$1,005",$113,$892,-,$892,-,$892,"$1,136","$1,042",916,927,$0.97,$0.96
2019-10-31,"$3,754","$2,120","$1,634",$515,$255,-,"$2,890",$864,$-24,$840,$142,$698,-,$698,-,$698,$956,$864,937,945,$0.76,$0.75
2019-07-31,"$3,562","$2,005","$1,557",$515,$240,-,"$2,760",$802,$-20,$782,$211,$571,-,$571,-,$571,$891,$802,929,937,$0.61,$0.61
2019-04-30,"$3,539","$2,009","$1,530",$508,$246,-,"$2,763",$776,$-17,$759,$93,$666,-,$666,-,$666,$870,$776,942,948,$0.71,$0.70
2019-01-31,"$3,753","$2,088","$1,665",$516,$241,-,"$2,845",$908,$-20,$888,$117,$771,-,$771,-,$771,$996,$908,957,965,$0.81,$0.80
2018-10-31,"$3,759","$2,102","$1,657",$519,$247,-,"$2,868",$891,$-16,$875,$118,$757,-,$757,-,$757,"$1,011",$891,"1,013","1,026",$0.75,$0.74
2018-07-31,"$4,162","$2,298","$1,864",$505,$266,-,"$3,069","$1,093",$-16,"$1,077",$61,"$1,016",-,"$1,016",-,"$1,016","$1,203","$1,093",994,"1,005",$1.02,$1.01
2018-04-30,"$4,579","$2,523","$2,056",$509,$255,-,"$3,287","$1,292",$-31,"$1,261",$161,"$1,100",-,"$1,100",-,"$1,100","$1,400","$1,292","1,029","1,040",$1.07,$1.06
2018-01-31,"$4,205","$2,265","$1,940",$489,$236,-,"$2,990","$1,215",$-32,"$1,183","$1,018",$165,-,$165,-,$165,"$1,334","$1,215","1,056","1,071",$0.16,$0.15
2017-10-31,"$4,130","$2,263","$1,867",$473,$228,-,"$2,964","$1,166",$-7,"$1,159",$92,"$1,067",-,"$1,067",-,"$1,067","$1,271","$1,166","1,073","1,084",$1.01,$0.99
2017-07-31,"$3,744","$2,044","$1,700",$454,$223,-,"$2,721","$1,023",$-45,$978,$53,$925,-,$925,-,$925,"$1,125","$1,023","1,071","1,083",$0.86,$0.85
