,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,074.4",$558.2,$516.2,-,$300,$68.5,$789.7,$284.7,$-13,$271.7,$58.2,$213.5,-,$213.8,-,$208.9,$309.9,$284.7,54,55,$3.86,$3.82
2020-09-30,$941.6,$472.1,$469.5,-,$283.8,$65.6,$690.3,$251.3,$-11,$240.3,$55.1,$185.2,-,$184.7,-,$179.7,$275.2,$251.3,54,55,$3.31,$3.28
2020-06-30,$724.3,$383.1,$341.2,-,$250.1,$57.6,$575.6,$148.7,$-11.4,$137.3,$31.9,$105.4,-,$105.9,-,$101.2,$172.5,$148.7,54,55,$1.86,$1.85
2020-03-31,$852.2,$430.6,$421.6,-,$282.7,$56.9,$656.4,$195.8,$-9.9,$185.9,$43.9,$142,-,$142,-,$137.2,$219.6,$195.8,55,55,$2.52,$2.49
2019-12-31,$955.2,$504.7,$450.5,-,$279.1,$62.2,$721.6,$233.6,$-9.7,$223.9,$48.9,$175,-,$175,-,$170.6,$257.5,$233.6,55,56,$3.12,$3.07
2019-09-30,$901.8,$453.7,$448.1,-,$280.4,$61,$673.1,$228.7,$-9.2,$219.5,$50.4,$169.1,-,$169.2,-,$164.6,$251.6,$228.7,55,56,$2.99,$2.96
2019-06-30,$951.3,$477.5,$473.8,-,$283.9,$60.6,$700.8,$250.5,$-10.3,$240.2,$55.6,$184.6,-,$184.9,-,$180.4,$273.5,$250.5,55,56,$3.27,$3.22
2019-03-31,$921.7,$450.1,$471.6,-,$284.2,$62.1,$672.2,$249.5,$-11,$238.5,$56.9,$181.6,-,$182.1,-,$177.9,$272.1,$249.5,56,56,$3.21,$3.16
2018-12-31,$952.5,$495.1,$457.4,-,$275.3,$56.1,$714.3,$238.2,$-9.4,$228.8,$49.5,$179.3,-,$179.3,-,$175,$261.1,$238.2,56,57,$3.14,$3.08
2018-09-30,$898.1,$444.2,$453.9,-,$280.8,$59.3,$665.7,$232.4,$-13.4,$219,$51.5,$167.5,-,$167.4,-,$163.2,$255.6,$232.4,56,57,$2.90,$2.85
