,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,743",$460,"$1,283",-,$767,$-34,"$1,261",$482,$-130,$352,$20,$332,-,$332,-,$332,$528,$482,302,307,$1.09,$1.08
2020-09-30,"$1,448",$399,"$1,049",-,$570,$-8,$977,$471,$-155,$316,$33,$283,-,$283,-,$283,$518,$471,303,307,$0.94,$0.92
2020-06-30,"$1,198",$349,$849,-,$523,$-26,$898,$300,$-43,$257,$51,$206,-,$206,-,$206,$326,$300,303,307,$0.68,$0.67
2020-03-31,"$1,263",$298,$965,-,$518,$-197,"$1,013",$250,$-155,$95,$12,$83,-,$83,-,$83,$277,$250,302,307,$0.28,$0.27
2019-12-31,"$1,694",$385,"$1,309",-,$727,$-36,"$1,148",$546,$-149,$397,$-91,$488,-,$488,-,$488,$574,$546,306,313,$1.61,$1.58
2019-09-30,"$1,339",$292,"$1,047",-,$533,$-34,$859,$480,$-180,$300,$45,$255,-,$255,-,$255,$510,$480,306,313,$0.83,$0.81
2019-06-30,"$1,310",$286,"$1,024",-,$513,$-40,$839,$471,$-94,$377,$88,$289,-,$289,-,$289,$499,$471,307,314,$0.94,$0.92
2019-03-31,"$1,254",$272,$982,-,$512,$-37,$821,$433,$-134,$299,$37,$262,-,$262,-,$262,$459,$433,308,315,$0.85,$0.83
2018-12-31,"$1,558",$376,"$1,182",-,$638,$197,$817,$741,$-302,$439,$105,$334,-,$334,-,$334,$775,$741,322,329,$1.08,$1.05
2018-09-30,"$1,391",$399,$992,-,$492,$53,$838,$553,$-19,$534,$80,$454,-,$454,-,$454,$585,$553,318,325,$1.43,$1.40
2018-06-30,"$1,368",$421,$947,-,$482,$-16,$919,$449,$-92,$357,$36,$321,-,$321,-,$321,$483,$449,324,331,$0.99,$0.97
