,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,842","$1,005",$837,$40,$456,-,"$1,501",$341,$-9,$332,$71,$261,-,$261,-,$259,$394,$341,126,128,$2.06,$2.03
2020-09-30,"$1,916",$996,$920,$32,$417,-,"$1,445",$471,$55,$526,$109,$417,-,$417,-,$415,$522,$471,126,129,$3.28,$3.22
2020-06-30,"$1,983","$1,054",$929,$42,$493,-,"$1,589",$394,$1,$395,$85,$310,-,$310,-,$310,$441,$394,126,128,$2.45,$2.42
2020-03-31,"$1,783",$951,$832,$39,$453,-,"$1,443",$340,$-43,$297,$56,$241,-,$241,-,$241,$385,$340,126,127,$1.92,$1.89
2019-12-31,"$1,449",$810,$639,$34,$350,-,"$1,194",$255,$-20,$235,$50,$185,-,$185,-,$185,$299,$255,125,127,$1.48,$1.46
2019-09-30,"$1,506",$843,$663,$30,$348,-,"$1,221",$285,$-27,$258,$55,$203,-,$203,-,$203,$329,$285,126,127,$1.61,$1.59
2019-06-30,"$1,627",$893,$734,$38,$384,-,"$1,315",$312,$-20,$292,$51,$241,-,$241,-,$241,$359,$312,128,130,$1.89,$1.86
2019-03-31,"$1,551",$878,$673,$34,$377,-,"$1,289",$262,$-22,$240,$53,$187,-,$187,-,$187,$307,$262,128,130,$1.46,$1.44
2018-12-31,"$1,473",$830,$643,$32,$356,-,"$1,218",$255,$-31,$224,$42,$182,-,$182,-,$182,$299,$255,128,130,$1.42,$1.40
2018-09-30,"$1,563",$885,$678,$32,$351,-,"$1,268",$295,$-27,$268,$58,$210,-,$210,-,$210,$339,$295,128,130,$1.65,$1.62
2018-06-30,"$1,691",$947,$744,$37,$374,-,"$1,358",$333,$-27,$306,$89,$217,-,$217,-,$217,$378,$333,129,132,$1.68,$1.66
2018-03-31,"$1,517",$868,$649,$32,$358,-,"$1,258",$259,$-17,$242,$61,$181,-,$181,-,$181,$299,$259,130,132,$1.39,$1.37
