,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$2,375.2","$1,632.4",$742.8,$23.5,$202.7,$22.5,"$1,836.1",$539.1,$51.2,$590.3,$113.9,$476.4,-,$476.4,$10.3,$482,$862.8,$539.1,222,223,$2.18,$2.17
2020-09-30,"$2,320.1","$1,566.5",$753.6,$27.1,$195.6,$29.3,"$1,759.9",$560.2,$34.4,$594.6,$99.9,$494.7,-,$494.7,-,$486.8,$870.7,$560.2,221,222,$2.20,$2.19
2020-06-30,"$2,065.2","$1,344.9",$720.3,$19.9,$176.9,$15.7,"$1,526",$539.2,$27.2,$566.4,$109.3,$457.1,-,$457.1,-,$446.5,$829.8,$539.2,221,222,$2.02,$2.01
2020-03-31,"$2,216.3","$1,460.1",$756.2,$19.2,$201.7,$41.9,"$1,639.1",$577.2,$76,$653.2,$148.5,$504.7,-,$504.7,$-14.3,$477.8,$871.9,$577.2,221,222,$2.16,$2.15
2019-12-31,"$2,254.7","$1,486.6",$768.1,$17.7,$201.7,$12.3,"$1,693.7",$561,$48.6,$609.6,$120.7,$488.9,-,$488.9,-,$475.6,$850.2,$561,221,222,$2.15,$2.14
2019-09-30,"$2,283.2","$1,490.8",$792.4,$22.9,$181.9,$15.4,"$1,680.2",$603,$46.7,$649.9,$131.2,$518.7,-,$518.7,-,$503.2,$896.6,$603.001,220,222,$2.29,$2.27
2019-06-30,"$2,224","$1,466",$758,$18.1,$188.5,$18.3,"$1,654.3",$569.7,$39.8,$609.5,$109.3,$500.2,-,$500.2,-,$488,$838.8,$569.7,221,222,$2.21,$2.20
2019-03-31,"$2,187.7","$1,474.7",$713,$16.9,$190,$10.4,"$1,671.2",$516.5,$24.5,$541,$107.5,$433.5,-,$433.5,-,$421.3,$778.6,$516.5,220,221,$1.91,$1.90
2018-12-31,"$2,224","$1,544",$680,$15,$189.6,$-20.4,"$1,769",$455,$34.1,$489.1,$132.1,$357,-,$357,-,$347.5,$713,$455,220,221,$1.58,$1.57
2018-09-30,"$2,298.9","$1,565.8",$733.1,$20.4,$186,$7,"$1,765.2",$533.7,$-4.8,$528.9,$69.2,$459.7,-,$459.7,-,$452.9,$790.9,$533.7,219,221,$2.06,$2.04
2018-06-30,"$2,259","$1,545.4",$713.6,$15,$188.6,$5.8,"$1,743.2",$515.8,$36,$551.8,$107.1,$444.7,-,$444.7,$43.2,$473.9,$761.4,$515.8,220,221,$2.16,$2.15
2018-03-31,"$2,155.7","$1,506.5",$649.2,$14.5,$194.6,$15.3,"$1,700.3",$455.4,$24.4,$479.8,$56.2,$423.6,-,$423.6,-,$416.4,$695.4,$455.4,219,221,$1.90,$1.89
2017-12-31,"$2,216.6","$1,571.8",$644.8,$14.6,$191.6,$22.1,"$1,755.9",$460.7,$-6.2,$454.5,$291.8,$162.7,-,$162.7,$-1,$154.6,$688.6,$460.7,219,220,$0.71,$0.70
2017-09-30,"$2,203.1","$1,545",$658.1,$13.2,$187.1,$-103.4,"$1,745.7",$457.4,$21.8,$479.2,$-1.3,$480.5,-,$480.5,$-5.5,$468.7,$688.4,$457.4,218,220,$2.13,$2.12
2017-06-30,"$2,121.9","$1,486",$635.9,$14.6,$184.1,$26.3,"$1,863.2",$258.7,$-63,$195.7,$89.3,$106.4,-,$106.4,$-2.3,$101.9,$475.6,$258.7,218,220,$0.47,$0.46
2017-03-31,"$1,980.1","$1,403.8",$576.3,$14.8,$177.6,$22,"$1,584.5",$395.6,$9,$404.6,$94.5,$310.1,-,$310.1,"$1,825.6","$2,130",$607.4,$395.6,218,220,$9.78,$9.70
2016-12-31,"$1,882.5","$1,316.7",$565.8,$15,$164.7,$24.7,"$1,554.2",$328.3,$8.3,$336.6,$78.4,$258.2,-,$258.2,$48.2,$299.8,$534.4,$328.3,218,220,$1.38,$1.37
2016-09-30,"$1,945.5","$1,348.2",$597.3,$18,$173.7,$20.1,"$1,549.1",$396.4,$-5.2,$391.2,$96.8,$294.4,-,$294.4,$106.5,$394,$608.9,$396.4,216,218,$1.83,$1.80
2016-06-30,"$1,914.5","$1,320.2",$594.3,$18.7,$168.4,$11.1,"$1,519.9",$394.6,$7,$401.6,$145.9,$255.7,-,$255.7,$98.4,$346.8,$608.1,$394.6,217,219,$1.60,$1.59
2016-03-31,"$1,777.4","$1,213",$564.4,$18.2,$167.8,$13.3,"$1,405.8",$371.6,$6.6,$378.2,$93.5,$284.7,-,$284.7,$-750.2,$-473.3,$585.5,$371.6,216,218,$-2.19,$-2.17
2015-12-31,"$1,866.3","$1,295.9",$570.4,$16.9,$173.9,$4.9,"$1,493.8",$372.5,$11.1,$383.6,$96.4,$287.2,-,$287.2,$84.8,$363.6,$587.2,$372.5,216,218,$1.68,$1.67
2015-09-30,$378.8,$353.8,$24.999,$-28.2,$33,$28,$377.3,$1.5,$-4.9,$-3.4,$1.9,$-5.3,-,$-5.3,$355.3,$344.5,$158.2,$1.5,215,217,$1.60,$1.58
2015-06-30,"$2,470.2","$1,715.2",$755,$33.4,$241.5,$4.5,"$2,045.4",$424.8,$14.2,$439,$104.1,$334.9,-,$334.9,$-1.7,$318.8,$657.8,$424.8,215,217,$1.48,$1.47
2015-03-31,"$2,414.5","$1,698.2",$716.3,$35.8,$240.3,$4.7,"$2,037.6",$376.9,$9.6,$386.5,$87.7,$298.8,-,$298.8,$-1.9,$290,$610.2,$376.9,215,217,$1.35,$1.33
2014-12-31,"$2,560.8","$1,831",$729.8,$35.4,$258.2,$26.2,"$2,130.8",$430,$14,$444,$106.5,$337.5,-,$337.5,-,$324.6,$665.5,$430,214,217,$1.52,$1.50
2014-09-30,"$2,677","$1,927.7",$749.3,$39.3,$238.4,$11.7,"$2,522",$155,$10.7,$165.7,$80.7,$85,-,$85,$-6,$104,$409.6,$155,213,215,$0.49,$0.48
2014-06-30,"$2,634.6","$1,918.7",$715.9,$33.8,$272,$3.7,"$2,220.8",$413.8,$11.8,$425.6,$102.1,$323.5,-,$323.5,-,$314,$652.8,$413.8,213,215,$1.47,$1.46
2014-03-31,"$2,581.9","$1,917.6",$664.3,$33.2,$263.4,$17,"$2,197.2",$384.7,$-1.1,$383.6,$92.1,$291.5,-,$291.5,-,$283.5,$613.8,$384.7,212,215,$1.33,$1.32
2013-12-31,"$2,545.5","$1,865.9",$679.6,$33.5,$280.9,$20.4,"$2,159.9",$385.6,$4.9,$390.5,$94.5,$296,-,$296,$3.1,$290.2,$619.8,$385.6,212,214,$1.37,$1.35
2013-09-30,"$2,586.5","$1,882.9",$703.601,$34.6,$260.2,$14.4,"$2,407.301",$179.2,$7,$186.2,$25.8,$160.4,-,$160.4,$-13.1,$137.1,$411.8,$179.2,210,212,$0.64,$0.63
2013-06-30,"$2,547.3","$1,875.5",$671.8,$33.5,$271.3,$16.1,"$2,164.2",$383.1,$8.8,$391.9,$94.1,$297.8,-,$297.8,$0.6,$288.4,$612.8,$383.1,209,212,$1.38,$1.36
2013-03-31,"$2,484.2","$1,813.6",$670.6,$32.3,$266.6,$18,"$2,094.5",$389.7,$4.6,$394.3,$95.8,$298.5,-,$298.5,$1.1,$290.4,$615.9,$389.7,208,211,$1.39,$1.38
2012-12-31,"$2,562.4","$1,900.1",$662.3,$33.3,$268.2,$11.6,"$2,190",$372.4,$5.6,$378,$92.2,$285.8,-,$285.8,$1.4,$278.3,$590.9,$372.4,210,213,$1.33,$1.31
2012-09-30,"$2,605.8","$1,923",$682.8,$36,$248.1,$-0.2,"$2,447.899",$157.9,$0.6,$158.5,$17.8,$140.7,-,$140.7,$1.6,$138.7,$378.2,$157.901,211,215,$0.66,$0.64
2012-06-30,"$2,340.1","$1,690.8",$649.3,$32.5,$230.4,$96.4,"$1,857.3",$482.8,$15.7,$498.5,$133.3,$365.2,-,$365.2,$127.3,$484.5,$695,$482.8,212,215,$2.29,$2.26
2012-03-31,"$2,344.3","$1,715.8",$628.5,$29.8,$237.3,$13.3,"$2,056.4",$287.9,$6.1,$294,$8.8,$285.2,-,$285.2,$17,$296,$493.2,$287.9,211,215,$1.40,$1.38
2011-12-31,"$2,321.5","$1,722.3",$599.2,$28.1,$231,$13.7,"$1,967.7",$353.8,$7.7,$361.5,$127.4,$234.1,-,$234.1,$22.2,$248.1,$556.8,$353.8,210,214,$1.18,$1.16
2011-09-30,"$2,407","$1,803.9",$603.101,$32.4,$220.6,$15.9,"$2,041",$366,$26.5,$392.5,$95.2,$297.3,-,$297.3,$41.8,$324.8,$572.7,$366.001,213,218,$1.54,$1.51
2011-06-30,"$2,472","$1,825.7",$646.3,$29.3,$234.5,$5.2,"$2,084.3",$387.7,$13.2,$400.9,$95.4,$305.5,-,$305.5,$29.5,$326.5,$600,$387.7,213,217,$1.54,$1.50
2011-03-31,"$2,403","$1,748.2",$654.8,$27.9,$242,$8.9,"$2,009.2",$393.8,$2.3,$396.1,$103.2,$292.9,-,$292.9,$18.6,$304.3,$591.5,$393.8,214,219,$1.42,$1.39
2010-12-31,"$2,391.7","$1,720.5",$671.2,$29.2,$244.6,$-36.8,"$2,031.1",$360.6,$-3.2,$357.4,$81.5,$275.9,-,$275.9,-,$268.6,$578.2,$360.6,214,219,$1.25,$1.23
2010-09-30,"$1,941.3","$1,480.6",$460.7,$31.9,$160.9,$-17,"$1,695.601",$245.699,$4.5,$250.2,$59.7,$190.5,-,$190.5,-,$272.1,$423.699,$245.699,212,217,$1.28,$1.25
2010-06-30,"$2,252.3","$1,611",$641.3,$29.3,$241.2,$-28.1,"$1,915.9",$336.4,$2.5,$338.9,$77.6,$261.3,-,$261.3,-,$253.2,$550.8,$336.4,212,217,$1.19,$1.17
2010-03-31,"$2,249","$1,628.7",$620.3,$26.3,$240.4,$-13,"$1,908.4",$340.6,$2.7,$343.3,$84.9,$258.4,-,$258.4,-,$252,$557.9,$340.6,212,217,$1.19,$1.16
2009-12-31,"$2,173.5","$1,568.6",$604.9,$27.2,$244.1,$11.4,"$1,828.5",$345,$-4.7,$340.3,$83.5,$256.8,-,$256.8,-,$251.8,$562.1,$345,212,217,$1.19,$1.16
2009-09-30,"$2,129.3","$1,545",$584.3,$29.4,$233.5,$9.3,"$1,801.3",$328,$4.3,$332.3,$86.3,$246,-,$246,$-2.1,$243.9,$553.5,$328,210,214,$1.16,$1.14
2009-06-30,"$1,976.2","$1,427.5",$548.7,$24.1,$232.3,$-140.5,"$1,832.4",$143.8,$1,$144.8,$25.4,$119.4,-,$119.4,$-1.4,$113.2,$360.9,$143.8,210,214,$0.54,$0.53
2009-03-31,"$1,955.4","$1,439.9",$515.5,$29.6,$230.6,$5.1,"$1,695",$260.4,$-3,$257.4,$66.5,$190.9,-,$190.9,$16.3,$205.6,$457.5,$260.4,210,212,$0.98,$0.97
2008-12-31,"$2,195.3","$1,629.7",$565.6,$33.2,$247,$-171.3,"$2,081.2",$114.1,$-12,$102.1,$7.1,$95,-,$95,$-21.4,$68.6,$314.7,$114.1,209,212,$0.33,$0.32
2008-09-30,"$2,714.7","$2,026.8",$687.9,$33,$275.4,$-4.8,"$2,341.6",$373.1,$-12,$361.1,$82.9,$278.2,-,$296.4,$-6.4,$261.6,$594.3,$373.1,212,219,$1.25,$1.21
2008-06-30,"$2,749.7","$2,041.1",$708.6,$33.1,$284.4,$3.6,"$2,356",$393.7,$7,$400.7,$98.1,$302.6,-,$295,$-224.9,$70.1,$613.4,$393.7,211,218,$0.33,$0.32
2008-03-31,"$2,542.7","$1,871.6",$671.1,$34.3,$272.1,$10.2,"$2,194.1",$348.6,$3.5,$352.1,$87.8,$264.3,-,$259.8,$54.5,$314.3,$565.7,$348.6,212,219,$1.48,$1.43
2007-12-31,"$2,407.4","$1,753.6",$653.8,$30.3,$258.5,$16.8,"$2,027",$380.4,$-15.5,$364.9,$96.5,$268.4,-,$262.3,$1.4,$263.7,$591.4,$380.4,215,222,$1.23,$1.19
2007-09-30,"$2,166.2","$1,623.8",$542.4,$31.6,$145.8,$42.5,"$1,769",$397.2,$-11.7,$385.5,$73,$312.5,-,$306.3,$-13.5,$292.8,$604.9,$397.201,216,223,$1.36,$1.31
2007-06-30,"$2,416.2","$1,749.5",$666.7,$33,$295,$13.7,"$2,063.8",$352.4,$-14.7,$337.7,$57.1,$280.6,-,$275.5,$9.4,$284.9,$547.6,$352.4,216,223,$1.32,$1.28
2007-03-31,"$2,298","$1,675.9",$622.1,$32.3,$283.6,$2.4,"$1,989.4",$308.6,$-9.8,$298.8,$77.6,$221.2,-,$216.8,$10.8,$227.6,$503.4,$308.6,217,223,$1.05,$1.02
2006-12-31,"$2,267.8","$1,649.7",$618.1,$32.1,$275.4,$6.8,"$1,950.4",$317.4,$-11.8,$305.6,$79.5,$226.1,-,$221,$9.3,$230.3,$509.5,$317.4,217,223,$1.06,$1.03
2006-09-30,"$1,394","$1,014.1",$379.9,$25.7,$88.8,$-51.5,"$1,180.1",$213.899,$-23.9,$190,$44.5,$145.5,-,$149.3,$-14.7,$128.4,$355.899,$213.9,222,228,$0.59,$0.57
2006-06-30,"$2,245.7","$1,643.5",$602.2,$39.1,$280,$8.8,"$1,953.8",$291.9,$-3.5,$288.4,$75.5,$212.9,-,$206.5,$3.8,$210.3,$487,$291.9,223,229,$0.94,$0.92
2006-03-31,"$2,229.5","$1,667.7",$561.8,$37.5,$271.8,$30.1,"$1,946.9",$282.6,$-1,$281.6,$74.9,$206.7,-,$196.5,$7.5,$204,$467.7,$282.6,223,229,$0.92,$0.89
2005-12-31,"$2,015.8","$1,491.7",$524.1,$37.6,$250.9,$17.9,"$1,762.3",$253.5,$1.5,$255,$67.1,$187.9,-,$181.8,$-1.1,$180.7,$436,$253.5,222,227,$0.81,$0.80
2005-09-30,"$1,600.3","$1,095.4",$504.9,$32.8,$237,$2.4,"$1,362.799",$237.501,$1.9,$239.4,$61.9,$177.5,-,$171.9,-,$179,$399.001,$237.5,226,231,$0.80,$0.79
2005-06-30,"$2,078.4","$1,531.7",$546.7,$33.3,$261.1,$10.5,"$1,815.6",$262.8,$0.4,$263.2,$64.3,$198.9,-,$190.6,-,$190.6,$444.4,$262.8,227,232,$0.84,$0.82
2005-03-31,"$2,003.3","$1,468.9",$534.4,$33.1,$257.2,$8.1,"$1,751.1",$252.2,$-4.6,$247.6,$67.8,$179.8,-,$175.3,-,$175.3,$429.3,$252.2,228,234,$0.77,$0.75
