,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$5,260.056","$4,541.526",$718.53,-,$154.119,$-314.19,"$5,009.834",$250.221,$-32.453,$217.766,$-208.1,$425.866,-,$425.866,-,$397.11,$447.122,$250.22,303,303,$1.31,$1.30
2020-09-30,"$4,927.96","$4,425.765",$502.195,-,$165.513,$-6.604,"$4,597.882",$330.078,$-39.66,$290.418,$67.788,$222.63,-,$222.63,-,$192.214,$526.787,$330.078,303,303,$0.63,$0.63
2020-06-30,"$4,327.306","$3,949.347",$377.959,-,$142.017,$-5,"$4,096.364",$230.942,$-49.885,$181.057,$47.904,$133.153,-,$133.153,-,$108.089,$425.523,$230.942,303,303,$0.36,$0.36
2020-03-31,"$5,624.337","$4,995.069",$629.268,-,$153.392,$-287.846,"$5,436.307",$188.03,$-41.733,$146.297,$91.918,$54.379,-,$54.379,-,$19.701,$385.305,$188.03,303,303,$0.07,$0.07
2019-12-31,"$5,131.745","$4,696.558",$435.187,-,$162.228,-,"$4,925.703",$206.042,$-27.814,$178.23,$43.977,$134.253,-,$134.253,-,$106.842,$398.083,$206.043,305,306,$0.35,$0.35
2019-09-30,"$5,464.502","$4,891.991",$572.511,-,$159.301,-,"$5,051.292",$413.21,$-32.871,$380.339,$86.752,$293.587,-,$293.587,-,$273.376,$591.095,$413.21,305,305,$0.90,$0.90
2019-06-30,"$5,895.986","$5,120.492",$775.494,-,$208.98,-,"$5,329.472",$566.514,$-31.892,$534.622,$122.345,$412.277,-,$412.277,-,$384.052,$751.57,$566.514,305,306,$1.26,$1.26
2019-03-31,"$6,096.624","$5,200.732",$895.892,-,$180.739,-,"$5,381.471",$715.153,$-25.537,$689.616,$158.823,$530.793,-,$530.793,-,$499.838,$894.824,$715.153,307,307,$1.63,$1.63
2018-12-31,"$6,295.886","$5,183.622","$1,112.264",-,$209.3,-,"$5,392.923",$902.962,$-25.686,$877.276,$196.206,$681.07,-,$681.07,-,$644.342,"$1,081.585",$902.961,316,317,$2.06,$2.06
2018-09-30,"$6,742.202","$5,452.052","$1,290.15",-,$234.081,$-110,"$5,796.133",$946.069,$-23.567,$922.502,$216.215,$706.287,-,$706.287,-,$673.849,"$1,126.108",$946.069,316,317,$2.13,$2.13
2018-06-30,"$6,460.774","$5,294.184","$1,166.59",-,$234.381,-,"$5,528.565",$932.209,$-18.508,$913.701,$200.086,$713.615,-,$713.615,-,$680.234,"$1,112.066",$932.209,318,319,$2.14,$2.13
2018-03-31,"$5,568.419","$4,842.013",$726.406,-,$182.96,-,"$5,024.973",$543.446,$-27.534,$515.912,$135.8,$380.112,-,$380.112,-,$352.998,$724.564,$543.446,319,320,$1.11,$1.10
2017-12-31,"$5,092.327","$4,571.761",$520.566,-,$168.102,-,"$4,739.862",$352.465,$-30.225,$322.241,$-72.853,$395.094,-,$395.094,-,$382.572,$536.31,$352.464,320,321,$1.21,$1.20
2017-09-30,"$5,170.117","$4,591.153",$578.964,-,$172.792,-,"$4,763.945",$406.172,$-35.567,$370.605,$104.5,$266.105,-,$266.105,-,$253.95,$585.667,$406.172,320,321,$0.79,$0.79
2017-06-30,"$5,174.769","$4,465.144",$709.625,-,$170.211,-,"$4,635.355",$539.414,$-31.278,$508.136,$166.412,$341.724,-,$341.724,-,$321.91,$722.242,$539.414,320,321,$1.00,$1.00
2017-03-31,"$4,815.179","$4,054.929",$760.25,-,$176.426,-,"$4,231.355",$583.824,$-34.849,$548.975,$171.327,$377.648,-,$377.648,-,$355.707,$764.717,$583.824,320,321,$1.11,$1.11
2016-12-31,"$3,956.539","$3,513.112",$443.427,-,$156.082,-,"$3,669.194",$287.345,$-32.304,$255.04,$79.855,$175.185,-,$175.185,-,$158.41,$461.224,$287.345,320,320,$0.50,$0.50
2016-09-30,"$4,290.236","$3,608",$682.236,-,$169.223,-,"$3,777.223",$513.013,$-28.841,$484.172,$152.807,$331.365,-,$331.365,-,$304.413,$684.513,$513.013,320,320,$0.95,$0.95
2016-06-30,"$4,245.772","$3,660.512",$585.26,-,$161.711,-,"$3,822.223",$423.549,$-33.665,$389.884,$118.515,$271.369,-,$271.369,-,$243.62,$594.863,$423.549,319,320,$0.76,$0.76
2016-03-31,"$3,715.576","$3,400.591",$314.985,-,$109.745,-,"$3,510.336",$205.24,$-35.677,$169.563,$47.066,$122.497,-,$122.497,-,$87.196,$375.601,$205.24,319,319,$0.27,$0.27
2015-12-31,"$3,456.713","$3,541.247",$-84.534,-,$81.497,-,"$3,867.577",$-410.864,$-36.808,$-447.672,$-129.33,$-318.342,-,$-318.342,-,$-338.973,$-235.759,$-410.864,321,321,$-1.06,$-1.06
2015-09-30,"$4,225.514","$3,701.678",$523.836,-,$124.339,-,"$3,826.017",$399.497,$-45.226,$354.271,$86.535,$267.736,-,$267.736,-,$226.389,$572.993,$399.497,321,321,$0.71,$0.71
2015-06-30,"$4,357.609","$3,971.303",$386.306,-,$128.592,-,"$4,099.895",$257.714,$-41.492,$216.222,$56.878,$159.344,-,$159.344,-,$124.344,$432.541,$257.714,321,321,$0.39,$0.39
2015-03-31,"$4,399.44","$4,111.158",$288.282,-,$124.561,-,"$4,235.719",$163.721,$-44.676,$119.045,$34.753,$84.292,-,$84.292,-,$67.45,$340.31,$163.721,320,320,$0.21,$0.21
2014-12-31,"$5,003.752","$4,547.171",$456.582,-,$101.954,-,"$4,674.517",$329.235,$-35.298,$293.937,$86.205,$207.732,-,$207.732,-,$175.156,$512.847,$329.235,320,320,$0.55,$0.54
2014-09-30,"$5,701.869","$5,102.283",$599.586,-,$152.604,-,"$5,254.887",$446.982,$-42.997,$403.985,$129.784,$274.201,-,$274.201,-,$244.666,$625.099,$446.982,320,320,$0.76,$0.76
2014-06-30,"$5,291.075","$4,875.208",$415.867,-,$132.813,-,"$5,008.021",$283.054,$-41.189,$241.865,$74.93,$166.935,-,$166.935,-,$146.554,$465.836,$283.054,320,320,$0.46,$0.46
