,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$34,692","$14,822","$19,870",-,"$8,493",-,"$27,512","$7,180",$-927,"$6,253","$1,535","$4,718",-,"$4,718",-,"$4,588","$11,377","$7,180","4,140","4,142",$1.11,$1.12
2020-09-30,"$31,543","$12,334","$19,209",-,"$7,339",-,"$23,865","$7,678","$-1,827","$5,851","$1,347","$4,504",-,"$4,504",-,"$4,357","$11,870","$7,678","4,140","4,142",$1.05,$1.05
2020-06-30,"$30,447","$11,749","$18,698",-,"$7,156",-,"$23,086","$7,361","$-1,174","$6,187","$1,348","$4,839",-,"$4,839",-,"$4,700","$11,542","$7,361","4,139","4,141",$1.14,$1.13
2020-03-31,"$31,610","$12,296","$19,314",-,"$8,585",-,"$25,031","$6,579",$-903,"$5,676","$1,389","$4,287",-,"$4,287",-,"$4,156","$10,729","$6,579","4,139","4,141",$1.00,$1.00
2019-12-31,"$34,775","$15,631","$19,144",-,"$8,214",-,"$28,136","$6,639","$-2,927","$3,712","$-1,505","$5,217",-,"$5,217",-,"$5,095","$10,744","$6,639","4,138","4,140",$1.23,$1.23
2019-09-30,"$32,894","$13,384","$19,510",-,"$7,216",-,"$24,714","$8,180","$-1,257","$6,923","$1,586","$5,337",-,"$5,337",-,"$5,194","$12,294","$8,180","4,138","4,140",$1.26,$1.25
2019-06-30,"$32,071","$12,721","$19,350",-,"$7,268",-,"$24,221","$7,850","$-2,540","$5,310","$1,236","$4,074",-,"$4,074",-,"$3,944","$12,082","$7,850","4,138","4,139",$0.95,$0.95
2019-03-31,"$32,128","$12,990","$19,138",-,"$7,198",-,"$24,419","$7,709",$-921,"$6,788","$1,628","$5,160",-,"$5,160",-,"$5,032","$11,940","$7,709","4,138","4,140",$1.22,$1.22
2018-12-31,"$34,281","$15,291","$18,990",-,"$9,410",-,"$33,644",$637,$730,"$1,367",$-698,"$2,065",-,"$2,065",-,"$1,939","$4,989",$637,"4,128","4,132",$0.46,$0.46
2018-09-30,"$32,607","$13,331","$19,276",-,"$7,224",-,"$24,932","$7,675","$-1,000","$6,675","$1,613","$5,062",-,"$5,062",-,"$4,924","$12,052","$7,675","4,136","4,140",$1.19,$1.19
2018-06-30,"$32,203","$13,631","$18,572",-,"$7,605",-,"$25,586","$6,617","$-1,090","$5,527","$1,281","$4,246",-,"$4,246",-,"$4,120","$10,967","$6,617","4,135","4,139",$1.00,$1.00
2018-03-31,"$31,772","$13,255","$18,517",-,"$6,844",-,"$24,423","$7,349","$-1,295","$6,054","$1,388","$4,666",-,"$4,666",-,"$4,545","$11,673","$7,349","4,104","4,107",$1.11,$1.11
2017-12-31,"$33,955","$15,558","$18,397",-,"$8,480",-,"$28,494","$5,461","$-2,527","$2,934","$-15,849","$18,783",-,"$18,783",-,"$18,669","$9,917","$5,461","4,084","4,089",$4.56,$4.56
2017-09-30,"$31,717","$12,974","$18,743",-,"$7,483",-,"$24,729","$6,988","$-1,477","$5,511","$1,775","$3,736",-,"$3,736",-,"$3,620","$11,260","$6,988","4,084","4,089",$0.89,$0.89
2017-06-30,"$30,548","$12,484","$18,064",-,"$5,883",-,"$22,534","$8,014","$-1,047","$6,967","$2,489","$4,478",-,"$4,478",-,"$4,362","$12,181","$8,014","4,082","4,087",$1.07,$1.07
2017-03-31,"$29,814","$12,047","$17,767",-,"$6,746",-,"$22,852","$6,962","$-1,780","$5,182","$1,629","$3,553",-,"$3,553",-,"$3,450","$11,021","$6,962","4,082","4,087",$0.85,$0.84
2016-12-31,"$32,340","$15,639","$16,701",-,"$2,501",-,"$22,127","$10,213","$-3,264","$6,949","$2,349","$4,600",-,"$4,600",-,"$4,495","$14,200","$10,213","4,080","4,086",$1.10,$1.09
2016-09-30,"$30,937","$12,229","$18,708",-,"$8,226",-,"$24,397","$6,540",$-964,"$5,576","$1,829","$3,747",-,"$3,747",-,"$3,620","$10,482","$6,540","4,079","4,086",$0.89,$0.89
2016-06-30,"$30,532","$12,221","$18,311",-,"$9,775",-,"$25,978","$4,554","$-2,859","$1,695",$864,$831,-,$831,-,$702,"$8,536","$4,554","4,079","4,085",$0.17,$0.17
2016-03-31,"$32,171","$12,612","$19,559",-,"$7,600",-,"$24,229","$7,942","$-1,176","$6,766","$2,336","$4,430",-,"$4,430",-,"$4,310","$11,959","$7,942","4,080","4,085",$1.06,$1.06
