,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$7,421","$1,398","$6,023","$1,481","$1,730",-,"$4,770","$2,651",$-837,"$1,814",$270,"$1,544",-,"$1,544",-,"$1,551","$3,078","$2,651","1,257","1,263",$1.24,$1.25
2020-09-30,"$6,577","$1,141","$5,436","$1,158","$1,106",-,"$4,576","$2,001","$-1,176",$825,$472,$353,-,$353,-,$360,"$2,356","$2,001","1,255","1,261",$0.29,$0.29
2020-06-30,"$5,143","$1,064","$4,079","$1,299","$1,239",-,"$8,126","$-2,983",$10,"$-2,973",$373,"$-3,346",-,"$-3,346",-,"$-3,339","$-2,634","$-2,983","1,255","1,255",$-2.66,$-2.66
2020-03-31,"$5,548",$969,"$4,579","$1,101","$1,076",-,"$3,146","$2,402",$-399,"$2,003",$465,"$1,538",-,"$1,538",-,"$1,551","$2,751","$2,402","1,262","1,270",$1.23,$1.22
2019-12-31,"$5,879","$1,683","$4,196",$973,"$1,204",-,"$4,786","$1,093",$808,"$1,901",$-788,"$2,689",-,"$2,689",-,"$2,696","$1,443","$1,093","1,270","1,277",$2.13,$2.13
2019-09-30,"$5,604","$1,035","$4,569","$1,030","$1,052",-,"$7,077","$-1,473",$-28,"$-1,501",$-333,"$-1,168",-,"$-1,168",-,"$-1,165","$-1,126","$-1,473","1,267","1,267",$-0.92,$-0.92
2019-06-30,"$5,685","$1,000","$4,685",$995,"$1,095",-,"$3,255","$2,430",$-20,"$2,410",$535,"$1,875",-,"$1,875",-,"$1,880","$2,778","$2,430","1,277","1,277",$1.48,$1.47
2019-03-31,"$5,281",$957,"$4,324","$1,057","$1,030",-,"$3,044","$2,237",$113,"$2,350",$382,"$1,968",-,"$1,968",-,"$1,975","$2,596","$2,237","1,276","1,283",$1.55,$1.54
2018-12-31,"$5,795","$1,570","$4,225",$852,"$1,131",-,"$4,651","$1,144",$-128,"$1,016","$1,013",$3,-,$3,-,$3,"$1,502","$1,144","1,298","1,308",-,$0.01
2018-09-30,"$5,596","$1,086","$4,510",$939,$948,-,"$2,973","$2,623",$41,"$2,664",$565,"$2,099",-,"$2,099",-,"$2,097","$2,981","$2,623","1,296","1,307",$1.62,$1.60
2018-06-30,"$5,648","$1,196","$4,452","$1,192",$980,-,"$3,368","$2,280",$-194,"$2,086",$267,"$1,819",-,"$1,819",-,"$1,817","$2,636","$2,280","1,298","1,308",$1.40,$1.39
2018-03-31,"$5,088","$1,001","$4,087",$937,$997,-,"$2,935","$2,153",$-120,"$2,033",$494,"$1,539",-,"$1,539",-,"$1,538","$2,510","$2,153","1,307","1,320",$1.18,$1.17
2017-12-31,"$5,949","$1,256","$4,693","$1,150","$1,252",-,"$3,658","$2,291",$-165,"$2,126","$5,962","$-3,836",-,"$-3,836",-,"$-3,865","$2,688","$2,291","1,307","1,319",$-2.96,$-2.93
2017-09-30,"$6,512","$1,032","$5,480",$789,$879,-,"$2,700","$3,812",$-141,"$3,671",$959,"$2,712",-,"$2,712",-,"$2,718","$4,109","$3,812","1,306","1,319",$2.08,$2.06
2017-06-30,"$7,141","$1,126","$6,015",$864,$897,-,"$2,887","$4,254",$-139,"$4,115","$1,046","$3,069",-,"$3,069",-,"$3,073","$4,552","$4,254","1,307","1,317",$2.35,$2.33
2017-03-31,"$6,505",$957,"$5,548",$931,$850,-,"$2,738","$3,767",$-150,"$3,617",$918,"$2,699",-,"$2,699",-,"$2,702","$4,061","$3,767","1,308","1,320",$2.07,$2.05
2016-12-31,"$7,320","$1,075","$6,245","$1,208",$992,-,"$3,275","$4,045",$-125,"$3,920",$821,"$3,099",-,"$3,099",-,"$3,108","$4,337","$4,045","1,339","1,358",$2.36,$2.34
2016-09-30,"$7,500","$1,129","$6,371","$1,141",$831,-,"$3,101","$4,399",$-123,"$4,276",$951,"$3,325",-,"$3,325",-,"$3,330","$4,698","$4,399","1,322","1,339",$2.52,$2.49
2016-06-30,"$7,776",$864,"$6,912","$1,484",$890,-,"$3,238","$4,538",$-139,"$4,399",$902,"$3,497",-,"$3,497",-,"$3,497","$4,822","$4,538","1,335","1,355",$2.62,$2.58
2016-03-31,"$7,794","$1,193","$6,601","$1,265",$685,-,"$3,143","$4,651",$-149,"$4,502",$935,"$3,567",-,"$3,567",-,"$3,566","$4,934","$4,651","1,383","1,412",$2.58,$2.53
2015-12-31,"$8,506","$1,062","$7,444",$757,"$1,066",-,"$2,885","$5,621",$-184,"$5,437",$752,"$4,685",-,"$4,685",-,"$4,683","$5,899","$5,621","1,464","1,521",$3.27,$3.17
2015-09-30,"$8,295","$1,064","$7,231",$743,$903,-,"$2,710","$5,585",$-113,"$5,472",$880,"$4,592",-,"$4,592",-,"$4,600","$5,863","$5,585","1,463","1,503",$3.14,$3.06
2015-06-30,"$8,244",$998,"$7,246",$818,$812,-,"$2,628","$5,616",$-105,"$5,511","$1,014","$4,497",-,"$4,497",-,"$4,492","$5,889","$5,616","1,472","1,540",$3.05,$2.92
2015-03-31,"$7,594",$882,"$6,712",$696,$645,-,"$2,223","$5,371",$-132,"$5,239",$907,"$4,332",-,"$4,332",-,"$4,333","$5,640","$5,371","1,488","1,569",$2.91,$2.76
2014-12-31,"$7,314","$1,063","$6,251","$1,045",$876,-,"$2,984","$4,330",$-100,"$4,230",$768,"$3,462",-,"$3,462",-,"$3,487","$4,605","$4,330","1,522","1,647",$2.31,$2.15
2014-09-30,"$6,042",$987,"$5,055",$630,$945,-,"$2,562","$3,480",$-109,"$3,371",$647,"$2,724",-,"$2,724",-,"$2,731","$3,748","$3,480","1,514","1,637",$1.80,$1.67
2014-06-30,"$6,535",$925,"$5,610",$584,$614,-,"$2,123","$4,412",$-106,"$4,306",$656,"$3,650",-,"$3,650",-,"$3,656","$4,678","$4,412","1,533","1,664",$2.39,$2.20
2014-03-31,"$4,999",$813,"$4,186",$595,$548,-,"$1,956","$3,043",$-94,"$2,949",$726,"$2,223",-,"$2,223",-,"$2,227","$3,284","$3,043","1,537","1,680",$1.45,$1.33
2013-12-31,"$3,120.138",$858.021,"$2,262.117",$552.222,$512.853,-,"$1,923.096","$1,197.042",$-84.478,"$1,112.564",$326.108,$786.456,-,$786.456,-,$791.603,"$1,325.297","$1,197.042","1,529","1,695",$0.52,$0.45
2013-09-30,"$2,782.833",$681.868,"$2,100.965",$546.244,$406.86,-,"$1,634.972","$1,147.861",$-68.172,"$1,079.689",$294.473,$785.216,-,$785.216,-,$788.606,"$1,217.103","$1,147.861","1,532","1,692",$0.51,$0.47
2013-06-30,"$2,767.394",$684.663,"$2,082.731",$523.902,$404.991,-,"$1,613.556","$1,153.838",$-78.239,"$1,075.599",$307.981,$767.618,-,$767.618,-,$772.605,"$1,227.015","$1,153.838","1,527","1,695",$0.51,$0.46
