,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2021-01-31,"$30,737","$23,691","$7,046",-,"$6,338",-,"$30,895",$-158,$48,$-110,$-34,$-76,-,$-76,-,$-77,$661,$-158,773,781,$-0.07,$-0.08
2020-10-31,"$29,723","$22,901","$6,822",-,"$5,194",-,"$28,931",$792,$42,$834,$202,$632,-,$632,-,$631,"$1,568",$792,772,780,$0.81,$0.80
2020-07-31,"$30,489","$23,551","$6,938",-,"$5,297",-,"$29,669",$820,$241,"$1,061",$241,$820,-,$820,-,$819,"$1,580",$820,777,786,$1.04,$1.03
2020-04-30,"$41,549","$31,454","$10,095",-,"$7,671",-,"$40,223","$1,326",$259,"$1,585",$373,"$1,212",-,"$1,212",-,"$1,212","$2,344","$1,326",780,788,$1.53,$1.52
2020-01-31,"$28,893","$22,506","$6,387",-,"$4,986",-,"$28,356",$537,$-147,$390,$71,$319,-,$319,-,$327,"$1,338",$537,799,805,$0.40,$0.40
2019-10-31,"$27,974","$21,798","$6,176",-,"$5,097",-,"$27,720",$254,$-32,$222,$79,$143,-,$143,-,$263,"$1,026",$254,802,807,$0.32,$0.32
2019-07-31,"$28,168","$22,007","$6,161",-,"$4,811",-,"$27,609",$559,$-179,$380,$93,$287,-,$287,-,$297,"$1,299",$559,800,805,$0.37,$0.37
2019-04-30,"$37,251","$28,983","$8,268",-,"$6,314",-,"$36,350",$901,$88,$989,$226,$763,-,$763,-,$772,"$1,877",$901,798,805,$0.96,$0.95
2019-01-31,"$28,285","$21,955","$6,330",-,"$5,157",-,"$27,896",$389,$-72,$317,$66,$251,-,$251,-,$259,$970,$389,810,818,$0.39,$0.38
2018-10-31,"$27,831","$21,753","$6,078",-,"$4,661",-,"$27,184",$647,$-248,$399,$91,$308,-,$308,-,$317,"$1,216",$647,797,807,$0.39,$0.39
2018-07-31,"$28,014","$21,976","$6,038",-,"$4,711",-,"$27,465",$549,$79,$628,$127,$501,-,$501,-,$508,"$1,123",$549,797,805,$0.63,$0.62
2018-04-30,"$37,722","$29,419","$8,303",-,"$6,257",-,"$36,693","$1,029","$1,605","$2,634",$616,"$2,018",-,"$2,018",-,"$2,026","$1,770","$1,029",839,846,$2.39,$2.37
2018-01-31,"$31,649","$24,389","$7,260",-,"$5,925",-,"$31,099",$550,$-655,$-105,$-957,$852,-,$852,-,$854,"$1,225",$550,895,904,$0.95,$0.94
2017-10-31,"$27,749","$21,532","$6,217",-,"$4,701",-,"$27,002",$747,$-143,$604,$215,$389,-,$389,-,$397,"$1,319",$747,887,893,$0.44,$0.44
2017-07-31,"$27,597","$21,609","$5,988",-,"$4,517",-,"$26,913",$684,$-144,$540,$189,$351,-,$351,-,$353,"$1,247",$684,897,905,$0.39,$0.39
