,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$3,943","$2,983",$960,$535,$265,$-2,"$3,785",$158,$-73,$85,$23,$62,-,$62,-,$62,$504,$158,305,307,$0.20,$0.20
2020-09-30,"$3,922","$3,018",$904,$555,$256,$-23,"$3,852",$70,$-73,$-3,$57,$-60,-,$-60,-,$-60,$454,$70,303,303,$-0.20,$-0.20
2020-06-30,"$4,287","$3,204","$1,083",$546,$269,$-7,"$4,026",$261,$-76,$185,$37,$148,-,$148,-,$148,$648,$261,298,298,$0.50,$0.50
2020-03-31,"$4,175","$3,170","$1,005",$563,$281,$-8,"$4,022",$153,$-107,$46,$29,$17,-,$17,-,$17,$547,$153,299,303,$0.06,$0.06
2019-12-31,"$4,234","$3,299",$935,$578,$298,$-9,"$4,184",$50,$-90,$-40,$99,$-139,-,$-139,-,$-139,$459,$50,298,298,$-0.47,$-0.47
2019-09-30,"$4,040","$3,282",$758,$574,$305,$-8,"$4,169",$-129,$-108,$-237,$39,$-276,-,$-276,-,$-276,$287,$-129,296,296,$-0.93,$-0.93
2019-06-30,"$3,634","$3,169",$465,$523,$299,$-24,"$4,015",$-381,$-93,$-474,$-277,$-197,-,$-197,-,$-197,$45,$-381,292,292,$-0.66,$-0.62
2019-03-31,"$3,674","$3,095",$579,$544,$353,$-76,"$4,068",$-394,$-83,$-477,$104,$-581,-,$-581,-,$-581,$59,$-394,292,292,$-1.99,$-1.99
2018-12-31,"$4,233","$3,189","$1,044",$539,$309,$-20,"$4,057",$176,$-95,$81,$568,$-487,-,$-487,-,$-487,$658,$176,290,290,$-1.68,$-1.68
2018-09-30,"$5,028","$3,364","$1,664",$576,$356,$-46,"$4,342",$686,$-103,$583,$72,$511,-,$511,-,$511,"$1,175",$686,292,298,$1.75,$1.71
2018-06-30,"$5,117","$3,265","$1,852",$577,$352,$-80,"$4,274",$843,$-114,$729,$-27,$756,-,$756,-,$756,"$1,345",$843,297,307,$2.54,$2.55
2018-03-31,"$5,013","$3,086","$1,927",$602,$376,$-35,"$4,099",$914,"$-1,042",$-128,$-189,$61,-,$61,-,$61,"$1,598",$914,298,308,$0.20,$0.20
2017-12-31,"$5,336","$3,323","$2,013",$629,$381,$-48,"$4,381",$955,$-181,$774,"$1,597",$-823,-,$-823,-,$-823,"$1,503",$955,296,296,$-2.78,$-2.78
2017-09-30,"$5,181","$3,268","$1,913",$592,$364,$-52,"$4,276",$905,$-195,$710,$29,$681,-,$681,-,$681,"$1,448",$905,295,306,$2.31,$2.23
2017-06-30,"$4,842","$3,161","$1,681",$604,$345,$-80,"$4,190",$652,$-237,$415,$135,$280,-,$280,-,$280,"$1,208",$652,288,296,$0.98,$0.99
2017-03-31,"$4,649","$3,126","$1,523",$613,$346,$-39,"$4,124",$525,$-221,$304,$56,$248,-,$248,-,$248,"$1,102",$525,289,299,$0.86,$0.83
2016-12-31,"$4,888","$3,355","$1,533",$585,$358,$-45,"$4,343",$545,$-224,$321,$86,$235,-,$235,-,$235,"$1,070",$545,286,294,$0.82,$0.80
2016-09-30,"$4,714","$3,379","$1,335",$639,$396,$-68,"$4,482",$232,$-503,$-271,$95,$-366,-,$-366,-,$-366,$987,$232,285,285,$-1.28,$-1.28
2016-06-30,"$3,495","$2,674",$821,$494,$400,$-122,"$3,690",$-195,$-290,$-485,$-119,$-366,-,$-366,-,$-366,$261,$-195,239,242,$-1.62,$-1.60
2016-03-31,"$2,822","$2,069",$753,$359,$166,$-140,"$2,734",$88,$-8,$80,$6,$74,-,$74,-,$74,$335,$88,233,234,$0.32,$0.32
2015-12-31,"$3,317","$2,411",$906,$389,$239,$-27,"$3,066",$251,$-7,$244,$-7,$251,-,$251,-,$251,$504,$251,232,234,$1.08,$1.07
2015-09-30,"$3,360","$2,405",$955,$385,$192,$-56,"$3,038",$322,$-8,$314,$31,$283,-,$283,-,$283,$559,$322,231,234,$1.23,$1.21
2015-06-30,"$3,191","$2,261",$930,$381,$205,$-89,"$2,936",$255,$-8,$247,$27,$220,-,$220,-,$220,$505,$255,232,237,$0.96,$0.95
