,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2021-01-31,"$2,279","$1,496",$783,$19,$390,$45,"$1,878",$401,$-54,$347,$102,$245,-,$245,-,$245,$479,$401,303,305,$0.81,$0.80
2020-10-31,"$2,340","$1,527",$813,$20,$349,$18,"$1,879",$461,$-55,$406,$97,$309,-,$309,-,$309,$537,$461,302,304,$1.02,$1.02
2020-07-31,"$2,108","$1,361",$747,$24,$451,$-106,"$1,941",$167,$-60,$107,$21,$86,-,$86,-,$86,$254,$167,302,304,$0.28,$0.29
2020-04-30,"$2,238","$1,466",$772,$25,$393,$-81,"$1,965",$273,$-55,$218,$52,$166,-,$166,$2,$168,$352,$273,302,304,$0.56,$0.55
2020-01-31,"$2,162","$1,420",$742,$22,$385,$22,"$1,812",$350,$-146,$204,$33,$171,-,$171,"$1,037","$1,208",$431,$350,302,304,$4.00,$3.97
2019-10-31,"$2,183","$1,445",$738,$22,$340,$-56,"$1,866",$317,$-80,$237,$68,$169,-,$169,$-3,$166,$398,$317,301,303,$0.55,$0.55
2019-07-31,"$1,780","$1,174",$606,$25,$361,$-128,"$1,697",$83,$-84,$-1,$4,$-5,-,$-5,$-3,$-8,$180,$83,301,302,$-0.02,$-0.02
2019-04-30,"$1,953","$1,298",$655,$23,$365,$-20,"$1,708",$245,$-89,$156,$33,$123,-,$123,$-39,$84,$353,$245,301,302,$0.28,$0.28
2019-01-31,"$2,172","$1,466",$706,$20,$367,$8,"$1,847",$325,$-91,$234,$58,$176,-,$176,$-235,$-59,$444,$325,301,302,$-0.20,$-0.20
2018-10-31,"$2,202","$1,476",$726,$23,$359,-,"$1,876",$326,$-90,$236,$56,$180,-,$180,$14,$194,$448,$326,301,302,$0.64,$0.64
2018-07-31,"$2,219","$1,570",$649,$26,$400,$69,"$1,930",$289,$-93,$196,$102,$94,-,$94,$3,$94,$422,$289,301,302,$0.31,$0.31
2018-04-30,"$1,878","$1,263",$615,$25,$373,$-35,"$1,720",$158,$-42,$116,$43,$73,-,$73,$-466,$-393,$300,$158,301,301,$-1.31,$-1.31
2018-01-31,"$2,180","$1,414",$766,$27,$393,$-70,"$1,937",$243,$-32,$211,$-74,$285,-,$285,-,$285,$322,$243,301,301,$0.95,$0.95
2017-10-31,"$2,161","$1,378",$783,$30,$368,$29,"$1,749",$412,$-30,$382,$107,$275,-,$275,-,$275,$494,$412,301,302,$0.91,$0.91
2017-07-31,"$1,664","$1,066",$598,$31,$315,$206,"$1,224",$440,$-23,$417,$99,$318,-,$318,-,$318,$524,$440,303,305,$1.05,$1.04
2017-04-30,"$1,853","$1,188",$665,$28,$354,$15,"$1,555",$298,$-28,$270,$94,$176,-,$176,-,$176,$378,$298,304,306,$0.58,$0.58
2017-01-31,"$2,171","$1,360",$811,$25,$381,$-201,"$1,966",$205,$-28,$177,$76,$101,-,$101,-,$101,$282,$205,306,309,$0.33,$0.33
2016-10-31,"$2,202","$1,351",$851,$27,$355,$-11,"$1,745",$457,$-28,$429,$137,$292,-,$292,-,$292,$534,$457,308,310,$0.95,$0.94
2016-07-31,"$1,687","$1,141",$546,$38,$401,$-145,"$1,724",$-37,$-28,$-65,$16,$-81,-,$-81,-,$-81,$43,$-37,308,310,$-0.26,$-0.26
2016-04-30,"$1,870","$1,210",$660,$31,$382,$23,"$1,602",$268,$-28,$240,$55,$185,-,$185,-,$185,$344,$268,309,311,$0.60,$0.59
2016-01-31,"$2,201","$1,382",$819,$23,$369,$-4,"$1,787",$414,$-27,$387,$122,$265,-,$265,-,$265,$492,$414,310,312,$0.85,$0.85
2015-10-31,"$2,203","$1,448",$755,$32,$382,$-5,"$1,888",$315,$-28,$287,$93,$194,-,$194,-,$194,$389,$315,310,312,$0.63,$0.62
2015-07-31,"$1,693","$1,131",$562,$34,$382,$-10,"$1,650",$43,$-27,$16,$-1,$17,-,$17,-,$17,$123,$43,312,313,$0.05,$0.07
2015-04-30,"$1,900","$1,218",$682,$30,$355,$-3,"$1,615",$285,$-28,$257,$78,$179,-,$179,-,$179,$359,$285,311,312,$0.58,$0.57
2015-01-31,"$2,234","$1,491",$743,$25,$374,$-7,"$1,897",$337,$-25,$312,$90,$222,-,$222,-,$222,$411,$337,313,314,$0.71,$0.71
2014-10-31,"$2,255","$1,460",$795,$28,$374,$-4,"$1,866",$389,$-25,$364,$116,$248,-,$248,-,$248,$464,$389,314,316,$0.79,$0.78
2014-07-31,"$1,852","$1,148",$704,$34,$335,$-6,"$1,543",$309,$-30,$279,$96,$183,-,$183,-,$185,$392,$309,314,316,$0.58,$0.59
2014-04-30,"$1,970","$1,294",$676,$30,$351,$-2,"$1,678",$292,$-30,$262,$79,$183,-,$183,-,$184,$366,$292,314,316,$0.59,$0.58
2014-01-31,"$2,281","$1,467",$814,$27,$410,$-3,"$1,920",$361,$-29,$332,$104,$228,-,$228,$90,$325,$435,$361,314,316,$1.04,$1.03
2013-10-31,"$2,165","$1,388",$777,$31,$409,$-11,"$1,860",$305,$-30,$275,$95,$180,-,$180,$-9,$172,$379,$305,314,317,$0.55,$0.54
2013-07-31,"$1,723","$1,100",$623,$34,$386,$-5,"$1,545",$178,$-30,$148,$33,$115,-,$115,$-275,$-158,$267,$178,314,317,$-0.51,$-0.51
2013-04-30,"$1,962","$1,256",$706,$35,$409,$-4,"$1,705",$257,$-31,$226,$59,$167,-,$167,$12,$181,$356,$257,314,317,$0.58,$0.57
2013-01-31,"$2,162","$1,400",$762,$32,$438,$-7,"$1,885",$277,$-31,$246,$78,$168,-,$168,$19,$190,$398,$277,314,316,$0.61,$0.60
2012-10-31,"$2,205","$1,384",$821,$27,$391,$-13,"$1,837",$368,$-33,$335,$105,$230,-,$230,$13,$245,$466,$368,314,316,$0.78,$0.78
2012-07-31,"$1,081",$642,$439,$25,$266,$-4,$935,$146,$-25,$121,$36,$85,-,$85,-,$130,$219,$146,317,319,$0.41,$0.40
2012-04-30,"$1,821","$1,115",$706,$32,$400,$-6,"$1,557",$264,$-27,$237,$62,$175,-,$175,-,$176,$329,$264,316,318,$0.56,$0.55
2012-01-31,"$2,112","$1,301",$811,$29,$449,$-1,"$1,783",$329,$-26,$303,$102,$201,-,$201,-,$205,$390,$329,318,320,$0.64,$0.64
2011-10-31,"$2,161","$1,307",$854,$30,$406,-,"$1,745",$416,$-28,$388,$125,$263,-,$263,-,$263,$479,$416,320,322,$0.82,$0.82
2011-07-31,"$1,031",$607,$424,$25,$233,$-4,$929,$102,$-27,$75,$30,$45,-,$45,-,$100,$176,$102,326,329,$0.32,$0.32
2011-04-30,"$1,813","$1,081",$732,$33,$391,$-1,"$1,506",$307,$-24,$283,$97,$186,-,$186,-,$187,$372,$307,321,323,$0.58,$0.57
2011-01-31,"$2,127","$1,289",$838,$31,$445,$-3,"$1,768",$359,$-31,$328,$89,$239,-,$239,-,$239,$423,$359,330,332,$0.72,$0.71
2010-10-31,"$2,172","$1,278",$894,$31,$417,$-2,"$1,728",$444,$-30,$414,$135,$279,-,$279,-,$279,$509,$444,335,338,$0.82,$0.82
2010-07-31,"$1,518",$905,$613,$35,$388,$-3,"$1,331",$187,$-26,$161,$48,$113,-,$113,-,$108,$253,$187,340,343,$0.34,$0.32
2010-04-30,"$1,802","$1,059",$743,$31,$408,-,"$1,510",$292,$-27,$265,$97,$168,-,$168,-,$168,$355,$292,339,342,$0.49,$0.49
2010-01-31,"$2,153","$1,282",$871,$28,$450,$-2,"$1,762",$391,$-26,$365,$106,$259,-,$259,-,$254,$453,$391,341,344,$0.74,$0.74
2009-10-31,"$2,203","$1,280",$923,$29,$417,$1,"$1,725",$478,$-27,$451,$147,$304,-,$304,-,$300,$538,$478,343,346,$0.87,$0.87
2009-07-31,"$1,528",$893,$635,$31,$393,$-66,"$1,383",$145,$-23,$122,$53,$69,-,$69,-,$66,$214,$145,352,354,$0.22,$0.22
2009-04-30,"$1,686","$1,001",$685,$27,$375,$3,"$1,400",$286,$-26,$260,$86,$174,-,$174,-,$174,$348,$286,350,351,$0.49,$0.49
2009-01-31,"$2,122","$1,285",$837,$27,$453,$-2,"$1,767",$355,$-25,$330,$101,$229,-,$229,$4,$229,$422,$355,355,358,$0.64,$0.64
2008-10-31,"$2,250","$1,379",$871,$29,$447,$4,"$1,851",$399,$-32,$367,$107,$260,-,$260,-,$255,$465,$399,357,362,$0.71,$0.70
2008-07-31,"$1,715","$1,051",$664,$33,$431,$-9,"$1,527",$188,$-38,$150,$61,$89,-,$89,-,$67,$274,$188,373,377,$0.19,$0.22
2008-04-30,"$1,880","$1,154",$726,$30,$442,-,"$1,798",$82,$-37,$45,$-9,$54,-,$54,$478,$532,$152,$82,373,381,$1.43,$1.40
2008-01-31,"$2,218","$1,329",$889,$25,$460,$-4,"$1,818",$400,$-42,$358,$98,$260,-,$260,$14,$274,$470,$400,377,386,$0.73,$0.71
2007-10-31,"$2,185","$1,293",$892,$27,$437,-,"$1,757",$428,$-42,$386,$118,$268,-,$268,$2,$270,$496,$428,379,388,$0.71,$0.70
2007-07-31,"$1,418",$883,$535,$34,$376,$12,"$1,281",$137,$-38,$99,$43,$56,-,$56,$5,$61,$219,$137,386,396,$0.16,$0.17
2007-04-30,"$1,750","$1,052",$698,$26,$405,$2,"$1,481",$269,$-27,$242,$32,$210,-,$210,$7,$217,$338,$269,384,395,$0.57,$0.55
2007-01-31,"$2,064","$1,213",$851,$25,$445,$18,"$1,665",$399,$-38,$361,$104,$257,-,$257,$28,$285,$467,$399,384,395,$0.74,$0.72
