,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$4,076","$1,430","$2,646",$388,$398,-,"$2,263","$1,813",$114,"$1,927",$239,"$1,688",-,"$1,688",-,"$1,694","$2,056","$1,813",921,933,$1.83,$1.80
2020-09-30,"$3,817","$1,364","$2,453",$386,$407,-,"$2,208","$1,609",$-22,"$1,587",$234,"$1,353",-,"$1,353",-,"$1,353","$1,859","$1,609",917,929,$1.47,$1.45
2020-06-30,"$3,239","$1,157","$2,082",$379,$401,-,"$2,011","$1,228",$51,"$1,279",$-101,"$1,380",-,"$1,380",-,"$1,380","$1,477","$1,228",916,927,$1.50,$1.48
2020-03-31,"$3,329","$1,241","$2,088",$377,$417,-,"$2,085","$1,244",$-20,"$1,224",$50,"$1,174",-,"$1,174",-,"$1,168","$1,494","$1,244",931,943,$1.25,$1.24
2019-12-31,"$3,350","$1,253","$2,097",$386,$412,-,"$2,101","$1,249",$8,"$1,257",$187,"$1,070",-,"$1,070",-,"$1,078","$1,499","$1,249",936,952,$1.15,$1.13
2019-09-30,"$3,771","$1,325","$2,446",$379,$399,-,"$2,182","$1,589",$-9,"$1,580",$155,"$1,425",-,"$1,425",-,"$1,425","$1,864","$1,589",935,950,$1.51,$1.49
2019-06-30,"$3,668","$1,308","$2,360",$390,$420,-,"$2,162","$1,506",$8,"$1,514",$209,"$1,305",-,"$1,305",-,"$1,305","$1,773","$1,506",937,953,$1.38,$1.36
2019-03-31,"$3,594","$1,333","$2,261",$389,$414,-,"$2,215","$1,379",$-2,"$1,377",$160,"$1,217",-,"$1,217",-,"$1,209","$1,637","$1,379",939,956,$1.29,$1.26
2018-12-31,"$3,717","$1,310","$2,407",$400,$414,-,"$2,201","$1,516",$-13,"$1,503",$264,"$1,239",-,"$1,239",-,"$1,239","$1,765","$1,516",970,990,$1.29,$1.26
2018-09-30,"$4,261","$1,457","$2,804",$390,$396,-,"$2,324","$1,937",$-13,"$1,924",$354,"$1,570",-,"$1,570",-,"$1,570","$2,180","$1,937",969,989,$1.61,$1.58
2018-06-30,"$4,017","$1,398","$2,619",$384,$441,-,"$2,305","$1,712",$-6,"$1,706",$301,"$1,405",-,"$1,405",-,"$1,405","$1,945","$1,712",977,997,$1.43,$1.40
2018-03-31,"$3,789","$1,342","$2,447",$385,$433,-,"$2,241","$1,548",$5,"$1,553",$187,"$1,366",-,"$1,366",-,"$1,366","$1,777","$1,548",983,"1,005",$1.38,$1.35
2017-12-31,"$3,750","$1,310","$2,440",$386,$409,-,"$2,187","$1,563",$-13,"$1,550","$1,206",$344,-,$344,-,$310,"$1,787","$1,563",991,"1,012",$0.35,$0.35
2017-09-30,"$4,116","$1,460","$2,656",$375,$412,-,"$2,328","$1,788",$1,"$1,789",$504,"$1,285",-,"$1,285",-,"$1,285","$2,013","$1,788",988,"1,008",$1.29,$1.26
2017-06-30,"$3,693","$1,319","$2,374",$378,$434,-,"$2,213","$1,480",$6,"$1,486",$430,"$1,056",-,"$1,056",-,"$1,056","$1,705","$1,480",994,"1,015",$1.05,$1.03
2017-03-31,"$3,402","$1,258","$2,144",$369,$439,-,"$2,150","$1,252",$3,"$1,255",$258,$997,-,$997,-,$997,"$1,482","$1,252",998,"1,019",$0.99,$0.97
2016-12-31,"$3,414","$1,277","$2,137",$340,$405,-,"$2,082","$1,332",$165,"$1,497",$450,"$1,047",-,"$1,047",-,"$1,047","$1,559","$1,332","1,003","1,021",$1.03,$1.02
2016-09-30,"$3,675","$1,391","$2,284",$353,$442,-,"$2,267","$1,408",$-27,"$1,381",$363,"$1,018",-,"$1,018",-,"$1,018","$1,645","$1,408","1,003","1,023",$1.00,$0.98
2016-06-30,"$3,273","$1,266","$2,007",$341,$454,-,"$2,142","$1,131",$-29,"$1,102",$283,$819,-,$819,-,$819,"$1,373","$1,131","1,004","1,020",$0.81,$0.79
2016-03-31,"$3,008","$1,179","$1,829",$322,$441,-,"$2,024",$984,$-34,$950,$239,$711,-,$711,-,$711,"$1,233",$984,"1,007","1,022",$0.70,$0.69
2015-12-31,"$3,189","$1,308","$1,881",$293,$385,-,"$1,999","$1,190",$-51,"$1,139",$303,$836,-,$836,-,$836,"$1,451","$1,190","1,030","1,043",$0.81,$0.80
2015-09-30,"$3,429","$1,432","$1,997",$316,$434,-,"$2,265","$1,164",$-16,"$1,148",$350,$798,-,$798,-,$798,"$1,449","$1,164","1,023","1,035",$0.77,$0.76
2015-06-30,"$3,232","$1,351","$1,881",$320,$470,-,"$2,222","$1,010",$-21,$989,$293,$696,-,$696,-,$696,"$1,301","$1,010","1,038","1,051",$0.66,$0.65
2015-03-31,"$3,150","$1,334","$1,816",$338,$439,-,"$2,192",$958,$-18,$940,$284,$656,-,$656,-,$656,"$1,254",$958,"1,046","1,061",$0.62,$0.61
2014-12-31,"$3,269","$1,374","$1,895",$311,$429,-,"$2,169","$1,100",$-13,"$1,087",$262,$825,-,$825,-,$811,"$1,405","$1,100","1,065","1,080",$0.77,$0.75
2014-09-30,"$3,501","$1,457","$2,044",$332,$463,-,"$2,326","$1,175",$-20,"$1,155",$329,$826,-,$826,-,$813,"$1,483","$1,175","1,060","1,074",$0.77,$0.76
2014-06-30,"$3,292","$1,411","$1,881",$349,$472,-,"$2,310",$982,$-21,$961,$278,$683,-,$683,-,$673,"$1,289",$982,"1,071","1,086",$0.63,$0.62
2014-03-31,"$2,983","$1,376","$1,607",$366,$479,-,"$2,293",$690,$-19,$671,$184,$487,-,$487,-,$480,"$1,000",$690,"1,081","1,096",$0.44,$0.44
2013-12-31,"$3,029","$1,388","$1,641",$346,$463,-,"$2,342",$687,$-5,$682,$171,$511,-,$511,-,$503,"$1,000",$687,"1,098","1,113",$0.47,$0.45
