,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$2,273","$1,127","$1,146",$182,$342,$-68,"$1,719",$554,$-31,$523,$110,$413,-,$413,-,$412,$663,$554,170,174,$2.43,$2.37
2020-09-30,"$1,868",$959,$909,$175,$313,$-69,"$1,516",$352,$-101,$251,$45,$206,-,$206,-,$205,$455,$352,170,174,$1.21,$1.18
2020-06-30,"$1,618",$852,$766,$161,$297,$-90,"$1,400",$218,$-42,$176,$40,$136,-,$136,-,$135,$316,$218,170,174,$0.79,$0.78
2020-03-31,"$1,655",$868,$787,$168,$341,$-19,"$1,396",$259,$-35,$224,$26,$198,-,$198,-,$197,$358,$259,171,176,$1.15,$1.12
2019-12-31,"$2,376","$1,156","$1,220",$183,$366,$-81,"$1,786",$590,$-397,$193,$-50,$243,-,$243,-,$243,$694,$590,167,176,$1.44,$1.40
2019-09-30,"$1,994",$987,"$1,007",$172,$359,$-63,"$1,581",$413,$-65,$348,$80,$268,-,$268,-,$267,$512,$413,167,176,$1.60,$1.51
2019-06-30,"$1,860",$929,$931,$170,$351,$-61,"$1,511",$349,$-74,$275,$67,$208,-,$208,-,$207,$445,$349,165,176,$1.25,$1.18
2019-03-31,"$1,657",$884,$773,$162,$327,$-55,"$1,428",$229,$-44,$185,$33,$152,-,$152,-,$151,$324,$229,164,175,$0.92,$0.86
2018-12-31,"$2,253","$1,165","$1,088",$165,$336,$-70,"$1,736",$517,$-52,$465,$42,$423,-,$423,-,$422,$610,$517,162,172,$2.59,$2.45
2018-09-30,"$1,862",$961,$901,$158,$323,$-126,"$1,568",$294,$-24,$270,$22,$248,-,$248,-,$247,$383,$294,163,173,$1.52,$1.43
2018-06-30,"$1,760",$938,$822,$162,$316,$-71,"$1,487",$273,$-46,$227,$46,$181,-,$181,-,$180,$369,$273,162,172,$1.11,$1.05
2018-03-31,"$1,468",$799,$669,$152,$279,$-67,"$1,297",$171,$-31,$140,$23,$117,-,$117,-,$117,$253,$171,161,171,$0.73,$0.69
2017-12-31,"$1,957",$987,$970,$154,$268,$-45,"$1,454",$503,$-38,$465,"$1,039",$-574,-,$-574,-,$-575,$503,$503,163,163,$-3.52,$-3.43
2017-09-30,"$1,645",$851,$794,$141,$259,$-47,"$1,298",$347,$-61,$286,$73,$213,-,$213,-,$212,$347,$347,162,169,$1.30,$1.25
