,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,$921.165,$70.064,$851.101,-,$23.411,$-393.309,$748.75,$172.415,$-100.963,$71.452,$-0.679,$72.131,-,$111.953,-,$110.451,$424.376,$172.415,373,377,$0.30,$0.30
2020-09-30,$918.94,$72.889,$846.051,-,$34.228,$-422.653,$779.136,$139.804,$-142.749,$-2.945,$-3.195,$0.25,-,$13.737,-,$12.751,$375.719,$139.804,373,376,$0.03,$0.03
2020-06-30,$943.198,$66.57,$876.628,-,$29.984,$-432.578,$878.726,$64.472,$-162.755,$-98.283,$56.356,$-154.639,-,$-159.235,-,$-157.17,$416.507,$64.472,373,376,$-0.42,$-0.42
2020-03-31,"$1,012.054",$71.564,$940.49,-,$42.535,$-410.131,$773.067,$238.987,$-128.622,$110.365,$-149.016,$259.381,-,$474.73,-,$473.117,$488.702,$238.987,373,376,$1.27,$1.26
2019-12-31,$996.004,$75.29,$920.714,-,$34.357,$-405.564,$864.121,$131.883,$-119.852,$12.031,$0.694,$11.337,-,$12.893,-,$11.443,$485.385,$131.883,366,370,$0.02,$0.01
2019-09-30,$983.155,$74.109,$909.046,-,$40.53,$-388.011,$737.253,$245.902,$-157.869,$88.033,$2.005,$86.028,-,$86.918,-,$85.259,$485.489,$245.902,372,377,$0.23,$0.23
2019-06-30,$950.717,$69.579,$881.138,-,$43.079,$-366.837,$705.682,$245.035,$-107.51,$137.525,$-57.752,$195.277,-,$211.898,-,$210.529,$473.379,$245.035,362,366,$0.58,$0.58
2019-03-31,$942.874,$70.151,$872.723,-,$40.76,$-360.986,$707.817,$235.057,$-113.227,$121.83,$-1.257,$123.087,-,$127.588,-,$125.785,$474.262,$235.057,357,361,$0.35,$0.35
2018-12-31,$923.263,$61.355,$861.908,-,$32.471,$-366.148,$704.25,$219.013,$-187.507,$31.506,$-28.65,$60.156,-,$99.195,-,$62.273,$463.989,$219.013,356,359,$0.17,$0.18
2018-09-30,$936.538,$62.099,$874.439,-,$39.677,$-366.721,$687.076,$249.462,$-152.81,$96.652,$-7.327,$103.979,-,$103.263,-,$101.972,$470.754,$249.462,356,359,$0.29,$0.28
2018-06-30,$942.304,$60.835,$881.469,-,$36.656,$-361.112,$682.237,$260.067,$-120.957,$139.11,$-0.734,$139.844,-,$133.473,-,$166.519,$468.602,$260.067,356,359,$0.47,$0.46
2018-03-31,$943.705,$60.808,$882.897,-,$37.174,$-352.22,$683.352,$260.353,$-142.796,$117.557,$-3.242,$120.799,-,$80.06,$-0.01,$78.703,$493.415,$260.353,356,359,$0.22,$0.22
2017-12-31,$895.288,$59.962,$835.326,-,$34.93,$-313.769,$641.311,$253.977,$-117.467,$136.51,$-46.68,$183.19,-,$896.108,$-0.015,$392.554,$487.245,$253.977,355,359,$1.11,$1.10
2017-09-30,$899.928,$61.027,$838.901,-,$33.317,$-315.598,$623.349,$276.579,$-128.214,$148.365,$-7.815,$156.18,-,$156.93,$-0.019,$613.958,$489.154,$276.579,356,359,$1.72,$1.71
2017-06-30,$895.49,$57.757,$837.733,-,$33.282,$-308.625,$623.772,$271.718,$-121.499,$150.219,$-2.159,$152.378,-,$152.272,$-0.023,$151.831,$494.116,$271.718,355,358,$0.43,$0.42
2017-03-31,$883.443,$57.652,$825.791,-,$33.961,$-312.073,$621.469,$261.974,$-112.357,$149.617,$-3.145,$152.762,-,$155.912,$-0.053,$198.127,$477.202,$261.974,354,358,$0.56,$0.55
