,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$3,381.836","$2,749.776",$632.06,-,$418.12,-,"$3,167.896",$213.94,$140.171,$354.111,$87.023,$267.088,-,$267.088,$-0.014,$257.048,$260.084,$213.94,130,131,$1.98,$1.96
2020-09-30,"$3,519.689","$2,854.752",$664.937,-,$642.462,-,"$3,497.215",$22.474,$37.684,$60.158,$-19.721,$79.879,-,$79.879,$12.474,$81.993,$232.277,$22.474,132,133,$0.62,$0.62
2020-06-30,"$3,260.057","$2,631.031",$629.026,-,$434.65,-,"$3,065.681",$194.376,$109.305,$303.681,$67.674,$236.007,-,$236.007,$18.043,$244.929,$239.787,$194.376,130,131,$1.88,$1.87
2020-03-31,"$3,427.18","$2,779.045",$648.135,-,$480.357,-,"$3,259.402",$167.778,$-344.583,$-176.805,$-61.122,$-115.683,-,$-115.683,$29.88,$-92.087,$212.438,$167.778,133,133,$-0.69,$-0.69
2019-12-31,"$3,360.049","$2,715.478",$644.571,-,$493.226,-,"$3,208.704",$151.345,$102.824,$254.169,$68.489,$185.68,-,$185.68,$77.587,$257.01,$195.342,$151.345,133,135,$1.93,$1.91
2019-09-30,"$3,392.862","$2,727.329",$665.534,-,$566.447,-,"$3,293.775",$99.087,$-45.549,$53.537,$24.124,$29.413,-,$29.413,$120.378,$142.324,$142.347,$99.086,138,139,$1.03,$1.01
2019-06-30,"$3,169.622","$2,543.488",$626.134,-,$536.18,-,"$3,079.668",$89.954,$3.445,$93.399,$-1.981,$95.38,-,$95.38,$435.684,$524.442,$134.188,$89.954,137,138,$3.83,$3.80
2019-03-31,"$3,091.596","$2,474.755",$616.841,-,$514.16,-,"$2,988.915",$102.681,$9.151,$111.832,$-7.947,$119.779,-,$119.779,$-57.006,$56.917,$144.85,$102.681,138,139,$0.41,$0.41
2018-12-31,"$3,083.788","$2,515.268",$568.52,-,$455.39,-,"$2,970.658",$113.13,$-20.939,$92.191,$22.758,$69.433,-,$69.433,$60.158,$124.296,$152.736,$113.13,142,144,$0.87,$0.86
2018-09-30,"$2,991.856","$2,385.622",$606.234,-,$445.387,-,"$2,831.01",$160.847,$-18.446,$142.4,$215.402,$-73.002,-,$-73.002,$41.58,$-37.541,$212.224,$160.847,138,138,$-0.23,$-0.23
2018-06-30,"$2,933.623","$2,325.028",$608.595,-,$446.083,-,"$2,771.111",$162.512,$-15.879,$146.633,$31.174,$115.459,-,$115.459,$34.612,$150.222,$214.535,$162.512,142,143,$1.05,$1.05
2018-03-31,"$2,870.295","$2,268.667",$601.628,-,$532.873,-,"$2,801.54",$68.755,$-20.104,$48.651,$51.856,$-3.205,-,$-3.205,$55.137,$48.587,$124.415,$68.755,142,142,$0.34,$0.34
2017-12-31,"$1,783.999","$1,441.905",$342.094,-,$346.764,-,"$1,788.669",$-4.67,$-2.033,$-6.703,$27.2,$-33.903,-,$-33.903,$36.464,$2.163,$34.857,$-4.67,124,125,$0.02,$0.02
2017-09-30,"$-1,038.796","$-1,000.87",$-37.926,-,$3.208,-,$-997.662,$-41.134,$10.521,$-30.613,$-6.717,$-23.896,-,$-23.896,-,$95.639,$-6.23,$-41.134,119,120,$0.78,$0.77
2017-06-30,"$2,514.751","$2,055.386",$459.365,-,$330.89,-,"$2,386.276",$128.475,$-1.079,$127.396,$38.767,$88.629,-,$88.629,-,$88.128,$158.392,$128.475,119,120,$0.74,$0.74
2017-03-31,"$2,302.567","$1,883.283",$419.284,-,$351.111,-,"$2,234.394",$68.173,$-7.682,$60.491,$16.326,$44.165,-,$44.165,-,$49.424,$97.33,$68.173,121,121,$0.41,$0.41
2016-12-31,"$2,551.604","$2,132.292",$419.312,-,$330.684,-,"$2,462.976",$88.628,$-2.748,$85.88,$24.727,$61.153,-,$61.153,-,$60.536,$117.163,$88.628,119,122,$0.50,$0.50
2016-09-30,"$2,640.587","$2,208.896",$431.692,-,$348.881,-,"$2,557.776",$82.812,$-47.138,$35.673,$5.79,$29.883,-,$29.883,-,$29.644,$113.837,$82.811,120,121,$0.25,$0.24
2016-06-30,"$2,693.873","$2,242.424",$451.449,-,$341.893,-,"$2,584.317",$109.556,$-6.749,$102.807,$31.87,$70.937,-,$70.937,-,$69.055,$141.825,$109.556,120,121,$0.58,$0.57
2016-03-31,"$2,781.763","$2,337.547",$444.216,-,$357.435,-,"$2,694.982",$86.781,$3.675,$90.456,$27.067,$63.389,-,$63.389,-,$65.25,$119.565,$86.781,120,121,$0.54,$0.54
2015-12-31,"$2,847.934","$2,407.46",$440.474,-,$381.024,-,"$2,788.484",$59.45,$-1.663,$57.787,$7.481,$50.306,-,$50.306,-,$46.514,$93.343,$59.45,121,122,$0.38,$0.38
2015-09-30,"$3,116.954","$2,643.603",$473.351,-,$419.526,-,"$3,063.128",$53.826,$-4.533,$49.292,$12.023,$37.269,-,$37.269,-,$29.863,$89.31,$53.825,125,126,$0.25,$0.26
2015-06-30,"$2,907.541","$2,422.944",$484.597,-,$384.163,-,"$2,807.107",$100.434,$-3.246,$97.188,$-0.12,$97.308,-,$97.308,-,$91.062,$137.552,$100.434,123,125,$0.74,$0.73
2015-03-31,"$2,903.332","$2,412.388",$490.944,-,$357.899,-,"$2,770.287",$133.045,$-4.083,$128.962,$40.852,$88.11,-,$88.11,-,$81.967,$170.748,$133.045,126,127,$0.65,$0.64
