,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,$599.7,$38.7,$561,-,$298.4,-,$699.8,$-100.1,-,$-100.1,$45.2,$-145.3,-,$-145.3,-,$-148.9,-,-,420,423,$-0.36,$-0.36
2020-09-30,$537.9,$45.4,$492.5,-,$310.2,-,$365.8,$172.1,-,$172.1,$27.5,$144.6,-,$144.6,-,$141.1,-,-,418,420,$0.34,$0.34
2020-06-30,$547.2,$52,$495.2,-,$374.6,-,$436.8,$110.4,-,$110.4,$20.5,$89.9,-,$89.9,-,$86.4,-,-,418,420,$0.21,$0.21
2020-03-31,$622.9,$103.1,$519.8,-,$342.9,-,$456.7,$166.2,-,$166.2,$35.8,$130.4,-,$130.4,-,$126.9,-,-,427,430,$0.30,$0.30
2019-12-31,$621.1,$114.2,$506.9,-,$323.2,-,$447.2,$173.9,-,$173.9,$36.4,$137.5,-,$137.5,-,$133.9,-,-,394,397,$0.31,$0.31
2019-09-30,$576.9,$122.2,$454.7,-,$281.2,-,$411.4,$165.5,-,$165.5,$30.4,$135.1,-,$135.1,-,$131.6,-,-,392,395,$0.34,$0.33
2019-06-30,$579.1,$124.7,$454.4,-,$278,-,$410.7,$168.4,-,$168.4,$35.2,$133.2,-,$133.2,-,$129.7,-,-,391,395,$0.33,$0.33
2019-03-31,$535.1,$107.7,$427.4,-,$276.1,-,$390.5,$144.6,-,$144.6,$30,$114.6,-,$114.6,-,$111.1,-,-,371,374,$0.30,$0.30
2018-12-31,$520.6,$99.2,$421.4,-,$265.7,-,$371.8,$148.8,-,$148.8,$15.8,$133,-,$133,-,$129.4,-,-,348,352,$0.35,$0.35
2018-09-30,$482.3,$83.6,$398.7,-,$244.6,-,$333.1,$149.2,-,$149.2,$32.2,$117,-,$117,-,$113.5,-,-,341,345,$0.33,$0.33
2018-06-30,$470.3,$74.2,$396.1,-,$250.2,-,$329.3,$141,-,$141,$30.8,$110.2,-,$110.2,-,$106.7,-,-,341,345,$0.31,$0.31
