,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$2,122.5",$572.6,"$1,549.9",-,$196.3,$-198.1,"$1,448.2",$674.3,$-254.6,$419.7,$58.1,$361.6,-,$361.6,-,$365.1,"$1,188.4",$674.3,444,446,$0.81,$0.82
2020-09-30,"$2,012.9",$562.6,"$1,450.3",-,$176,$-15.3,"$1,227.8",$785.1,$-282.9,$502.2,$39.3,$462.9,-,$462.9,-,$464.4,"$1,259",$785.1,444,446,$1.05,$1.04
2020-06-30,"$1,913",$540,"$1,373",-,$188.6,$-38.2,"$1,221.7",$691.3,$-231.8,$459.5,$11.1,$448.4,-,$448.4,-,$446.1,"$1,146.2",$691.3,443,446,$1.01,$1.00
2020-03-31,"$1,993.1",$552,"$1,441.1",-,$217.8,$-14.2,"$1,256.3",$736.8,$-297.1,$439.7,$21.1,$418.6,-,$418.6,-,$415,"$1,209.1",$736.8,443,446,$0.94,$0.93
2019-12-31,"$1,923.7",$550.2,"$1,373.5",-,$179.6,$-82.8,"$1,262.4",$661.299,$-192.4,$468.9,$-100.5,$569.4,-,$569.4,-,$562.7,"$1,137",$661.3,442,446,$1.27,$1.27
2019-09-30,"$1,953.6",$559.9,"$1,393.7",-,$187.9,$-34.7,"$1,225.3",$728.3,$-186.3,$542,$36.7,$505.3,-,$505.3,-,$498.6,"$1,171.1",$728.3,443,446,$1.13,$1.12
2019-06-30,"$1,889.6",$563.3,"$1,326.3",-,$164.8,$-28.7,"$1,205.7",$683.9,$-220,$463.9,$29.6,$434.3,-,$434.3,-,$429.1,"$1,132.8",$683.9,442,445,$0.97,$0.96
2019-03-31,"$1,813.4",$543.4,"$1,270",-,$198.1,$-20.1,"$1,198.5",$614.9,$-173.3,$441.6,$34,$407.6,-,$407.6,-,$397.4,"$1,051.8",$614.9,441,445,$0.90,$0.89
2018-12-31,"$2,131.9",$540.9,"$1,591",-,$192.5,$-243.7,"$1,743",$388.9,$-191.6,$197.3,$-95.4,$292.7,-,$292.7,-,$277.6,"$1,176.9",$388.9,440,443,$0.64,$0.62
2018-09-30,"$1,785.5",$556.7,"$1,228.8",-,$177.9,$-34.8,"$1,218.3",$567.2,$-177.4,$389.8,$12.5,$377.3,-,$377.3,-,$366.9,"$1,016.1",$567.2,441,444,$0.83,$0.83
2018-06-30,"$1,780.9",$560.3,"$1,220.6",-,$157.9,$-67,"$1,234.9",$546,$-227.7,$318.3,$3.9,$314.4,-,$314.4,-,$306.7,$995.7,$546,441,444,$0.69,$0.69
2018-03-31,"$1,741.8",$519.9,"$1,221.9",-,$204.9,$-167.8,"$1,338.9",$402.9,$-153.7,$249.2,$-31.1,$280.3,-,$280.3,-,$275.8,$849.2,$402.9,435,439,$0.63,$0.63
2017-12-31,"$1,704.5",$526.9,"$1,177.6",-,$171.1,$-211.4,"$1,375.5",$329.001,$-187.6,$141.4,$-53.4,$194.8,-,$186.1,-,$219.6,$815.101,$329,428,432,$0.50,$0.51
2017-09-30,"$1,680.7",$519.8,"$1,160.9",-,$148,$-19.5,"$1,119.6",$561.1,$-193,$368.1,$33.4,$334.7,-,$334.7,-,$298.4,$993.4,$561.1,429,433,$0.70,$0.69
2017-06-30,"$1,662.5",$517.2,"$1,145.3",-,$153.1,$-18.9,"$1,085.6",$576.9,$-164.5,$412.4,$23.9,$388.5,-,$388.5,-,$344.2,$973.3,$576.9,427,430,$0.81,$0.80
