,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$6,225","$3,808","$2,417",-,"$1,384",-,"$5,248",$977,$-95,$882,$158,$724,-,$726,$103,$810,"$12,117",$977,616,618,$1.31,$1.30
2020-09-30,"$6,116","$3,634","$2,482",-,"$1,373",-,"$5,157",$959,$-288,$671,$38,$633,-,$624,$3,$615,"$1,057",$959,616,618,$1.00,$1.00
2020-06-30,"$6,275","$3,485","$2,790",-,"$1,222",-,"$4,989","$1,286",$-349,$937,$202,$735,-,$723,$3,$481,"$1,410","$1,286",615,617,$0.78,$0.78
2020-03-31,"$6,669","$4,065","$2,604",-,"$1,341",-,"$5,752",$917,$-260,$657,$137,$520,-,$511,$8,$516,"$1,030",$917,614,616,$0.84,$0.84
2019-12-31,"$6,057","$4,296","$1,761",-,"$1,324",-,"$6,197",$-140,$-251,$-391,$-20,$-371,-,$-371,$117,$-258,"$12,529",$-140,615,617,$-0.43,$-0.42
2019-09-30,"$6,698","$3,959","$2,739",-,"$1,473",-,"$5,662","$1,036",$-254,$782,$126,$656,-,$642,$4,$630,"$1,144","$1,036",615,617,$1.02,$1.02
2019-06-30,"$7,143","$4,210","$2,933",-,"$1,371",-,"$5,697","$1,446",$-207,"$1,239",$241,$998,-,$977,$6,$977,"$1,555","$1,446",615,617,$1.59,$1.58
2019-03-31,"$7,100","$4,248","$2,852",-,"$1,313",$549,"$5,296","$1,804",$-211,"$1,593",$-376,"$1,969",-,"$1,951",$13,"$1,959","$1,910","$1,804",613,617,$3.20,$3.18
2018-12-31,"$15,935","$8,893","$7,042",-,"$3,443",-,"$12,994","$2,941",$-720,"$2,221",$268,"$1,953",-,"$1,958",-,"$2,056","$14,795","$2,941",617,621,$1.90,$1.90
2018-09-30,"$3,263","$1,922","$1,341",-,$549,-,"$2,573",$690,$-120,$570,$64,$506,-,$488,-,$488,$746,$690,375,379,$1.30,$1.29
2018-06-30,"$3,466","$2,184","$1,282",-,$532,-,"$2,807",$659,$-126,$533,$113,$420,-,$400,-,$400,$715,$659,378,381,$1.06,$1.05
