,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$20,366","$9,844","$10,522","$1,611","$7,232",-,"$18,687","$1,679",$-390,"$1,288",$25,"$1,263",-,"$1,265",$92,"$1,356","$3,378","$1,679",890,897,$1.53,$1.51
2020-09-30,"$17,560","$9,130","$8,430","$1,515","$4,647",-,"$15,292","$2,268",$-442,"$1,827",$128,"$1,699",-,"$1,698",$-1,"$1,698","$3,951","$2,268",891,897,$1.90,$1.89
2020-06-30,"$18,123","$9,424","$8,699","$1,582","$5,248",-,"$16,254","$1,869",$-299,"$1,571",$209,"$1,362",-,"$1,362",$-1,"$1,361","$3,548","$1,869",889,895,$1.53,$1.52
2020-03-31,"$17,571","$9,648","$7,923","$1,625","$5,955",-,"$17,228",$343,$-392,$-49,"$-1,226","$1,177",-,"$1,176",$-1,"$1,175","$1,977",$343,888,895,$1.32,$1.31
2019-12-31,"$21,776","$10,677","$11,099","$1,596","$5,433",-,"$17,706","$4,070",$-78,"$3,993",$324,"$3,669",-,"$3,670",-,"$3,670","$5,720","$4,070",887,893,$4.13,$4.10
2019-09-30,"$18,028","$9,692","$8,336","$1,553","$5,024",-,"$16,269","$1,759",$-235,"$1,522",$-151,"$1,673",-,"$1,673",$-1,"$1,672","$3,428","$1,759",886,893,$1.89,$1.87
2019-06-30,"$19,161","$10,150","$9,011","$1,407","$5,456",-,"$17,013","$2,148",$621,"$2,768",$269,"$2,499",-,"$2,499",$-1,"$2,498","$3,442","$2,148",886,891,$2.82,$2.81
2019-03-31,"$18,182","$10,139","$8,043","$1,433","$4,691",-,"$16,263","$1,919",$-36,"$1,883",$289,"$1,594",-,"$1,593",$-2,"$1,591","$3,365","$1,919",890,894,$1.79,$1.78
2018-12-31,"$21,760","$11,072","$10,688","$1,358","$4,701",-,"$17,131","$4,629",$-194,"$4,434","$2,482","$1,952",-,"$1,954",$-2,"$1,951","$5,741","$4,629",912,916,$2.17,$2.16
2018-09-30,"$18,756","$9,952","$8,804","$1,252","$4,363",-,"$15,567","$3,189",$-191,"$2,996",$304,"$2,692",-,"$2,692",$2,"$2,694","$4,327","$3,189",911,915,$2.95,$2.94
2018-06-30,"$20,003","$10,804","$9,199","$1,364","$4,857",-,"$17,025","$2,978",$-203,"$2,776",$373,"$2,403",-,"$2,402",$1,"$2,404","$4,094","$2,978",915,919,$2.63,$2.61
2018-03-31,"$19,072","$10,826","$8,246","$1,405","$5,445",-,"$17,676","$1,396",$-261,"$1,136",$-540,"$1,676",-,"$1,675",$4,"$1,679","$2,510","$1,396",921,925,$1.82,$1.81
2017-12-31,"$22,542","$11,494","$11,048","$1,379","$5,014",-,"$17,887","$4,655",$-191,"$4,468","$5,521","$-1,053",-,"$-1,053",$-1,"$-1,054","$5,804","$4,655",933,937,$-1.11,$-1.11
2017-09-30,"$19,153","$10,171","$8,982","$1,291","$4,606",-,"$16,068","$3,085",$-19,"$3,065",$339,"$2,726",-,"$2,726",-,"$2,726","$4,261","$3,085",929,933,$2.93,$2.92
2017-06-30,"$19,289","$10,321","$8,968","$1,436","$5,033",-,"$16,790","$2,499",$-55,"$2,443",$111,"$2,332",-,"$2,332",$-1,"$2,331","$3,616","$2,499",935,940,$2.49,$2.48
2017-03-31,"$18,155","$10,210","$7,945","$1,484","$5,027",-,"$16,721","$1,434",$-9,"$1,424",$-329,"$1,753",-,"$1,753",$-3,"$1,750","$2,533","$1,434",942,948,$1.86,$1.85
2016-12-31,"$21,771","$10,655","$11,116","$1,406","$4,776",-,"$16,837","$4,934",$52,"$4,984",$479,"$4,505",-,"$4,506",$-5,"$4,501","$6,061","$4,934",955,959,$4.73,$4.70
2016-09-30,"$19,226","$10,213","$9,013","$1,397","$4,732",-,"$16,342","$2,884",$378,"$3,263",$409,"$2,854",-,"$2,854",$-1,"$2,853","$4,011","$2,884",954,957,$2.99,$2.98
2016-06-30,"$20,238","$10,536","$9,702","$1,465","$5,349",-,"$17,350","$2,888",$161,"$3,049",$544,"$2,505",-,"$2,505",-,"$2,504","$3,991","$2,888",957,961,$2.62,$2.61
2016-03-31,"$18,684","$9,998","$8,686","$1,458","$6,012",-,"$17,468","$1,216",$-183,"$1,034",$-983,"$2,017",-,"$2,016",$-3,"$2,014","$2,240","$1,216",962,964,$2.09,$2.09
2015-12-31,"$22,058","$10,652","$11,406","$1,362","$5,158",-,"$17,172","$4,886",$212,"$5,099",$639,"$4,460",-,"$4,461",$3,"$4,463","$5,876","$4,886",979,983,$4.58,$4.56
2015-09-30,"$19,280","$9,844","$9,436","$1,287","$4,731",-,"$15,862","$3,418",$204,"$3,621",$659,"$2,962",-,"$2,962",$-12,"$2,950","$4,354","$3,418",975,979,$3.03,$3.01
2015-06-30,"$20,813","$10,423","$10,390","$1,300","$5,179",-,"$16,902","$3,911",$314,"$4,224",$698,"$3,526",-,"$3,526",$-77,"$3,449","$4,872","$3,911",982,987,$3.51,$3.50
2015-03-31,"$19,590","$10,138","$9,452","$1,298","$5,362",-,"$16,798","$2,792",$208,"$3,001",$585,"$2,416",-,"$2,415",$-88,"$2,328","$3,760","$2,792",988,992,$2.36,$2.35
2014-12-31,"$24,113","$11,251","$12,862","$1,320","$6,034",-,"$18,605","$5,508","$1,588","$7,094","$1,579","$5,515",-,"$5,515",$-31,"$5,483","$6,554","$5,508","1,004","1,010",$5.51,$5.47
2014-09-30,"$22,397","$11,523","$10,874","$1,354","$5,281",-,"$18,158","$4,239",$122,"$4,361",$906,"$3,455",-,"$3,455","$-3,437",$18,"$5,378","$4,239",992,998,$0.02,$0.02
2014-06-30,"$24,047","$12,004","$12,043","$1,361","$5,593",-,"$18,958","$5,089",$257,"$5,348","$1,096","$4,252",-,"$4,251",$-115,"$4,137","$6,255","$5,089","1,000","1,005",$4.14,$4.12
2014-03-31,"$22,236","$11,608","$10,628","$1,402","$6,272",-,"$19,282","$2,954",$229,"$3,183",$653,"$2,530",-,"$2,530",$-146,"$2,384","$4,095","$2,954","1,035","1,042",$2.30,$2.29
2013-12-31,"$26,697","$12,253","$14,444","$1,195","$5,934",-,"$19,382","$7,315",$207,"$7,522","$1,039","$6,483",-,"$6,484",$-300,"$6,184","$8,529","$7,315","1,094","1,103",$5.71,$5.65
2013-09-30,"$23,338","$11,908","$11,430","$1,356","$5,260",-,"$18,524","$4,814",$157,"$4,972",$832,"$4,140",-,"$4,139",$-98,"$4,041","$5,989","$4,814","1,091","1,099",$3.70,$3.68
2013-06-30,"$24,924","$12,792","$12,132","$1,548","$6,680",-,"$21,020","$3,904",$240,"$4,144",$918,"$3,226",-,"$3,226",-,"$3,226","$5,040","$3,904","1,101","1,109",$2.93,$2.91
2013-03-31,"$23,408","$12,730","$10,678","$1,644","$5,577",-,"$19,951","$3,457",$149,"$3,606",$574,"$3,032",-,"$3,032",-,"$3,032","$4,610","$3,457","1,114","1,124",$2.72,$2.70
2012-12-31,"$27,671","$12,442","$15,229","$1,094","$5,832",-,"$19,368","$8,303",$166,"$8,469","$2,241","$6,228",-,"$6,228",-,"$5,833","$9,455","$8,303","1,143","1,155",$5.14,$5.09
2012-09-30,"$24,747","$13,015","$11,732","$1,534","$5,908",-,"$20,457","$4,290",$785,"$5,074","$1,251","$3,823",-,"$3,823",-,"$3,824","$5,481","$4,290","1,137","1,149",$3.36,$3.33
2012-06-30,"$25,783","$13,502","$12,281","$1,587","$5,837",-,"$20,926","$4,857",$304,"$5,161","$1,280","$3,881",-,"$3,881",-,"$3,881","$6,033","$4,857","1,149","1,162",$3.38,$3.34
