,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$2,102",$132,"$1,970",-,"$1,223",-,"$1,355",$747,-,$747,$142,$605,-,$605,-,$569,-,-,715,720,$0.79,$0.78
2020-09-30,"$2,051",$159,"$1,892",-,"$1,146",-,"$1,305",$746,-,$746,$165,$581,-,$581,-,$562,-,-,715,719,$0.78,$0.78
2020-06-30,"$2,053",$203,"$1,850",-,"$1,606",-,"$1,809",$244,-,$244,$49,$195,-,$195,-,$163,-,-,715,718,$0.23,$0.23
2020-03-31,"$2,196",$296,"$1,900",-,"$1,840",-,"$2,136",$60,-,$60,$14,$46,-,$46,-,$29,-,-,714,720,$0.04,$0.04
2019-12-31,"$2,595",$332,"$2,263",-,"$1,323",-,"$1,655",$940,-,$940,$205,$735,-,$735,-,$702,-,-,710,720,$0.95,$0.93
2019-09-30,"$2,365",$383,"$1,982",-,"$1,293",-,"$1,676",$689,-,$689,$140,$549,-,$549,-,$530,-,-,727,736,$0.72,$0.71
2019-06-30,"$2,296",$391,"$1,905",-,"$1,328",-,"$1,719",$577,-,$577,$124,$453,-,$453,-,$427,-,-,738,748,$0.57,$0.57
2019-03-31,"$2,534",$351,"$2,183",-,"$1,187",-,"$1,538",$996,-,$996,$221,$775,-,$775,-,$760,-,-,661,671,$1.14,$1.12
2018-12-31,"$1,968",$312,"$1,656",-,"$1,071",-,"$1,383",$585,-,$585,$131,$454,-,$454,-,$432,-,-,673,685,$0.67,$0.67
2018-09-30,"$1,878",$272,"$1,606",-,"$1,056",-,"$1,328",$550,-,$550,$114,$436,-,$436,-,$421,-,-,668,679,$0.62,$0.61
2018-06-30,"$2,012",$249,"$1,763",-,"$1,015",-,"$1,264",$748,-,$748,$146,$602,-,$602,-,$579,-,-,683,696,$0.84,$0.82
