,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$2,186","$1,660",$526,$57,$174,$-1,"$2,113",$73,$-48,$25,$-9,$34,-,$34,-,$32,$218,$73,136,137,$0.24,$0.23
2020-09-30,"$2,122","$1,621",$501,$56,$165,$-7,"$1,879",$243,$-53,$190,$25,$165,-,$165,-,$161,$392,$243,135,136,$1.19,$1.18
2020-06-30,"$1,924","$1,553",$371,$52,$155,-,"$1,871",$53,$-54,$-1,$-31,$30,-,$30,-,$27,$194,$53,135,136,$0.20,$0.20
2020-03-31,"$2,241","$1,664",$577,$61,$160,-,"$1,869",$372,$-56,$316,$56,$260,-,$260,-,$258,$511,$372,136,137,$1.90,$1.89
2019-12-31,"$2,205","$1,708",$497,$60,$176,-,"$2,140",$65,$-56,$9,$-18,$27,-,$27,-,$26,$214,$65,137,139,$0.20,$0.21
2019-09-30,"$2,325","$1,751",$574,$59,$163,$-3,"$1,958",$367,$-54,$313,$46,$267,-,$267,-,$266,$518,$367,137,138,$1.95,$1.93
2019-06-30,"$2,363","$1,774",$589,$57,$165,-,"$1,993",$370,$-54,$316,$57,$259,-,$259,-,$258,$526,$370,138,139,$1.87,$1.85
2019-03-31,"$2,380","$1,806",$574,$58,$187,-,"$2,062",$318,$-54,$264,$55,$209,-,$209,-,$209,$473,$318,139,140,$1.50,$1.49
2018-12-31,"$2,376","$1,910",$466,$59,$167,-,"$2,191",$185,$-114,$71,$36,$35,-,$35,-,$34,$338,$185,141,143,$0.27,$0.28
2018-09-30,"$2,547","$1,819",$728,$60,$175,-,"$2,024",$523,$-64,$459,$46,$413,-,$413,-,$412,$674,$523,141,142,$2.93,$2.89
2018-06-30,"$2,621","$1,917",$704,$60,$189,-,"$2,140",$481,$-51,$430,$84,$346,-,$346,-,$344,$629,$481,142,144,$2.42,$2.39
2018-03-31,"$2,607","$2,026",$581,$56,$190,-,"$2,244",$363,$-13,$350,$60,$290,-,$290,-,$290,$515,$363,143,145,$2.03,$2.00
2017-12-31,"$2,362","$1,905",$457,$53,$189,-,"$2,110",$252,$-66,$186,$-305,$491,-,$491,-,$491,$399,$252,145,146,$3.41,$3.36
2017-09-30,"$2,465","$1,794",$671,$59,$180,-,"$2,005",$460,$-57,$403,$79,$324,-,$324,-,$323,$608,$460,144,146,$2.24,$2.22
2017-06-30,"$2,419","$1,789",$630,$58,$181,-,"$1,998",$421,$-62,$359,$65,$294,-,$294,-,$292,$568,$421,145,146,$2.01,$2.00
2017-03-31,"$2,303","$1,698",$605,$57,$179,-,"$1,906",$397,$-56,$341,$62,$279,-,$279,-,$278,$542,$397,146,147,$1.90,$1.89
2016-12-31,"$2,188","$1,691",$497,$60,$169,-,"$1,930",$258,$-145,$113,$-5,$118,-,$118,-,$116,$402,$258,147,148,$0.80,$0.79
2016-09-30,"$2,287","$1,666",$621,$54,$181,-,"$1,931",$356,$-67,$289,$56,$233,-,$233,-,$232,$501,$356,147,148,$1.57,$1.56
2016-06-30,"$2,297","$1,692",$605,$55,$174,-,"$1,921",$376,$-52,$324,$67,$257,-,$257,-,$255,$520,$376,148,149,$1.73,$1.71
2016-03-31,"$2,236","$1,602",$634,$54,$183,-,"$1,837",$399,$-76,$323,$72,$251,-,$251,-,$251,$546,$399,148,149,$1.70,$1.69
2015-12-31,"$2,225","$1,716",$509,$70,$214,-,"$2,053",$172,$-55,$117,$-8,$125,-,$125,-,$124,$314,$172,149,150,$0.83,$0.83
2015-09-30,"$2,447","$1,752",$695,$59,$183,-,"$2,015",$432,$-79,$353,$95,$258,-,$258,-,$256,$574,$432,149,150,$1.73,$1.71
2015-06-30,"$2,533","$1,813",$720,$57,$194,-,"$2,064",$469,$-66,$403,$104,$299,-,$299,-,$297,$611,$469,149,150,$2.00,$1.98
2015-03-31,"$2,443","$1,787",$656,$56,$180,-,"$2,132",$311,$-55,$256,$84,$172,-,$172,-,$171,$456,$311,149,150,$1.15,$1.14
2014-12-31,"$2,349","$2,016",$333,$62,$244,-,"$2,322",$27,$-56,$-29,$-46,$17,-,$17,-,$16,$149,$27,150,151,$0.12,$0.13
2014-09-30,"$2,413","$1,777",$636,$56,$171,-,"$2,075",$338,$-40,$298,$86,$212,-,$212,-,$210,$449,$338,149,150,$1.41,$1.39
2014-06-30,"$2,460","$1,803",$657,$56,$172,-,"$2,024",$436,$-37,$399,$107,$292,-,$292,$2,$292,$546,$436,150,151,$1.96,$1.93
2014-03-31,"$2,305","$1,710",$595,$53,$168,-,"$1,944",$361,$-39,$322,$88,$234,-,$234,-,$233,$468,$361,151,153,$1.54,$1.52
2013-12-31,"$2,265","$1,471",$794,$45,$135,-,"$1,703",$562,$-44,$518,$169,$349,-,$349,-,$346,$669,$562,154,157,$2.26,$2.21
2013-09-30,"$2,338","$1,649",$689,$48,$159,-,"$1,859",$479,$-45,$434,$125,$309,-,$309,-,$308,$587,$479,154,156,$2.00,$1.97
2013-06-30,"$2,440","$1,763",$677,$51,$180,-,"$2,012",$428,$-46,$382,$116,$266,-,$266,-,$264,$536,$428,154,157,$1.71,$1.69
2013-03-31,"$2,307","$1,691",$616,$49,$171,-,"$1,914",$393,$-48,$345,$97,$248,-,$248,-,$247,$503,$393,154,157,$1.60,$1.57
2012-12-31,"$2,169","$1,844",$325,$62,$224,-,"$2,213",$-44,$-42,$-86,$-34,$-52,-,$-52,-,$-54,$64,$-44,146,149,$-0.46,$-0.45
2012-09-30,"$2,259","$1,734",$525,$52,$173,-,"$1,996",$263,$-42,$221,$64,$157,-,$157,-,$154,$375,$263,153,156,$1.01,$0.99
2012-06-30,"$1,853","$1,372",$481,$43,$121,-,"$1,536",$317,$-48,$269,$91,$178,-,$178,$2,$179,$388,$317,138,141,$1.30,$1.27
2012-03-31,"$1,821","$1,390",$431,$41,$126,-,"$1,557",$264,$-19,$245,$85,$160,-,$160,$-1,$158,$333,$264,137,141,$1.15,$1.12
2011-12-31,"$1,723","$1,519",$204,$44,$141,-,"$1,704",$19,$-13,$6,$-7,$13,-,$13,-,$12,$88,$19,140,143,$0.13,$0.13
2011-09-30,"$1,812","$1,379",$433,$41,$114,-,"$1,541",$271,$-17,$254,$80,$174,-,$174,-,$174,$340,$271,139,142,$1.25,$1.22
2011-06-30,"$1,885","$1,411",$474,$38,$118,-,"$1,552",$333,$-13,$320,$101,$219,-,$219,$1,$220,$400,$333,141,145,$1.55,$1.51
2011-03-31,"$1,758","$1,300",$458,$36,$108,-,"$1,444",$314,$-13,$301,$100,$201,-,$201,$39,$240,$382,$314,141,145,$1.70,$1.66
2010-12-31,"$1,463","$1,127",$336,$44,$123,-,"$1,320",$143,$-138,$5,$-5,$10,-,$10,$-2,$6,$211,$143,144,148,$0.04,$0.03
2010-09-30,"$1,507","$1,085",$422,$42,$114,-,"$1,241",$266,$-22,$244,$82,$162,-,$162,$8,$170,$339,$266,144,147,$1.19,$1.16
2010-06-30,"$1,502","$1,118",$384,$33,$102,-,"$1,256",$246,$-32,$214,$73,$141,-,$141,$7,$148,$316,$246,145,147,$1.02,$1.01
2010-03-31,"$1,370","$1,053",$317,$33,$95,-,"$1,181",$189,$-32,$157,$52,$105,-,$105,$-4,$101,$258,$189,144,147,$0.69,$0.69
2009-12-31,$677,$412,$265,$23,$71,-,$679,$-2,$-22,$-24,$-10,$-14,-,$-14,-,$-32,$69,$-2,145,147,$-0.22,$-0.22
2009-09-30,"$1,337","$1,009",$328,$33,$104,-,"$1,146",$191,$-21,$170,$69,$101,-,$101,-,$101,$260,$191,145,147,$0.70,$0.69
2009-06-30,"$1,253",$993,$260,$34,$98,-,"$1,122",$131,$-25,$106,$41,$65,-,$65,-,$65,$198,$131,145,146,$0.45,$0.45
2009-03-31,"$1,129",$950,$179,$34,$94,-,"$1,104",$25,$-23,$2,-,$2,-,$2,-,$2,$92,$25,145,146,$0.01,$0.01
2008-12-31,$556,$452,$104,$23,$60,-,$519,$37,$-30,$7,$-8,$15,-,$15,$-17,$-2,$105,$37,150,152,$0.01,$0.03
2008-09-30,"$1,819","$1,497",$322,$39,$107,-,"$1,645",$174,$-26,$148,$48,$100,-,$100,-,$100,$241,$174,148,150,$0.68,$0.67
2008-06-30,"$1,834","$1,513",$321,$39,$107,-,"$1,662",$172,$-19,$153,$38,$115,-,$115,-,$115,$239,$172,152,155,$0.76,$0.74
2008-03-31,"$1,727","$1,390",$337,$42,$110,-,"$1,559",$168,$-15,$153,$38,$115,-,$115,$18,$133,$233,$168,156,158,$0.85,$0.84
