,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$2,365.132","$1,281.435","$1,083.697",-,$931.87,-,"$2,213.305",$151.827,$-11.082,$140.744,$28.747,$111.997,-,$111.997,-,$111.997,$208.997,$151.826,69,69,$1.65,$1.64
2020-09-30,"$2,541.928","$1,413.457","$1,128.471",-,$871.66,-,"$2,285.117",$256.811,$-59.273,$197.538,$50.062,$147.476,-,$147.476,-,$147.476,$314.501,$256.811,69,69,$2.14,$2.13
2020-06-30,"$2,501.38","$1,404.666","$1,096.714",-,$833.869,-,"$2,238.535",$262.845,$-10.305,$252.54,$62.58,$189.96,-,$189.96,-,$189.96,$319.487,$262.845,69,69,$2.75,$2.74
2020-03-31,"$2,697.882","$1,525.149","$1,172.733",-,"$1,094.308",-,"$2,619.457",$78.425,$-18.232,$60.193,$16.605,$43.588,-,$43.588,-,$43.588,$157.004,$78.425,69,69,$0.63,$0.63
2019-12-31,"$2,112.615","$1,183.845",$928.77,-,$802.63,-,"$1,986.474",$126.141,$-6.102,$120.038,$24.131,$95.907,-,$95.907,-,$95.907,$184.947,$126.141,71,71,$1.38,$1.38
2019-09-30,"$2,312.106","$1,300.18","$1,011.926",-,$839.598,-,"$2,139.778",$172.328,$-11.588,$160.74,$37.071,$123.669,-,$123.669,-,$123.669,$228.636,$172.328,70,71,$1.76,$1.75
2019-06-30,"$2,332.246","$1,322.808","$1,009.438",-,$838.666,-,"$2,161.474",$170.772,$-4.562,$166.21,$41.39,$124.82,-,$124.82,-,$124.82,$224.144,$170.772,72,72,$1.74,$1.73
2019-03-31,"$2,952.036","$1,647.424","$1,304.612",-,"$1,096.672",-,"$2,744.096",$207.94,$-17.182,$190.758,$48.258,$142.5,-,$142.5,-,$142.5,$277.825,$207.94,72,72,$1.99,$1.98
2018-12-31,"$2,105.072","$1,176.429",$928.643,-,$844.391,-,"$2,020.82",$84.252,$-14.396,$69.856,$16.415,$53.441,-,$53.441,-,$53.441,$138.852,$84.252,74,74,$0.74,$0.74
2018-09-30,"$2,274.982","$1,268.055","$1,006.927",-,$852.686,-,"$2,120.741",$154.241,$-7.321,$146.92,$31.077,$115.843,-,$115.843,-,$115.843,$209.581,$154.241,74,74,$1.57,$1.56
