,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$5,328","$3,080","$2,248",-,$419,"$-1,086","$4,602",$726,$-74,$652,$115,$537,-,$537,-,$532,$898,$726,358,361,$1.49,$1.47
2020-09-30,"$5,171","$2,962","$2,209",-,$421,"$-1,093","$4,494",$677,$-145,$532,$73,$459,-,$459,-,$453,$828,$677,358,361,$1.26,$1.26
2020-06-30,"$5,068","$2,847","$2,221",-,$429,"$-1,125","$4,419",$649,$-57,$592,$124,$468,-,$468,-,$463,$804,$649,358,359,$1.29,$1.29
2020-03-31,"$4,956","$2,916","$2,040",-,$437,"$-1,176","$4,548",$408,$-64,$344,$71,$273,-,$273,-,$268,$532,$408,359,361,$0.75,$0.74
2019-12-31,"$5,361","$2,939","$2,422",-,$438,"$-1,133","$4,529",$832,$-156,$676,$128,$548,-,$548,-,$543,$975,$832,361,365,$1.50,$1.50
2019-09-30,"$5,347","$2,914","$2,433",-,$437,"$-1,167","$4,537",$810,$-157,$653,$118,$535,-,$535,-,$524,$936,$810,361,365,$1.45,$1.43
2019-06-30,"$5,092","$2,934","$2,158",-,$392,"$-1,232","$4,573",$519,$-63,$456,$84,$372,-,$372,-,$372,$598,$519,361,365,$1.03,$1.02
2019-03-31,"$4,940","$2,685","$2,255",-,$355,"$-1,048","$4,101",$839,$-64,$775,$145,$630,-,$630,-,$625,$929,$839,360,365,$1.74,$1.71
2018-12-31,"$4,633","$2,946","$1,687",-,$350,"$-1,086","$4,396",$237,$-70,$167,$-29,$196,-,$196,-,$190,$348,$237,358,364,$0.54,$0.52
2018-09-30,"$4,842","$2,786","$2,056",-,$348,"$-1,091","$4,243",$599,$-69,$530,$103,$427,-,$427,$5,$432,$713,$599,359,364,$1.20,$1.19
2018-06-30,"$4,789","$2,738","$2,051",-,$344,"$-1,067","$4,167",$622,$-85,$537,$103,$434,-,$434,$148,$582,$759,$622,358,364,$1.62,$1.60
2018-03-31,"$4,691","$2,695","$1,996",-,$342,"$-1,037","$4,092",$599,$-80,$519,$91,$428,-,$428,$169,$597,$742,$599,358,364,$1.67,$1.64
2017-12-31,"$4,587","$2,692","$1,895",-,$342,"$-1,042","$4,087",$500,$-78,$422,$980,$-558,-,$-558,"$-3,145","$-3,703",$584,$500,364,364,$-10.17,$-10.14
2017-09-30,"$4,192","$2,638","$1,554",-,$341,$-952,"$3,932",$260,$-79,$181,$36,$145,-,$145,$89,$234,$382,$260,360,367,$0.65,$0.64
2017-06-30,"$4,214","$2,420","$1,794",-,$345,"$-1,650","$4,416",$-202,$-79,$-281,$-129,$-152,-,$-152,$112,$-40,$-82,$-202,366,366,$-0.11,$-0.11
2017-03-31,"$4,169","$2,424","$1,745",-,$344,$-919,"$3,688",$481,$-80,$401,$98,$303,-,$303,$75,$378,$588,$481,371,379,$1.02,$1.00
2016-12-31,"$2,470","$1,398","$1,072",-,$232,$-748,"$2,382",$88,$-720,$-632,$-268,$-364,-,$-364,-,$-81,$230,$88,388,395,$-0.19,$-0.18
2016-09-30,"$4,715","$2,780","$1,935",-,$403,$-918,"$4,101",$614,$-86,$528,$90,$438,-,$438,-,$438,$785,$614,384,391,$1.14,$1.12
2016-06-30,"$4,696","$3,142","$1,554",-,$368,$-931,"$4,441",$255,$-85,$170,$-46,$216,-,$216,-,$216,$358,$255,392,399,$0.55,$0.54
2016-03-31,"$4,410","$2,641","$1,769",-,$374,$-928,"$3,943",$467,$-86,$381,$58,$323,-,$323,-,$323,$582,$467,399,406,$0.81,$0.79
2015-12-31,"$2,133","$1,240",$893,-,$152,$-630,"$2,026",$107,$-103,$4,$67,$-63,-,$-63,$484,$421,$190,$107,416,425,$1.03,$1.02
2015-09-30,"$4,562","$2,710","$1,852",-,$434,$-971,"$4,115",$447,$-68,$379,$7,$372,-,$372,$9,$381,$601,$447,414,423,$0.92,$0.90
2015-06-30,"$4,685","$2,812","$1,873",-,$391,$-910,"$4,113",$572,$-102,$470,$57,$413,-,$413,-,$413,$686,$572,419,428,$0.99,$0.96
2015-03-31,"$4,617","$2,563","$2,054",-,$387,$-948,"$3,898",$719,$-94,$625,$158,$467,-,$467,-,$467,$853,$719,423,434,$1.11,$1.08
2014-12-31,"$4,617","$2,582","$2,035",-,$381,"$-1,139","$4,102",$515,$-71,$444,$99,$345,-,$345,$37,$382,$688,$515,442,460,$0.86,$0.88
2014-09-30,"$4,769","$2,624","$2,145",-,$580,$-976,"$4,180",$589,$-93,$496,$108,$388,-,$388,-,$388,$918,$589,437,451,$0.89,$0.86
2014-06-30,"$4,616","$3,023","$1,593",-,$372,$-977,"$4,372",$244,$-94,$150,-,$150,-,$150,$-617,$-467,$277,$244,451,468,$-1.04,$-1.04
2014-03-31,"$4,612","$2,576","$2,036",-,$396,$-936,"$3,908",$704,$-95,$609,$143,$466,-,$466,$29,$495,$810,$704,450,479,$1.10,$1.03
