,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$8,583","$4,388","$4,195",$456,"$1,890",-,"$6,734","$1,849",$-139,"$1,710",$316,"$1,394",$-4,"$1,390",-,"$1,389","$2,347","$1,849",578,582,$2.39,$2.38
2020-09-30,"$8,350","$4,303","$4,047",$461,"$1,677",-,"$6,441","$1,909",$-104,"$1,805",$387,"$1,418",$-1,"$1,417",-,"$1,413","$2,390","$1,909",578,582,$2.45,$2.43
2020-06-30,"$7,176","$3,805","$3,371",$424,"$1,594",$387,"$5,436","$1,740",$-111,"$1,629",$342,"$1,287",-,"$1,287",-,"$1,290","$2,232","$1,740",577,581,$2.24,$2.22
2020-03-31,"$8,075","$4,109","$3,966",$537,"$1,768",$2,"$6,412","$1,663",$-96,"$1,567",$273,"$1,294",-,"$1,294",-,"$1,292","$2,103","$1,663",577,582,$2.24,$2.22
2019-12-31,"$8,111","$4,325","$3,786",$521,"$1,940",-,"$6,786","$1,325",$-113,"$1,212",$242,$970,-,$970,-,$969,"$1,788","$1,325",577,585,$1.68,$1.66
2019-09-30,"$7,991","$4,188","$3,803",$443,"$1,455",$106,"$5,980","$2,011",$-45,"$1,966",$378,"$1,588",-,"$1,588",-,"$1,583","$2,390","$2,011",577,583,$2.75,$2.72
2019-06-30,"$8,171","$4,313","$3,858",$470,"$1,686",-,"$6,469","$1,702",$-256,"$1,446",$315,"$1,131",-,"$1,131",-,"$1,127","$2,078","$1,702",578,586,$1.95,$1.92
2019-03-31,"$7,863","$4,310","$3,553",$477,"$1,948",$8,"$6,727","$1,136",$-48,"$1,088",$195,$893,-,$893,-,$891,"$1,511","$1,136",578,589,$1.54,$1.51
2018-12-31,"$7,945","$4,060","$3,885",$437,"$1,682",$17,"$6,162","$1,783",$-63,"$1,720",$371,"$1,349",-,"$1,349",-,"$1,347","$2,154","$1,783",589,602,$2.30,$2.26
2018-09-30,"$8,152","$4,159","$3,993",$430,"$1,547",-,"$6,136","$2,016",$-51,"$1,965",$419,"$1,546",-,"$1,546",-,"$1,543","$2,371","$2,016",586,598,$2.64,$2.58
2018-06-30,"$8,390","$4,227","$4,163",$468,"$1,800",$506,"$5,989","$2,401",$-51,"$2,350",$488,"$1,862",-,"$1,862",-,"$1,857","$2,781","$2,401",591,604,$3.14,$3.07
2018-03-31,"$8,278","$4,236","$4,042",$486,"$2,573",$24,"$7,271","$1,007",$-42,$965,$359,$606,-,$606,-,$602,"$1,389","$1,007",596,613,$1.01,$0.98
2017-12-31,"$7,990","$4,094","$3,896",$448,"$1,755",$96,"$6,201","$1,789",$-117,"$1,672","$1,147",$525,-,$525,-,$523,"$2,138","$1,789",598,613,$0.88,$0.86
2017-09-30,"$8,172","$4,059","$4,113",$468,"$1,637",-,"$6,164","$2,008",$-11,"$1,997",$564,"$1,433",-,"$1,433",-,"$1,429","$2,385","$2,008",598,613,$2.39,$2.33
2017-06-30,"$7,810","$4,020","$3,790",$478,"$1,620",$461,"$5,657","$2,153",$-11,"$2,142",$557,"$1,585",-,"$1,585",-,"$1,583","$2,533","$2,153",598,613,$2.65,$2.58
2017-03-31,"$7,685","$3,882","$3,803",$476,"$1,614",$29,"$5,943","$1,742",$-5,"$1,737",$411,"$1,326",-,"$1,326",-,"$1,323","$2,180","$1,742",598,612,$2.21,$2.16
2016-12-31,"$7,329","$3,794","$3,535",$450,"$1,727",-,"$5,860","$1,469",$141,"$1,610",$454,"$1,156",-,"$1,156",-,"$1,155","$1,853","$1,469",605,619,$1.92,$1.88
2016-09-30,"$7,709","$3,847","$3,862",$427,"$1,531",-,"$5,805","$1,904",$-42,"$1,862",$531,"$1,331",-,"$1,331",-,"$1,329","$2,272","$1,904",604,619,$2.20,$2.15
2016-06-30,"$7,662","$3,799","$3,863",$437,"$1,560",-,"$5,796","$1,866",$-31,"$1,835",$542,"$1,293",-,"$1,293",-,"$1,291","$2,232","$1,866",607,621,$2.13,$2.08
2016-03-31,"$7,409","$3,678","$3,731",$450,"$1,493",-,"$5,621","$1,788",$-42,"$1,746",$468,"$1,278",-,"$1,278",-,"$1,275","$2,144","$1,788",607,621,$2.10,$2.05
2015-12-31,"$7,298","$3,827","$3,471",$433,"$1,585",-,"$5,798","$1,500",$-37,"$1,463",$424,"$1,039",-,"$1,039",-,"$1,038","$1,897","$1,500",626,637,$1.69,$1.66
2015-09-30,"$7,712","$3,877","$3,835",$429,"$1,530",-,"$5,836","$1,876",$-31,"$1,845",$547,"$1,298",-,"$1,298",-,"$1,296","$2,231","$1,876",621,631,$2.09,$2.05
2015-06-30,"$7,686","$3,858","$3,828",$438,"$1,550",-,"$5,846","$1,840",$-28,"$1,812",$509,"$1,303",-,"$1,303",-,"$1,300","$2,184","$1,840",631,643,$2.06,$2.02
2015-03-31,"$7,578","$3,821","$3,757",$463,"$1,564",-,"$5,848","$1,730",$-27,"$1,703",$502,"$1,201",-,"$1,201",-,"$1,199","$2,069","$1,730",636,649,$1.88,$1.85
2014-12-31,"$7,719","$4,027","$3,692",$436,"$1,594",-,"$6,057","$1,662",$-24,"$1,638",$459,"$1,179",-,"$1,179",-,"$1,179","$2,012","$1,662",649,662,$1.84,$1.81
2014-09-30,"$8,137","$4,205","$3,932",$434,"$1,597",-,"$6,236","$1,901",$-21,"$1,880",$569,"$1,311",-,"$1,311",-,"$1,303","$2,251","$1,901",645,658,$2.02,$1.98
2014-06-30,"$8,134","$4,184","$3,950",$448,"$1,646",-,"$6,278","$1,856",$-36,"$1,820",$537,"$1,283",-,"$1,283",-,"$1,267","$2,214","$1,856",652,665,$1.94,$1.91
2014-03-31,"$7,831","$4,031","$3,800",$452,"$1,632",-,"$6,115","$1,716",$-28,"$1,688",$463,"$1,225",-,"$1,225",-,"$1,207","$2,066","$1,716",662,675,$1.83,$1.79
2013-12-31,"$7,569","$3,976","$3,593",$438,"$1,576",-,"$5,990","$1,579",$-21,"$1,558",$442,"$1,116",-,"$1,116",-,"$1,103","$1,936","$1,579",682,694,$1.65,$1.62
2013-09-30,"$7,916","$4,148","$3,768",$420,"$1,609",-,"$6,177","$1,739",$-23,"$1,716",$471,"$1,245",-,"$1,245",-,"$1,230","$2,082","$1,739",680,692,$1.81,$1.78
2013-06-30,"$7,752","$4,013","$3,739",$427,"$1,610",-,"$6,050","$1,702",$-31,"$1,671",$458,"$1,213",-,"$1,213",-,"$1,197","$2,037","$1,702",688,699,$1.74,$1.71
2013-03-31,"$7,634","$3,969","$3,665",$430,"$1,589",-,"$5,988","$1,646",$-29,"$1,617",$470,"$1,147",-,"$1,147",-,"$1,129","$1,982","$1,646",691,702,$1.63,$1.61
2012-12-31,"$7,387","$3,991","$3,396",$418,"$1,535",-,"$5,944","$1,443",$-34,"$1,409",$405,"$1,004",-,"$1,004",-,$991,"$1,775","$1,443",694,703,$1.43,$1.42
2012-09-30,"$7,497","$3,935","$3,562",$397,"$1,487",-,"$5,819","$1,678",$-34,"$1,644",$464,"$1,180",-,"$1,180",-,"$1,161","$2,000","$1,678",693,703,$1.68,$1.65
2012-06-30,"$7,534","$3,870","$3,664",$408,"$1,528",-,"$5,806","$1,728",$-33,"$1,695",$509,"$1,186",-,"$1,186",-,"$1,167","$2,049","$1,728",694,703,$1.68,$1.66
