,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$11,741",-,"$11,741",$89,"$3,424","$-5,020","$6,200","$5,541",-,"$5,541","$1,035","$4,506",-,"$4,506",-,"$4,362","$6,039","$5,541",356,360,$12.22,$12.12
2020-09-30,"$10,781",$911,"$9,870",$70,"$3,990","$-1,043","$6,482","$4,299",-,"$4,299",$932,"$3,367",-,"$3,367",-,"$3,233","$4,767","$4,299",356,360,$9.07,$8.98
2020-06-30,"$13,295",$945,"$12,350",$89,"$5,367","$-5,104","$12,004","$1,291",-,"$1,291",$918,$373,-,$373,-,$197,"$1,790","$1,291",356,356,$0.53,$0.53
2020-03-31,"$8,743",$975,"$7,768",$153,"$4,141","$-1,689","$7,395","$1,348",-,"$1,348",$135,"$1,213",-,"$1,213",-,"$1,123","$1,785","$1,348",358,361,$3.12,$3.11
2019-12-31,"$9,955",-,"$9,955",$200,"$4,038","$-5,370","$7,634","$2,321",-,"$2,321",$404,"$1,917",-,"$1,917",-,"$1,724","$2,785","$2,321",372,376,$4.76,$4.72
2019-09-30,"$8,323",$853,"$7,470",$169,"$3,616",$-796,"$5,907","$2,416",-,"$2,416",$539,"$1,877",-,"$1,877",-,"$1,793","$2,889","$2,416",370,374,$4.83,$4.79
2019-06-30,"$9,461",$823,"$8,638",$186,"$4,143",$-783,"$6,334","$3,127",-,"$3,127",$706,"$2,421",-,"$2,421",-,"$2,198","$3,526","$3,127",375,378,$5.86,$5.81
2019-03-31,"$8,807",$762,"$8,045",$184,"$4,068",$-706,"$6,088","$2,719",-,"$2,719",$468,"$2,251",-,"$2,251",-,"$2,182","$3,087","$2,719",380,382,$5.73,$5.71
2018-12-31,"$8,080",-,"$8,080",$208,"$2,651","$-4,506","$5,372","$2,708",-,"$2,708",$170,"$2,538",-,"$2,538",-,"$2,322","$3,085","$2,708",385,390,$6.12,$6.06
2018-09-30,"$8,820",$714,"$8,106",$167,"$3,782",$-762,"$5,742","$3,078",-,"$3,078",$554,"$2,524",-,"$2,524",-,"$2,453","$3,395","$3,078",385,391,$6.35,$6.28
2018-06-30,"$9,636",$812,"$8,824",$183,"$4,146",$-884,"$6,360","$3,276",-,"$3,276",$711,"$2,565",-,"$2,565",-,"$2,348","$3,611","$3,276",388,393,$6.04,$5.98
2018-03-31,"$10,080",$844,"$9,236",$182,"$4,795",$-541,"$6,661","$3,419",-,"$3,419",$587,"$2,832",-,"$2,832",-,"$2,737","$3,718","$3,419",389,394,$7.02,$6.95
2017-12-31,"$8,491",$732,"$7,759",$175,"$2,881","$-1,245","$5,383","$3,108",-,"$3,108","$5,036","$-1,928",-,"$-1,928",-,"$-2,143","$3,458","$3,108",402,409,$-5.20,$-5.11
2017-09-30,"$8,326",$711,"$7,615",$138,"$3,796",$-425,"$5,350","$2,976",-,"$2,976",$848,"$2,128",-,"$2,128",-,"$2,035","$3,256","$2,976",398,406,$5.09,$5.02
2017-06-30,"$7,887",$741,"$7,146",$141,"$3,876",$-355,"$5,378","$2,509",-,"$2,509",$678,"$1,831",-,"$1,831",-,"$1,631","$2,774","$2,509",406,413,$4.00,$3.95
2017-03-31,"$8,026",$692,"$7,334",$134,"$3,895",$-509,"$5,487","$2,539",-,"$2,539",$284,"$2,255",-,"$2,255",-,"$2,162","$2,796","$2,539",413,420,$5.23,$5.15
2016-12-31,"$8,352",$894,"$7,458",$131,"$3,035",$-628,"$4,955","$3,397",-,"$3,397","$1,050","$2,347",-,"$2,347",-,"$2,153","$3,664","$3,397",427,435,$5.09,$5.01
2016-09-30,"$8,168",$613,"$7,555",$92,"$3,881",$-467,"$5,300","$2,868",-,"$2,868",$774,"$2,094",-,"$2,094",-,"$2,100","$3,115","$2,868",422,430,$4.96,$4.88
2016-06-30,"$7,932",$625,"$7,307",$112,"$3,948",$-539,"$5,469","$2,463",-,"$2,463",$641,"$1,822",-,"$1,822",-,"$1,634","$2,708","$2,463",432,439,$3.77,$3.72
2016-03-31,"$6,338",$691,"$5,647",$122,"$3,262",$-448,"$4,762","$1,576",-,"$1,576",$441,"$1,135",-,"$1,135",-,"$1,200","$1,815","$1,576",441,447,$2.71,$2.68
2015-12-31,"$7,273",$626,"$6,647",$148,"$2,713","$-2,429","$6,201","$1,072",-,"$1,072",$307,$765,-,$765,-,$574,"$1,357","$1,072",449,459,$1.34,$1.32
2015-09-30,"$6,861",$665,"$6,196",$123,"$2,986",$-819,"$4,815","$2,046",-,"$2,046",$620,"$1,426",-,"$1,426",-,"$1,330","$2,268","$2,046",449,459,$2.95,$2.90
2015-06-30,"$9,069",$647,"$8,422",$147,"$4,448","$-1,836","$7,343","$1,726",-,"$1,726",$678,"$1,048",-,"$1,048",-,$916,"$1,991","$1,726",451,462,$2.01,$1.98
2015-03-31,"$10,617",$638,"$9,979",$139,"$5,072",$-615,"$6,683","$3,934",-,"$3,934","$1,090","$2,844",-,"$2,844",-,"$2,748","$4,153","$3,934",453,463,$6.05,$5.94
2014-12-31,"$7,688",$669,"$7,019",$141,"$2,604",$-712,"$4,478","$3,210",-,"$3,210","$1,044","$2,166",-,"$2,166",-,"$2,032","$3,562","$3,210",459,473,$4.50,$4.38
2014-09-30,"$8,387",$624,"$7,763",$129,"$3,423",$-605,"$5,082","$3,305",-,"$3,305","$1,064","$2,241",-,"$2,241",-,"$2,143","$3,606","$3,305",456,469,$4.69,$4.57
2014-06-30,"$9,125",$613,"$8,512",$141,"$4,539",$-717,"$6,304","$2,821",-,"$2,821",$784,"$2,037",-,"$2,037",-,"$1,953","$3,115","$2,821",462,476,$4.21,$4.10
2014-03-31,"$9,328",$595,"$8,733",$138,"$4,633",$-551,"$6,307","$3,021",-,"$3,021",$988,"$2,033",-,"$2,033",-,"$1,949","$3,411","$3,021",469,485,$4.15,$4.02
2013-12-31,"$8,782",$594,"$8,188",$143,"$2,854","$-1,165","$5,230","$3,552",-,"$3,552","$1,220","$2,332",-,"$2,332",-,"$2,248","$4,026","$3,552",471,500,$4.82,$4.59
2013-09-30,"$6,722",$573,"$6,149",$117,"$3,000",$-585,"$4,555","$2,167",-,"$2,167",$650,"$1,517",-,"$1,517",-,"$1,429","$2,447","$2,167",463,496,$3.07,$2.88
2013-06-30,"$8,612",$613,"$7,999",$140,"$4,313",$-635,"$5,967","$2,645",-,"$2,645",$714,"$1,931",-,"$1,931",-,"$1,861","$2,911","$2,645",473,504,$3.92,$3.70
2013-03-31,"$10,090",$561,"$9,529",$141,"$4,991",$-722,"$6,717","$3,373",-,"$3,373","$1,113","$2,260",-,"$2,260",-,"$2,188","$3,675","$3,373",482,510,$4.53,$4.29
