,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,462",$674,$788,-,$384,-,"$1,144",$318,$-52,$266,$41,$225,-,$225,-,$225,$371,$318,164,167,$1.36,$1.34
2020-09-30,"$1,414",$699,$715,-,$326,$-1,"$1,088",$326,$31,$357,$93,$264,-,$264,-,$264,$377,$326,164,167,$1.61,$1.58
2020-06-30,"$1,398",$699,$699,-,$317,-,"$1,083",$315,$1,$316,$75,$241,-,$241,-,$241,$365,$315,164,166,$1.47,$1.45
2020-03-31,"$1,353",$652,$701,-,$359,$-7,"$1,078",$275,$-2,$273,$70,$203,-,$203,-,$203,$323,$275,165,167,$1.23,$1.22
2019-12-31,"$1,066",$420,$646,-,$324,-,$806,$260,$-8,$252,$49,$203,-,$203,-,$203,$307,$260,165,167,$1.24,$1.21
2019-09-30,"$1,096",$464,$632,-,$319,$-10,$870,$226,$-11,$215,$65,$150,-,$150,-,$150,$273,$226,164,167,$0.91,$0.90
2019-06-30,"$1,061",$438,$623,-,$314,-,$805,$256,$-17,$239,$65,$174,-,$174,-,$174,$304,$256,166,167,$1.05,$1.04
2019-03-31,"$1,039",$405,$634,-,$302,$-9,$764,$275,$38,$313,$66,$247,-,$247,-,$247,$323,$275,165,167,$1.49,$1.48
2018-12-31,"$1,135",$490,$645,-,$339,-,$895,$240,$88,$328,$372,$-44,-,$-44,-,$-44,$291,$240,165,168,$-0.26,$-0.26
2018-09-30,$964,$364,$600,-,$295,$-6,$718,$246,$-37,$209,$46,$163,-,$163,-,$163,$299,$246,164,167,$0.99,$0.97
