,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,$834.52,$224.057,$610.463,$48.887,$348.392,-,$621.336,$213.184,$1.358,$214.542,$55.554,$158.988,-,$158.988,-,$158.988,$237.953,$213.184,79,79,$1.98,$1.96
2020-09-30,$734.144,$200.056,$534.088,$44.527,$312.492,-,$557.075,$177.069,$7.476,$184.545,$45.174,$139.371,-,$139.371,-,$139.371,$201.555,$177.069,79,79,$1.77,$1.76
2020-06-30,$352.314,$127.986,$224.328,$40.361,$256.967,-,$425.314,$-73,$-0.493,$-73.493,$-32.891,$-40.602,-,$-40.602,-,$-40.602,$-49.455,$-73,79,79,$-0.52,$-0.52
2020-03-31,$550.963,$156.607,$394.356,$41.532,$282.906,-,$481.045,$69.918,$-16.563,$53.355,"$-1,464.776","$1,518.131",-,"$1,518.131",-,"$1,518.131",$90.656,$69.918,79,79,$19.32,$19.21
2019-12-31,$649.787,$177.829,$471.958,$41.327,$279.481,-,$498.637,$151.15,$4.647,$155.797,$34.535,$121.262,-,$121.262,-,$121.262,$172.946,$151.15,79,80,$1.54,$1.53
2019-09-30,$607.341,$169.787,$437.554,$39.68,$277.514,$6.792,$480.189,$127.152,$1.267,$128.419,$25.895,$102.524,-,$102.524,-,$102.524,$146.858,$127.152,79,80,$1.29,$1.28
2019-06-30,$600.697,$168.408,$432.289,$38.851,$267.948,$51,$424.207,$176.49,$17.357,$193.847,$43.121,$150.726,-,$147.142,-,$147.142,$195.662,$176.49,80,81,$1.84,$1.83
2019-03-31,$548.971,$146.875,$402.096,$37.503,$247.11,$-29.782,$461.27,$87.701,$-3.113,$84.588,$8.796,$75.792,-,$71.848,-,$71.848,$106.017,$87.701,80,81,$0.90,$0.89
2018-12-31,$534.02,$150.924,$383.096,$35.804,$226.819,-,$413.547,$120.473,$1.519,$121.992,$22.517,$99.475,-,$97.392,-,$97.392,$137.015,$120.473,80,81,$1.22,$1.21
2018-09-30,$505.289,$133.508,$371.781,$32.7,$213.873,-,$380.081,$125.208,$1.397,$126.605,$24.601,$102.004,-,$100.872,-,$100.872,$139.327,$125.208,80,81,$1.26,$1.24
2018-06-30,$490.259,$124.677,$365.582,$30.804,$212.087,-,$367.568,$122.691,$-5.182,$117.509,$7.703,$109.806,-,$106.105,-,$106.105,$135.323,$122.691,80,81,$1.32,$1.30
2018-03-31,$436.924,$109.516,$327.408,$29.591,$199.625,-,$338.732,$98.192,$2.353,$100.545,$2.902,$97.643,-,$95.866,-,$95.866,$109.626,$98.192,80,82,$1.20,$1.17
2017-12-31,$421.323,$103.406,$317.917,$26.17,$182.141,-,$311.717,$109.606,$2.581,$112.187,$103.654,$8.533,-,$10.264,-,$10.264,$120.63,$109.606,80,82,$0.13,$0.12
2017-09-30,$385.267,$92.779,$292.488,$24.201,$169.524,-,$286.504,$98.763,$3.75,$102.513,$18.344,$84.169,-,$82.555,-,$82.555,$108.735,$98.763,80,82,$1.03,$1.01
2017-06-30,$356.482,$85.565,$270.917,$24.384,$162.964,-,$272.913,$83.569,$3.212,$86.781,$15.387,$71.394,-,$69.179,-,$69.179,$92.445,$83.569,80,82,$0.86,$0.85
2017-03-31,$310.341,$74.716,$235.625,$22.804,$151.148,-,$248.668,$61.673,$1.645,$63.318,$-7.223,$70.541,-,$69.42,-,$69.42,$69.54,$61.673,80,82,$0.87,$0.85
2016-12-31,$293.203,$72.954,$220.249,$21.609,$130.268,-,$224.831,$68.372,$-7.516,$60.856,$12.028,$48.828,-,$47.621,-,$47.621,$75.588,$68.372,80,81,$0.60,$0.58
2016-09-30,$278.589,$69.387,$209.202,$20.415,$126.708,-,$216.51,$62.079,$1.463,$63.542,$11.698,$51.844,-,$51.367,-,$51.367,$68.98,$62.079,80,81,$0.64,$0.63
