,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2021-01-31,"$5,817","$1,479","$4,338",$939,"$3,206",-,"$5,624",$193,$232,$425,$158,$267,-,$267,-,$267,-,$193,916,939,$0.29,$0.28
2020-10-31,"$5,419","$1,394","$4,025",$902,"$2,899",-,"$5,195",$224,"$1,026","$1,250",$169,"$1,081",-,"$1,081",-,"$1,081","$1,165",$224,911,939,$1.19,$1.15
2020-07-31,"$5,151","$1,311","$3,840",$898,"$2,764",-,"$4,973",$178,$661,$839,"$-1,786","$2,625",-,"$2,625",-,"$2,625","$1,077",$178,904,922,$2.90,$2.85
2020-04-30,"$4,865","$1,254","$3,611",$859,"$2,892",-,"$5,005",$-140,$187,$47,$-52,$99,-,$99,-,$99,$765,$-140,896,913,$0.11,$0.11
2020-01-31,"$4,851","$1,220","$3,631",$831,"$2,836",-,"$4,887",$-36,$32,$-4,$244,$-248,-,$-248,-,$-248,$826,$-36,829,850,$-0.36,$-0.33
2019-10-31,"$4,513","$1,134","$3,379",$774,"$2,540",-,"$4,448",$65,$-1,$64,$173,$-109,-,$-109,-,$-109,$894,$65,879,879,$-0.12,$-0.12
2019-07-31,"$3,997",$967,"$3,030",$607,"$2,199",$-166,"$3,939",$58,$106,$164,$73,$91,-,$91,-,$91,$732,$58,776,795,$0.12,$0.11
2019-04-30,"$3,737",$914,"$2,823",$554,"$2,059",-,"$3,527",$210,$272,$482,$90,$392,-,$392,-,$392,$856,$210,771,793,$0.51,$0.49
2019-01-31,"$3,603",$946,"$2,657",$518,"$2,002",-,"$3,466",$137,$102,$239,$-123,$362,-,$362,-,$362,$588,$137,751,775,$0.47,$0.45
2018-10-31,"$3,392",$889,"$2,503",$481,"$1,930",-,"$3,300",$92,$36,$128,$23,$105,-,$105,-,$105,$539,$92,760,785,$0.14,$0.13
2018-07-31,"$3,281",$849,"$2,432",$463,"$1,854",-,"$3,166",$115,$116,$231,$-68,$299,-,$299,-,$299,$551,$115,747,774,$0.40,$0.39
2018-04-30,"$3,006",$767,"$2,239",$424,"$1,624",-,"$2,815",$191,$194,$385,$41,$344,-,$344,-,$344,$576,$191,729,754,$0.47,$0.46
2018-01-31,"$2,865",$738,"$2,127",$396,"$1,520",-,"$2,654",$211,$10,$221,$15,$206,-,$206,-,$206,$548,$211,715,735,$0.29,$0.29
2017-10-31,"$2,701",$714,"$1,987",$394,"$1,438",-,"$2,546",$155,$-9,$146,$39,$107,-,$107,-,$107,$513,$155,717,738,$0.15,$0.14
2017-07-31,"$2,577",$670,"$1,907",$387,"$1,436",-,"$2,493",$84,$-21,$63,$17,$46,-,$46,-,$46,$431,$84,712,729,$0.06,$0.06
2017-04-30,"$2,397",$651,"$1,746",$376,"$1,366",-,"$2,393",$4,$-14,$-10,$-11,$1,-,$1,-,$1,$338,$4,706,722,-,-
2017-01-31,"$2,339.004",$625.918,"$1,713.086",$344.065,"$1,238.594",-,"$2,208.577",$130.427,$-0.279,$130.148,$38.22,$91.928,-,$91.928,-,$91.928,$520.087,$130.427,688,700,$0.12,$0.12
2016-10-31,"$2,144.775",$585.522,"$1,559.253",$311.459,"$1,244.758",-,"$2,141.739",$3.036,$-15.622,$-12.586,$24.723,$-37.309,-,$-37.309,-,$-37.309,$272.893,$3.036,690,690,$-0.05,$-0.05
2016-07-31,"$2,036.618",$525.579,"$1,511.039",$291.506,"$1,186.982",-,"$2,004.067",$32.551,$-8.268,$24.283,$-205.339,$229.622,-,$229.622,-,$229.622,$277.563,$32.551,681,696,$0.34,$0.33
2016-04-30,"$1,916.603",$496.981,"$1,419.622",$260.97,"$1,106.666",-,"$1,864.617",$51.986,$-14.831,$37.155,$-1.604,$38.759,-,$38.759,-,$38.759,$280.457,$51.986,678,687,$0.06,$0.06
2016-01-31,"$1,809.398",$443.679,"$1,365.719",$250.86,"$1,094.299",-,"$1,788.838",$20.56,$-24.703,$-4.143,$21.366,$-25.509,-,$-25.509,-,$-25.509,$245.955,$20.56,662,662,$-0.04,$-0.04
2015-10-31,"$1,711.967",$423.683,"$1,288.284",$239.212,"$1,005.638",-,"$1,668.533",$43.434,$-0.043,$43.391,$68.548,$-25.157,-,$-25.157,-,$-25.157,$263.742,$43.434,664,664,$-0.04,$-0.04
2015-07-31,"$1,634.684",$405.384,"$1,229.3",$234.1,$975.376,-,"$1,614.86",$19.824,$-12.866,$6.958,$7.81,$-0.852,-,$-0.852,-,$-0.852,$235.469,$19.824,659,659,-,-
2015-04-30,"$1,511.167",$381.802,"$1,129.365",$222.128,$912.749,$36.617,"$1,480.062",$31.105,$-13.032,$18.073,$13.981,$4.092,-,$4.092,-,$4.092,$242.048,$31.105,654,664,$0.01,$0.01
2015-01-31,"$1,444.608",$355.923,"$1,088.685",$205.99,$917.511,-,"$1,479.423",$-34.816,$-18.682,$-53.498,$12.267,$-65.765,-,$-65.765,-,$-65.765,$162.698,$-34.816,624,624,$-0.10,$-0.10
2014-10-31,"$1,383.655",$333.211,"$1,050.444",$195.46,$877.026,-,"$1,405.697",$-22.042,$0.193,$-21.849,$17.075,$-38.924,-,$-38.924,-,$-38.924,$164.703,$-22.042,630,630,$-0.06,$-0.06
