,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$10,481","$8,654","$1,827",-,$560,-,"$9,214","$1,267",$-82,"$1,185",$183,"$1,002",-,"$1,002",-,"$1,002","$1,502","$1,267",287,288,$3.50,$3.49
2020-09-30,"$9,431","$7,836","$1,595",-,$511,-,"$8,347","$1,084",$-106,$978,$144,$834,-,$834,-,$834,"$1,296","$1,084",286,287,$2.91,$2.90
2020-06-30,"$9,264","$7,849","$1,415",-,$574,-,"$8,423",$841,$-114,$727,$102,$625,-,$625,-,$625,"$1,060",$841,286,287,$2.18,$2.18
2020-03-31,"$8,749","$7,261","$1,488",-,$547,-,"$7,808",$941,$-93,$848,$142,$706,-,$706,-,$706,"$1,153",$941,289,290,$2.45,$2.43
2019-12-31,"$10,773","$8,888","$1,885",-,$635,-,"$9,523","$1,250",$-36,"$1,214",$194,"$1,020",-,"$1,020",-,"$1,020","$1,454","$1,250",288,291,$3.53,$3.51
2019-09-30,"$9,761","$7,973","$1,788",-,$572,-,"$8,545","$1,216",$-126,"$1,090",$177,$913,-,$913,-,$913,"$1,426","$1,216",288,291,$3.17,$3.14
2019-06-30,"$9,555","$7,869","$1,686",-,$596,-,"$8,465","$1,090",$-107,$983,$177,$806,-,$806,-,$806,"$1,300","$1,090",288,291,$2.80,$2.77
2019-03-31,"$9,261","$7,633","$1,628",-,$614,-,"$8,247","$1,014",$-99,$915,$170,$745,-,$745,-,$745,"$1,219","$1,014",288,291,$2.59,$2.56
2018-12-31,"$10,378","$8,653","$1,725",-,$562,-,"$9,215","$1,163",$-31,"$1,132",$223,$909,-,$909,-,$909,"$1,384","$1,163",295,299,$3.10,$3.06
2018-09-30,"$9,094","$7,407","$1,687",-,$552,-,"$7,959","$1,135",$-112,"$1,023",$159,$864,-,$864,$-13,$851,"$1,350","$1,135",295,299,$2.88,$2.85
2018-06-30,"$9,186","$7,486","$1,700",-,$612,-,"$8,098","$1,088",$-118,$970,$184,$786,-,$786,-,$786,"$1,306","$1,088",296,300,$2.65,$2.62
2018-03-31,"$7,535","$5,990","$1,545",-,$537,-,"$6,527","$1,008",$-48,$960,$161,$799,-,$799,-,$799,"$1,117","$1,008",296,301,$2.70,$2.65
2017-12-31,"$8,277","$6,680","$1,597",-,$537,-,"$7,217","$1,060",$-52,"$1,008",$372,$636,-,$636,-,$636,"$1,175","$1,060",299,305,$2.14,$2.11
2017-09-30,"$7,580","$6,014","$1,566",-,$503,-,"$6,517","$1,063",$-36,"$1,027",$263,$764,-,$764,-,$764,"$1,169","$1,063",298,304,$2.56,$2.52
2017-06-30,"$7,675","$6,114","$1,561",-,$494,-,"$6,608","$1,067",$-35,"$1,032",$283,$749,-,$749,-,$749,"$1,176","$1,067",300,305,$2.50,$2.45
2017-03-31,"$7,441","$5,923","$1,518",-,$472,-,"$6,395","$1,046",$-36,"$1,010",$247,$763,-,$763,-,$763,"$1,157","$1,046",302,307,$2.53,$2.48
2016-12-31,"$7,654","$6,372","$1,282",-,$504,-,"$6,876",$778,$-33,$745,$165,$580,-,$580,$-10,$570,$891,$778,305,310,$1.88,$1.86
2016-09-30,"$7,657","$6,171","$1,486",-,$471,-,"$6,642","$1,015",$-21,$994,$263,$731,-,$731,$-84,$647,"$1,124","$1,015",304,310,$2.13,$2.09
2016-06-30,"$7,774","$6,262","$1,512",-,$485,-,"$6,747","$1,027",$-22,"$1,005",$291,$714,-,$714,-,$714,"$1,142","$1,027",304,310,$2.35,$2.30
2016-03-31,"$7,476","$6,091","$1,385",-,$461,-,"$6,552",$924,$-12,$912,$258,$654,-,$654,$-13,$641,"$1,040",$924,308,313,$2.08,$2.04
2015-12-31,"$8,121","$6,477","$1,644",-,$491,-,"$6,968","$1,153",$-17,"$1,136",$301,$835,-,$835,-,$835,"$1,274","$1,153",321,327,$2.65,$2.60
2015-09-30,"$7,994","$6,484","$1,510",-,$476,-,"$6,960","$1,034",$-21,"$1,013",$280,$733,-,$733,-,$733,"$1,151","$1,034",317,322,$2.31,$2.28
2015-06-30,"$7,882","$6,334","$1,548",-,$467,-,"$6,801","$1,081",$-20,"$1,061",$309,$752,-,$752,-,$752,"$1,200","$1,081",326,331,$2.31,$2.27
2015-03-31,"$7,784","$6,254","$1,530",-,$503,-,"$6,757","$1,027",$-18,"$1,009",$293,$716,-,$716,-,$716,"$1,151","$1,027",329,335,$2.18,$2.14
2014-12-31,"$8,362","$6,766","$1,596",-,$529,-,"$7,295","$1,067",$-22,"$1,045",$308,$737,-,$737,$-36,$701,"$1,187","$1,067",335,341,$2.11,$2.07
2014-09-30,"$7,751","$6,274","$1,477",-,$478,-,"$6,752",$999,$-20,$979,$285,$694,-,$694,$2,$696,"$1,123",$999,332,338,$2.10,$2.06
2014-06-30,"$7,474","$6,039","$1,435",-,$486,-,"$6,525",$949,$-24,$925,$279,$646,-,$646,$-105,$541,"$1,076",$949,337,343,$1.61,$1.58
2014-03-31,"$7,265","$5,900","$1,365",-,$491,-,"$6,391",$874,$-21,$853,$257,$596,-,$596,$-1,$595,$999,$874,342,347,$1.74,$1.71
2013-12-31,"$7,957","$6,516","$1,441",-,$521,-,"$7,037",$920,$-19,$901,$278,$623,-,$623,$-128,$495,"$1,053",$920,351,353,$1.42,$1.40
2013-09-30,"$7,735","$6,277","$1,458",-,$497,-,"$6,774",$961,$-18,$943,$291,$652,-,$652,$-1,$651,"$1,088",$961,349,353,$1.86,$1.84
2013-06-30,"$7,834","$6,359","$1,475",-,$514,-,"$6,873",$961,$-18,$943,$303,$640,-,$640,-,$640,"$1,084",$961,351,353,$1.82,$1.81
2013-03-31,"$7,404","$6,050","$1,354",-,$507,-,"$6,557",$847,$-23,$824,$253,$571,-,$571,-,$571,$989,$847,352,354,$1.62,$1.62
2012-12-31,"$7,557","$6,882",$675,-,$651,-,"$9,527","$-1,970",$-169,"$-2,139",$40,"$-2,179",-,"$-2,179",-,"$-2,130",$457,"$-1,970",353,353,$-6.02,$-5.98
2012-09-30,"$7,934","$6,519","$1,415",-,$510,-,"$7,029",$905,$-42,$863,$263,$600,-,$600,-,$600,"$1,059",$905,350,353,$1.71,$1.70
2012-06-30,"$7,922","$6,427","$1,495",-,$525,-,"$6,952",$970,$-42,$928,$294,$634,-,$634,-,$634,"$1,120",$970,355,357,$1.79,$1.77
2012-03-31,"$7,579","$6,184","$1,395",-,$535,-,"$6,719",$860,$-39,$821,$257,$564,-,$564,-,$564,"$1,014",$860,357,359,$1.58,$1.57
2011-12-31,"$9,147","$7,673","$1,474",-,$524,-,"$8,197",$950,$-39,$911,$308,$603,-,$603,-,$603,"$1,218",$950,364,368,$1.70,$1.67
2011-09-30,"$7,853","$6,363","$1,490",-,$492,-,"$6,855",$998,$-46,$952,$287,$665,-,$665,$-13,$652,"$1,145",$998,360,363,$1.81,$1.80
2011-06-30,"$7,879","$6,425","$1,454",-,$505,-,"$6,930",$949,$10,$959,$293,$666,-,$666,$-13,$653,"$1,094",$949,368,371,$1.77,$1.76
2011-03-31,"$7,798","$6,360","$1,438",-,$509,-,"$6,869",$929,$-33,$896,$278,$618,-,$618,-,$618,"$1,072",$929,373,376,$1.66,$1.64
2010-12-31,"$8,601","$7,006","$1,595",-,$519,-,"$7,525","$1,076",$-33,"$1,043",$314,$729,-,$729,-,$729,"$1,221","$1,076",381,385,$1.93,$1.91
2010-09-30,"$8,011","$6,564","$1,447",-,$481,-,"$7,045",$966,$-38,$928,$279,$649,-,$649,$1,$650,"$1,107",$966,379,383,$1.71,$1.70
2010-06-30,"$8,104","$6,641","$1,463",-,$478,-,"$7,119",$985,$-40,$945,$294,$651,-,$651,$-3,$648,"$1,125",$985,384,389,$1.69,$1.67
2010-03-31,"$7,750","$6,346","$1,404",-,$486,-,"$6,832",$918,$-44,$874,$275,$599,-,$599,$-2,$597,"$1,061",$918,385,389,$1.55,$1.53
2009-12-31,"$7,898","$6,464","$1,434",-,$483,-,"$6,947",$951,$-42,$909,$291,$618,-,$618,$-4,$614,"$1,095",$951,385,388,$1.60,$1.57
2009-09-30,"$7,719","$6,393","$1,326",-,$452,-,"$6,845",$874,$-46,$828,$253,$575,-,$575,$-3,$572,"$1,013",$874,385,388,$1.48,$1.47
2009-06-30,"$8,100","$6,646","$1,454",-,$509,-,"$7,155",$945,$-38,$907,$286,$621,-,$621,$-3,$618,"$1,085",$945,385,387,$1.60,$1.60
2009-03-31,"$8,264","$6,849","$1,415",-,$510,-,"$7,359",$905,$-36,$869,$276,$593,-,$593,$-3,$590,"$1,044",$905,386,387,$1.53,$1.53
2008-12-31,"$7,852","$5,195","$2,657",-,-,-,"$6,914",$938,$-10,$928,$298,$630,-,$630,$-18,$612,"$1,059",$938,396,399,$1.57,$1.56
2008-09-30,"$7,140","$6,207",$933,-,-,-,"$6,207",$933,$-11,$922,$288,$634,-,$634,-,$634,"$1,046",$933,397,400,$1.60,$1.59
2008-06-30,"$7,303","$6,382",$921,-,-,-,"$6,382",$921,$-12,$909,$268,$641,-,$641,-,$641,"$1,032",$921,398,402,$1.61,$1.60
2008-03-31,"$7,005","$6,144",$861,-,-,-,"$6,144",$861,$-16,$845,$272,$573,-,$573,$-1,$572,$963,$861,401,404,$1.43,$1.42
2007-12-31,"$7,515","$5,001","$2,514",-,-,-,"$6,644",$871,$-11,$860,$282,$578,-,$578,$1,$579,$982,$871,404,408,$1.43,$1.42
2007-09-30,"$6,834","$6,033",$801,-,-,-,"$6,033",$801,$-10,$791,$247,$544,-,$544,$2,$546,$906,$801,404,407,$1.35,$1.34
2007-06-30,"$6,591","$5,831",$760,-,-,-,"$5,831",$760,$-20,$740,$222,$518,-,$518,$-5,$513,$866,$760,405,409,$1.27,$1.26
