,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$2,092",$498,"$1,594",-,$445,$-195,"$1,574",$518,$-333,$185,$55,$130,-,$130,-,$115,"$1,193",$518,"1,214","1,215",$0.10,$0.10
2020-09-30,"$1,933",$380,"$1,553",-,$450,$-36,"$1,292",$641,$-207,$434,$111,$323,-,$323,-,$308,$856,$641,"1,214","1,215",$0.25,$0.25
2020-06-30,"$1,781",$271,"$1,510",-,$447,$-21,"$1,169",$612,$-180,$432,$117,$315,-,$315,-,$303,"$1,057",$612,"1,214","1,215",$0.25,$0.25
2020-03-31,"$1,913",$396,"$1,517",-,$450,$-20,"$1,482",$431,"$-1,205",$-774,$-204,$-570,-,$-570,-,$-518,"$1,056",$431,"1,213","1,213",$-0.43,$-0.43
2019-12-31,"$2,107",$519,"$1,588",-,$525,$-390,"$1,873",$234,$-194,$40,$91,$-51,-,$-51,-,$123,$730,$234,"1,212","1,214",$0.10,$0.10
2019-09-30,"$1,999",$434,"$1,565",-,$494,$-8,"$1,371",$628,$-309,$319,$77,$242,-,$242,-,$220,"$1,033",$628,"1,212","1,214",$0.18,$0.18
2019-06-30,"$2,041",$483,"$1,558",-,$539,$-97,"$1,543",$498,$-76,$422,$98,$324,-,$324,-,$310,$938,$498,"1,212","1,214",$0.26,$0.26
2019-03-31,"$2,054",$525,"$1,529",-,$468,$-84,"$1,493",$561,$-278,$283,$69,$214,-,$214,-,$194,$991,$561,"1,211","1,214",$0.16,$0.16
2018-12-31,"$2,204",$668,"$1,536",-,$506,"$-1,229","$2,838",$-634,$-71,$-705,$-159,$-546,-,$-546,-,$-572,$-187,$-634,974,974,$-0.63,$-0.63
2018-09-30,"$2,303",$790,"$1,513",-,$563,$-24,"$1,802",$501,$-111,$390,$190,$200,-,$200,-,$129,$969,$501,"1,024","1,027",$0.13,$0.13
