,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$22,475","$7,814","$14,661","$4,032","$6,457","$-2,354","$20,828","$1,647",-,"$1,647",$-91,"$1,738",-,"$1,738",-,"$1,738","$3,687","$1,747","2,633","2,671",$0.66,$0.65
2020-09-30,"$21,082","$6,972","$14,110","$2,840","$5,431","$-1,200","$16,681","$4,401",-,"$4,401",$847,"$3,554",-,"$3,554",-,"$3,554","$6,275","$4,457","2,633","2,669",$1.35,$1.33
2020-06-30,"$18,336","$6,579","$11,757","$2,707","$4,993",$-24,"$14,396","$3,940",-,"$3,940",$314,"$3,626",-,"$3,626",-,"$3,626","$5,730","$4,004","2,633","2,666",$1.38,$1.36
2020-03-31,"$20,691","$7,062","$13,629","$2,580","$5,203",$679,"$14,182","$6,509",-,"$6,509",$713,"$5,796",-,"$5,796",-,"$5,796","$8,348","$6,601","2,634","2,671",$2.20,$2.17
2019-12-31,"$20,747","$7,134","$13,613","$3,232","$6,039",$-16,"$16,529","$4,218",-,"$4,218",$208,"$4,010",-,"$4,010",-,"$4,010","$6,200","$4,384","2,645","2,684",$1.53,$1.50
2019-09-30,"$20,729","$6,867","$13,862","$2,599","$5,374","$-4,214","$19,082","$1,647",-,"$1,647",$-106,"$1,753",-,"$1,753",-,"$1,753","$3,511","$1,784","2,635","2,670",$0.67,$0.66
2019-06-30,"$20,562","$6,940","$13,622","$2,666","$5,546","$1,683","$13,521","$7,041",-,"$7,041","$1,434","$5,607",-,"$5,607",-,"$5,607","$8,917","$7,212","2,653","2,692",$2.11,$2.08
2019-03-31,"$20,021","$6,615","$13,406","$2,858","$5,219",$22,"$15,599","$4,422",-,"$4,422",$673,"$3,749",-,"$3,749",-,"$3,749","$6,384","$4,623","2,661","2,699",$1.41,$1.39
2018-12-31,"$20,394","$6,961","$13,433","$3,224","$5,991",$-978,"$17,272","$3,122",-,"$3,122",$80,"$3,042",-,"$3,042",-,"$3,042","$5,303","$3,568","2,682","2,729",$1.13,$1.12
2018-09-30,"$20,348","$6,589","$13,759","$2,508","$5,543",$-3,"$15,925","$4,423",-,"$4,423",$489,"$3,934",-,"$3,934",-,"$3,934","$6,572","$4,841","2,683","2,728",$1.47,$1.44
2018-06-30,"$20,830","$6,927","$13,903","$2,639","$5,743",$-364,"$15,857","$4,973",-,"$4,973","$1,019","$3,954",-,"$3,954",-,"$3,954","$7,069","$5,352","2,682","2,721",$1.47,$1.45
2018-03-31,"$20,009","$6,614","$13,395","$2,404","$5,263",$-60,"$14,528","$5,481",-,"$5,481","$1,114","$4,367",-,"$4,367",-,"$4,367","$7,600","$5,854","2,682","2,732",$1.63,$1.60
2017-12-31,"$20,195","$7,259","$12,936","$3,643","$6,045",$53,"$17,635","$2,560",-,"$2,560","$13,273","$-10,713",-,"$-10,713",-,"$-10,713","$4,788","$2,919","2,692","2,745",$-3.97,$-3.91
2017-09-30,"$19,650","$6,925","$12,725","$2,585","$5,423",$297,"$14,860","$4,790",-,"$4,790","$1,026","$3,764",-,"$3,764",-,"$3,764","$6,804","$5,093","2,685","2,738",$1.40,$1.37
2017-06-30,"$18,839","$5,846","$12,993","$2,296","$5,289",$-527,"$14,091","$4,748",-,"$4,748",$921,"$3,827",-,"$3,827",-,"$3,827","$6,230","$5,080","2,692","2,742",$1.42,$1.40
2017-03-31,"$17,766","$5,409","$12,357","$2,070","$4,763",$219,"$12,191","$5,575",-,"$5,575","$1,153","$4,422",-,"$4,422",-,"$4,422","$6,812","$5,900","2,707","2,755",$1.63,$1.61
2016-12-31,"$18,106","$5,638","$12,468","$2,688","$5,431",$254,"$13,782","$4,324",-,"$4,324",$510,"$3,814",-,"$3,814",-,"$3,814","$5,663","$4,608","2,737","2,789",$1.40,$1.38
2016-09-30,"$17,820","$5,486","$12,334","$2,178","$4,772",$54,"$12,539","$5,281",-,"$5,281","$1,009","$4,272",-,"$4,272",-,"$4,272","$6,478","$5,570","2,732","2,785",$1.56,$1.53
2016-06-30,"$18,482","$5,336","$13,146","$2,264","$5,176",$-557,"$13,578","$4,904",-,"$4,904",$907,"$3,997",-,"$3,997",-,"$3,997","$6,082","$5,182","2,745","2,794",$1.46,$1.43
2016-03-31,"$17,482","$5,329","$12,153","$2,013","$4,688",$39,"$12,188","$5,294",-,"$5,294",$837,"$4,457",-,"$4,457",-,"$4,457","$6,428","$5,537","2,757","2,804",$1.62,$1.59
2015-12-31,"$17,811","$5,673","$12,138","$2,864","$5,891","$1,205","$14,053","$3,758",-,"$3,758",$543,"$3,215",-,"$3,215",-,"$3,215","$5,004","$3,971","2,772","2,813",$1.17,$1.14
2015-09-30,"$17,102","$5,224","$11,878","$2,154","$5,081",$-420,"$12,980","$4,122",-,"$4,122",$764,"$3,358",-,"$3,358",-,"$3,358","$5,206","$4,277","2,768","2,807",$1.21,$1.20
2015-06-30,"$17,787","$5,357","$12,430","$2,129","$5,384",$931,"$12,046","$5,741",-,"$5,741","$1,225","$4,516",-,"$4,516",-,"$4,516","$6,785","$5,896","2,772","2,812",$1.63,$1.61
2015-03-31,"$17,374","$5,282","$12,092","$1,899","$4,847",$348,"$11,799","$5,575",-,"$5,575","$1,255","$4,320",-,"$4,320",-,"$4,320","$6,627","$5,732","2,783","2,826",$1.55,$1.53
2014-12-31,"$18,254","$5,853","$12,401","$2,635","$5,822",$-963,"$15,551","$2,703",-,"$2,703",$182,"$2,521",-,"$2,521",-,"$2,521","$3,850","$2,859","2,815","2,864",$0.91,$0.89
2014-09-30,"$18,467","$5,399","$13,068","$2,023","$5,468","$1,345","$11,657","$6,810",-,"$6,810","$2,061","$4,749",-,"$4,749",-,"$4,749","$7,897","$6,958","2,814","2,864",$1.69,$1.66
