,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,754","$1,211",$543,-,$121,$-12,"$1,740",$14,$-86,$-72,$-42,$-30,-,$-30,-,$-30,$430,$14,165,165,$-0.17,$-0.17
2020-09-30,"$1,815","$1,161",$654,-,$127,$-16,"$1,697",$118,$-134,$-16,$4,$-20,-,$-20,-,$-20,$534,$118,165,165,$-0.12,$-0.12
2020-06-30,$859,$739,$120,-,$107,$-10,"$1,272",$-413,$-125,$-538,$-99,$-439,-,$-439,-,$-439,$23,$-413,165,165,$-2.66,$-2.66
2020-03-31,"$2,257","$1,204","$1,053",-,$131,$-9,"$1,778",$479,$-114,$365,$76,$289,-,$289,-,$289,$931,$479,166,166,$1.74,$1.74
2019-12-31,"$2,664","$1,495","$1,169",-,$154,$-12,"$2,101",$563,$-95,$468,$107,$361,-,$361,-,$361,"$1,025",$563,167,167,$2.17,$2.16
2019-09-30,"$2,325","$1,352",$973,-,$158,$-11,"$1,959",$366,$-63,$303,$72,$231,-,$231,-,$231,$825,$366,167,167,$1.38,$1.38
2019-06-30,"$1,923","$1,321",$602,-,$149,$-15,"$1,897",$26,$-242,$-216,$-47,$-169,-,$-169,-,$-169,$478,$26,168,168,$-1.01,$-1.01
2019-03-31,"$2,413","$1,178","$1,235",-,$162,$-20,"$1,781",$632,$-179,$453,$103,$350,-,$350,-,$350,"$1,080",$632,169,169,$2.06,$2.06
2018-12-31,"$2,678","$1,110","$1,568",-,$155,$-31,"$1,701",$977,$-565,$412,$89,$323,-,$323,-,$323,"$1,406",$977,171,171,$1.89,$1.89
2018-09-30,"$2,476","$1,139","$1,337",-,$179,$-20,"$1,732",$744,$-215,$529,$118,$411,-,$411,-,$411,"$1,164",$744,171,171,$2.40,$2.39
2018-06-30,"$2,111","$1,269",$842,-,$165,$-105,"$1,917",$194,$-112,$82,$19,$63,-,$63,-,$66,$600,$194,170,171,$0.38,$0.38
2018-03-31,"$2,150","$1,267",$883,-,$166,$-35,"$1,825",$325,$-97,$228,$50,$178,-,$178,-,$178,$703,$325,170,171,$1.04,$1.04
