,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$2,886","$1,129","$1,757",-,$809,-,"$2,398",$488,$-72,$416,$98,$318,-,$318,-,$271,"$1,770",$488,505,672,$0.43,$0.42
2020-09-30,"$2,561","$1,003","$1,558",-,$633,-,"$2,030",$531,$-212,$319,$-11,$330,-,$330,-,$300,"$1,635",$531,505,672,$0.44,$0.44
2020-06-30,"$2,541",$810,"$1,731",-,$635,-,"$1,824",$717,$-261,$456,$156,$300,-,$300,-,$271,"$1,740",$717,508,674,$0.40,$0.40
2020-03-31,"$2,683",$918,"$1,765",-,$645,-,"$1,904",$779,$-242,$537,$130,$407,-,$407,-,$377,"$1,809",$779,517,685,$0.55,$0.55
2019-12-31,"$2,874","$1,037","$1,837",-,$793,-,"$2,169",$705,$-142,$563,$52,$511,-,$511,-,$476,"$1,813",$705,529,711,$0.69,$0.67
2019-09-30,"$2,678",$914,"$1,764",-,$660,-,"$2,059",$619,$-175,$444,$147,$297,-,$297,-,$262,"$1,796",$619,535,713,$0.35,$0.35
2019-06-30,"$2,885",$938,"$1,947",-,$709,-,"$1,974",$911,$-195,$716,$-271,$987,-,$987,-,$947,"$1,912",$911,528,716,$1.33,$1.33
2019-03-31,"$2,707",$930,"$1,777",-,$626,-,"$1,933",$774,$-203,$571,$153,$418,-,$418,-,$384,"$1,843",$774,524,714,$0.53,$0.53
2018-12-31,"$2,809",$946,"$1,863",-,$657,-,"$2,098",$711,$-217,$494,$195,$299,-,$299,-,$269,"$1,873",$711,498,688,$0.41,$0.41
2018-09-30,"$2,592",$934,"$1,658",-,$667,-,"$2,223",$369,$-191,$178,$43,$135,-,$135,-,$117,"$1,630",$369,523,713,$0.16,$0.16
2018-06-30,"$2,845",$995,"$1,850",-,$687,$84,"$2,195",$650,$-283,$367,$123,$244,-,$244,-,$216,"$1,969",$650,523,712,$0.30,$0.30
2018-03-31,"$2,307","$1,060","$1,247",-,$609,-,"$2,103",$204,$-221,$-17,$-20,$3,-,$3,-,$-8,"$1,148",$204,422,609,$-0.01,$-0.01
2017-12-31,"$1,864",$745,"$1,119",-,$507,-,"$2,701",$-837,$-213,"$-1,050",$87,"$-1,137",-,"$-1,137",-,"$-1,144","$1,093",$-837,384,576,$-1.99,$-1.98
2017-09-30,"$1,651",$670,$981,-,$457,-,"$1,218",$433,$-269,$164,$-59,$223,-,$223,-,$218,"$1,000",$433,381,571,$0.38,$0.38
2017-06-30,"$1,745",$634,"$1,111",-,$389,$-4,"$1,115",$630,$-157,$473,$93,$380,-,$380,-,$374,"$1,620",$630,384,578,$0.65,$0.64
2017-03-31,"$1,613",$607,"$1,006",-,$415,-,"$1,126",$487,$-211,$276,$55,$221,-,$221,-,$215,$567,$487,389,588,$0.37,$0.37
2016-12-31,"$1,672",$645,"$1,027",-,$463,$50,"$1,147",$525,$-65,$460,$151,$309,-,$309,-,$304,"$1,088",$525,401,610,$0.52,$0.52
2016-09-30,"$1,556",$592,$964,-,$419,-,"$1,098",$458,$-137,$321,$96,$225,-,$225,-,$219,$967,$458,395,602,$0.37,$0.36
2016-06-30,"$1,708",$603,"$1,105",-,$400,-,"$1,122",$586,$-76,$510,$95,$415,-,$415,-,$408,"$1,089",$586,404,616,$0.66,$0.66
2016-03-31,"$1,561",$592,$969,-,$408,$13,"$1,072",$489,$-109,$380,$111,$269,-,$269,-,$263,"$1,009",$489,413,630,$0.42,$0.42
2015-12-31,"$1,646",$640,"$1,006",-,$445,$-20,"$1,205",$441,$-98,$343,$117,$226,-,$226,-,$333,$994,$441,432,656,$0.34,$0.34
2015-09-30,"$1,557",$574,$983,-,$394,-,"$1,052",$505,$-92,$413,$130,$283,-,$283,-,$218,"$1,002",$505,432,653,$0.43,$0.43
2015-06-30,"$1,654",$564,"$1,090",-,$430,$3,"$1,097",$557,$-129,$428,$139,$289,-,$289,-,$286,"$1,058",$557,432,655,$0.44,$0.44
2015-03-31,"$1,537",$565,$972,-,$400,-,"$1,055",$482,$-107,$375,$125,$250,-,$250,-,$197,$970,$482,439,667,$0.38,$0.37
2014-12-31,"$1,676",$598,"$1,078",-,$445,-,"$1,200",$476,$-112,$364,$129,$235,-,$235,-,$434,"$1,036",$476,454,687,$0.38,$0.38
2014-09-30,"$1,568",$529,"$1,039",-,$432,-,"$1,057",$511,$-69,$442,$155,$287,-,$287,-,$222,$974,$511,449,682,$0.41,$0.41
2014-06-30,"$1,610",$515,"$1,095",-,$406,$31,$970,$640,$-48,$592,$208,$384,-,$384,-,$299,"$1,068",$640,457,692,$0.55,$0.54
2014-03-31,"$1,411",$482,$929,-,$409,-,$977,$434,$-85,$349,$118,$231,-,$231,-,$184,$869,$434,468,704,$0.33,$0.33
2013-12-31,"$1,537",$475,"$1,062",-,$449,-,"$1,015",$522,$-63,$459,$169,$290,-,$290,-,$292,$934,$522,484,722,$-0.33,$-0.31
2013-09-30,"$1,375",$435,$940,-,$390,$19,$887,$488,$-69,$419,$163,$256,-,$256,-,$255,$880,$488,483,719,$0.36,$0.35
2013-06-30,"$1,467",$437,"$1,030",-,$394,-,$918,$549,$-68,$481,$181,$300,-,$300,-,$297,$943,$549,359,363,$0.83,$0.82
2013-03-31,"$1,156",$342,$814,-,$365,-,$740,$416,$-39,$377,$146,$231,-,$231,-,$231,$684,$416,363,367,$0.64,$0.63
2012-12-31,"$1,200",$328,$872,-,$355,-,$715,$485,$-80,$405,$181,$224,-,$224,-,$224,$762,$485,498,759,$-0.64,$-0.64
2012-09-30,"$1,076",$296,$780,-,$314,-,$638,$438,$-89,$349,$134,$215,-,$215,$-9,$205,$681,$438,372,375,$0.55,$0.55
2012-06-30,"$1,126",$298,$828,-,$307,-,$638,$488,$-67,$421,$127,$294,-,$294,$-1,$293,$733,$488,381,384,$0.77,$0.76
2012-03-31,"$1,085",$296,$789,-,$311,-,$637,$448,$-105,$343,$120,$223,-,$223,$-1,$221,$685,$448,386,390,$0.57,$0.57
2011-12-31,"$1,070",$287,$783,-,$309,-,$647,$423,$-76,$347,$10,$337,-,$337,-,$336,$727,$423,401,405,$0.84,$0.85
2011-09-30,"$1,080",$328,$752,-,$293,-,$652,$428,$-61,$367,$127,$240,-,$240,$-3,$237,$700,$428,398,401,$0.60,$0.59
2011-06-30,"$1,067",$288,$779,-,$300,-,$622,$445,$-47,$398,$144,$254,-,$254,-,$254,$671,$445,406,410,$0.63,$0.62
2011-03-31,$951,$273,$678,-,$269,$129,$444,$507,$-56,$451,$146,$305,-,$305,-,$305,$722,$507,409,414,$0.75,$0.74
2010-12-31,$948,$231,$717,-,$280,-,$537,$411,$-77,$334,$122,$212,-,$212,$-15,$191,"$1,147",$411,425,429,$0.44,$0.45
2010-09-30,$926,$261,$665,-,$306,-,$614,$312,$-65,$247,$83,$164,-,$164,$25,$186,$356,$312,426,431,$0.44,$0.43
2010-06-30,$963,$254,$709,-,$304,-,$591,$372,$-221,$151,$41,$110,-,$110,-,$106,$405,$372,426,431,$0.25,$0.25
2010-03-31,$869,$267,$602,-,$284,-,$587,$282,$-62,$220,$47,$173,-,$173,-,$169,$316,$282,425,429,$0.40,$0.39
2009-12-31,$941,$290,$651,-,$295,-,$633,$308,$-62,$246,$83,$163,-,$163,$-7,$151,$539,$308,423,425,$0.36,$0.35
2009-09-30,$837,$251,$586,-,$324,-,$616,$221,$-66,$155,$52,$103,-,$103,$1,$94,$438,$221,424,427,$0.22,$0.22
2009-06-30,$865,$251,$614,-,$295,$252,$368,$497,$-52,$445,$264,$181,-,$181,-,$177,$709,$497,422,424,$0.42,$0.42
2009-03-31,$815,$252,$563,-,$274,-,$567,$248,$-55,$193,$70,$123,-,$123,-,$119,$452,$248,422,422,$0.28,$0.28
2008-12-31,$843,$244,$599,-,$230,-,$552,$291,$-109,$182,$68,$114,-,$114,-,$106,$358,$291,321,322,$0.27,$0.26
2008-09-30,$845,$262,$583,-,$224,-,$549,$296,$-69,$227,$93,$134,-,$134,$40,$134,$364,$296,302,302,$0.44,$0.44
2008-06-30,$885,$254,$631,-,$370,-,$677,$208,$-44,$164,$82,$82,-,$82,-,$43,$272,$208,282,282,$0.16,$0.16
2008-03-31,$809,$242,$567,-,$251,-,$540,$269,$-85,$184,$110,$74,-,$74,-,$34,$332,$269,282,282,$0.12,$0.12
2007-12-31,$17,$16,$1,-,$5,$1,$21,$-4,$-14,$-18,$-6,$-12,-,$-12,$-158,$-170,$179,$-4,281,281,$-0.60,$-0.60
2007-09-30,$15,$11,$4,-,$7,-,$19,$-4,$10,$6,$4,$2,-,$2,$5,$7,$13.014,$-4,280,280,$0.03,$0.03
2007-06-30,$177.22,$125.185,$52.035,-,$37.757,$0.208,$180.149,$-2.929,$128.115,$125.186,$50.969,$74.217,-,$74.217,-,$74.217,$14.486,$-2.929,280,280,$0.26,$0.26
2007-03-31,$173.882,$121.542,$52.34,-,$38.004,$0.034,$175.083,$-1.201,$30.854,$29.653,$9.189,$20.464,-,$20.464,-,$20.464,$14.37,$-1.201,280,280,$0.07,$0.07
2006-12-31,$-409.233,$-255.725,$-153.508,-,$-109.224,-,$-504.692,$95.459,$13.377,$108.836,$5.552,$103.284,-,$103.284,-,$5.284,$115.062,$95.459,280,280,$0.02,$0.02
2006-09-30,$169.876,$111.503,$58.373,-,$42.772,$0.12,$267.226,$-97.35,$34.632,$-62.718,$13.915,$-76.633,-,$-76.633,-,$-76.633,$12.088,$-97.35,280,280,$-0.27,$-0.27
2006-06-30,$165.789,$109.623,$56.166,-,$46.281,$0.167,$172.041,$-6.252,$32.868,$26.616,$12.882,$13.734,-,$13.734,-,$13.734,$10.052,$-6.252,280,280,$0.05,$0.05
2006-03-31,$153.568,$97.599,$55.969,-,$43.171,-,$156.425,$-2.857,$23.123,$20.266,$8.651,$11.615,-,$11.615,-,$11.615,$12.798,$-2.857,280,280,$0.04,$0.04
2005-12-31,$174.266,$125.038,$49.228,-,$26.662,-,$172.16,$2.106,$10.374,$12.48,$1.245,$11.235,-,$11.235,-,$11.235,$23.595,$2.106,280,280,$0.05,$0.05
2005-09-30,$167.934,$109.323,$58.611,-,$41.834,-,$169.337,$-1.403,$34.913,$33.51,$32.321,$1.189,-,$1.189,-,$1.189,$16.481,$-1.403,-,-,-,-
2005-06-30,$178.019,$115.59,$62.429,-,$47.168,-,$183.001,$-4.982,$15.091,$10.109,$6.082,$4.027,-,$4.027,-,$4.027,$15.261,$-4.982,280,280,$0.01,$0.01
