,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$4,136","$5,557","$-1,421",-,-,$-22,"$5,579","$-1,443","$1,533",$90,$-53,$143,-,$143,-,$143,"$-1,452","$-1,443",194,194,$0.74,$0.89
2020-09-30,"$5,361","$3,216","$2,145",-,-,$-20,"$3,236","$2,125","$-1,665",$460,$62,$398,-,$398,-,$398,"$2,115","$2,125",193,195,$2.06,$2.01
2020-06-30,"$3,517","$3,580",$-63,-,-,$-14,"$3,594",$-77,$-84,$-161,$-67,$-94,-,$-94,-,$-94,$-88,$-77,193,194,$-0.49,$-0.49
2020-03-31,"$4,425","$4,311",$114,-,-,$-12,"$4,323",$102,$-68,$34,$-18,$52,-,$52,-,$52,$91,$102,195,197,$0.27,$0.15
2019-12-31,"$4,345","$5,325",$-980,-,-,$-20,"$5,345","$-1,000","$1,480",$480,$48,$432,-,$432,-,$432,"$-1,008","$-1,000",201,202,$2.19,$2.20
2019-09-30,"$4,638","$3,207","$1,431",-,-,$-16,"$3,223","$1,415","$-1,665",$-250,$-89,$-161,-,$-161,-,$-161,"$1,407","$1,415",199,202,$-0.81,$-0.83
2019-06-30,"$4,310","$3,804",$506,-,-,$-15,"$3,819",$491,$-70,$421,$58,$363,-,$363,-,$363,$484,$491,201,203,$1.80,$1.79
2019-03-31,"$3,965","$3,611",$354,-,-,$-15,"$3,626",$339,$-71,$268,$16,$252,-,$252,-,$252,$331,$339,204,206,$1.23,$1.22
2018-12-31,"$4,531","$3,968",$563,-,-,$-27,"$3,995",$536,$-69,$467,$68,$399,-,$399,-,$399,$528,$536,216,220,$1.89,$1.82
2018-09-30,"$4,264","$3,645",$619,-,-,$-18,"$3,663",$601,$-69,$532,$42,$490,-,$490,-,$490,$601,$601,216,218,$2.27,$2.24
2018-06-30,"$4,020","$3,485",$535,-,-,$-16,"$3,501",$519,$-68,$451,$66,$385,-,$385,-,$385,$519,$519,218,222,$1.76,$1.70
2018-03-31,"$3,609","$3,068",$541,-,-,$-15,"$3,083",$526,$-91,$435,$68,$367,-,$367,-,$367,$526,$526,218,222,$1.68,$1.64
2017-12-31,"$3,669","$3,079",$590,-,-,$-10,"$3,994",$-325,$-63,$-388,"$-1,203",$815,-,$815,-,$815,$-326,$-325,222,226,$3.70,$3.65
2017-09-30,"$3,511","$2,928",$583,-,-,$-10,"$2,938",$573,$-63,$510,$92,$418,-,$418,-,$418,$573,$573,221,224,$1.89,$1.87
2017-06-30,"$3,577","$2,967",$610,-,-,$-14,"$2,981",$596,$-63,$533,$122,$411,-,$411,-,$411,$592,$596,224,227,$1.84,$1.81
2017-03-31,"$3,500","$2,952",$548,-,-,$-9,"$2,961",$539,$-64,$475,$40,$435,-,$435,-,$435,$521,$539,226,230,$1.93,$1.89
2016-12-31,"$3,255","$2,921",$334,-,-,-,"$2,929",$326,$-129,$197,$8,$189,-,$189,-,$189,$308,$326,234,237,$0.83,$0.85
2016-09-30,"$3,525","$2,847",$678,-,-,-,"$2,847",$678,$-66,$612,$145,$467,-,$467,-,$467,$660,$678,231,234,$2.02,$2.00
2016-06-30,"$3,307","$2,825",$482,-,-,-,"$2,825",$482,$-68,$414,$89,$325,-,$325,-,$325,$463,$482,236,240,$1.37,$1.35
2016-03-31,"$3,243","$2,940",$303,-,-,-,"$2,940",$303,$-68,$235,$24,$211,-,$211,-,$211,$285,$303,242,245,$0.87,$0.83
2015-12-31,"$3,171","$2,752",$419,-,-,-,"$2,752",$419,$-68,$351,$68,$283,-,$283,-,$283,$400,$419,251,255,$1.15,$1.14
2015-09-30,"$3,716","$3,381",$335,-,-,-,"$3,381",$335,$-67,$268,$41,$227,-,$227,-,$227,$317,$335,249,253,$0.91,$0.87
2015-06-30,"$3,381","$2,863",$518,-,-,-,"$2,863",$518,$-69,$449,$105,$344,-,$344,-,$344,$499,$518,252,255,$1.37,$1.35
2015-03-31,"$3,304","$2,874",$430,-,-,-,"$2,874",$430,$-68,$362,$62,$300,-,$300,-,$300,$412,$430,255,261,$1.17,$1.15
2014-12-31,"$3,685","$3,187",$498,-,-,-,"$3,187",$498,$-66,$432,$84,$348,-,$348,-,$349,$479,$498,261,268,$1.35,$1.33
2014-09-30,"$3,411","$2,743",$668,-,-,-,"$2,743",$668,$-67,$601,$162,$439,-,$439,-,$439,$650,$668,260,267,$1.69,$1.65
2014-06-30,"$3,282","$2,678",$604,-,-,-,"$2,678",$604,$-67,$537,$139,$398,-,$398,-,$398,$586,$604,262,269,$1.52,$1.48
2014-03-31,"$3,176","$2,682",$494,-,-,-,"$2,682",$494,$-67,$427,$98,$329,-,$329,-,$329,$475,$494,263,272,$1.25,$1.21
2013-12-31,"$3,122","$2,587",$535,-,-,-,"$2,587",$535,$-69,$466,$115,$351,-,$351,-,$351,$517,$535,266,275,$1.32,$1.28
2013-09-30,"$3,009","$2,500",$509,-,-,-,"$2,500",$509,$-67,$442,$105,$337,-,$337,-,$337,$490,$509,264,274,$1.28,$1.23
