,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$10,701","$4,493","$6,208",$698,"$2,570",-,"$8,269","$2,432",$-44,"$2,388",$230,"$2,158",-,"$2,158",$4,"$2,162",-,"$2,432",-,"1,789",-,$1.20
2020-09-30,"$8,853","$3,966","$4,887",$580,"$2,302",-,"$7,358","$1,495",$-74,"$1,421",$189,"$1,232",-,"$1,232",-,"$1,232","$2,303","$1,495","1,774","1,788",$0.69,$0.69
2020-06-30,"$7,328","$3,263","$4,065",$564,"$2,276",-,"$6,656",$672,$-146,$526,$-11,$537,-,$537,-,$537,"$1,497",$672,"1,773","1,785",$0.30,$0.30
2020-03-31,"$7,726","$3,281","$4,445",$578,"$2,548",-,"$6,968",$758,$-125,$633,$89,$544,-,$544,$20,$564,"$1,586",$758,"1,769","1,781",$0.32,$0.31
2019-12-31,"$8,314","$3,434","$4,880",$595,"$2,413",-,"$6,925","$1,389",$-149,"$1,240",$191,"$1,049",-,"$1,049",-,"$1,049","$2,145","$1,389","1,768","1,781",$0.58,$0.59
2019-09-30,"$8,076","$3,358","$4,718",$596,"$2,440",-,"$6,878","$1,198",$-95,"$1,103",$143,$960,-,$960,-,$960,"$1,952","$1,198","1,772","1,784",$0.54,$0.53
2019-06-30,"$7,979","$3,279","$4,700",$577,"$2,434",-,"$6,773","$1,206",$-104,"$1,102",$96,"$1,006",-,"$1,006",-,"$1,006","$1,957","$1,206","1,769","1,781",$0.57,$0.56
2019-03-31,"$7,535","$3,160","$4,375",$672,"$2,478",-,"$6,796",$739,$-107,$632,$-40,$672,-,$672,-,$672,"$1,492",$739,"1,763","1,777",$0.38,$0.38
2018-12-31,"$7,765","$3,191","$4,574",$562,"$2,359",-,"$6,600","$1,165",$-218,$947,$292,$655,-,$655,$-1,$654,"$1,928","$1,165","1,758","1,770",$0.36,$0.37
2018-09-30,"$7,656","$3,166","$4,490",$574,"$2,377",-,"$6,661",$995,$-277,$718,$166,$552,-,$552,$11,$563,"$1,808",$995,"1,760","1,772",$0.32,$0.32
2018-06-30,"$7,767","$3,282","$4,485",$575,"$2,466",-,"$6,885",$882,$-105,$777,$59,$718,-,$718,$15,$733,"$1,732",$882,"1,758","1,769",$0.42,$0.41
2018-03-31,"$7,390","$3,067","$4,323",$589,"$2,542",-,"$6,782",$608,$-177,$431,$22,$409,-,$409,$9,$418,"$1,492",$608,"1,753","1,765",$0.24,$0.23
