,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$2,279","$1,410",$869,-,$258,-,"$1,769",$510,$-123,$387,$90,$297,-,$297,-,$297,$993,$510,73,73,$4.09,$4.07
2020-09-30,"$2,187","$1,301",$886,-,$232,-,"$1,636",$551,$-276,$275,$67,$208,-,$208,-,$208,"$1,047",$551,72,72,$2.88,$2.87
2020-06-30,"$1,939","$1,238",$701,-,$222,-,"$1,558",$381,$-130,$251,$39,$212,-,$212,-,$212,$874,$381,72,72,$2.94,$2.93
2020-03-31,"$2,125","$1,398",$727,-,$267,-,"$1,767",$358,$-132,$226,$53,$173,-,$173,-,$173,$888,$358,74,74,$2.33,$2.33
2019-12-31,"$2,456","$1,491",$965,-,$268,-,"$1,857",$599,$-166,$433,$95,$338,-,$338,-,$338,"$1,119",$599,77,78,$4.42,$4.40
2019-09-30,"$2,488","$1,455","$1,033",-,$273,-,"$1,832",$656,$-146,$510,$119,$391,-,$391,-,$391,"$1,178",$656,77,77,$5.10,$5.08
2019-06-30,"$2,290","$1,379",$911,-,$271,-,"$1,761",$529,$-178,$351,$81,$270,-,$270,-,$270,"$1,037",$529,78,78,$3.45,$3.44
2019-03-31,"$2,117","$1,356",$761,-,$280,-,"$1,749",$368,$-148,$220,$45,$175,-,$175,-,$175,$871,$368,79,80,$2.21,$2.19
2018-12-31,"$2,306","$1,308",$998,-,$302,-,"$1,743",$563,$-138,$425,$115,$310,-,$310,-,$310,"$1,036",$563,83,84,$3.81,$3.76
2018-09-30,"$2,116","$1,178",$938,-,$265,-,"$1,538",$578,$-118,$460,$127,$333,-,$333,-,$333,$999,$578,82,83,$4.05,$4.01
2018-06-30,"$1,891","$1,109",$782,-,$239,-,"$1,421",$470,$-111,$359,$89,$270,-,$270,-,$270,$863,$470,83,84,$3.22,$3.20
2018-03-31,"$1,734","$1,088",$646,-,$232,-,"$1,394",$340,$-108,$232,$49,$183,-,$183,-,$183,$736,$340,84,85,$2.18,$2.15
2017-12-31,"$1,922","$1,095",$827,-,$255,-,"$1,460",$462,$-126,$336,$-561,$897,-,$897,-,$897,$855,$462,85,86,$10.59,$10.48
2017-09-30,"$1,766",$993,$773,-,$237,-,"$1,318",$448,$-126,$322,$123,$199,-,$199,-,$199,$803,$448,85,86,$2.36,$2.33
2017-06-30,"$1,597",$942,$655,-,$218,-,"$1,257",$340,$-111,$229,$88,$141,-,$141,-,$141,$672,$340,85,85,$1.67,$1.65
