,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$12,514","$5,532","$6,982","$5,838","$3,086",-,"$14,456","$-1,942",$-51,"$-1,993",$99,"$-2,092",-,"$-2,092",-,"$-2,094",-,"$-1,942",-,"2,540",-,$-0.83
2020-09-30,"$12,551","$3,481","$9,070","$3,390","$2,450",-,"$9,321","$3,230",$198,"$3,428",$483,"$2,945",-,"$2,945",-,"$2,941","$4,082","$3,230","2,529","2,538",$1.16,$1.16
2020-06-30,"$10,872","$3,159","$7,713","$2,123","$2,378",-,"$7,660","$3,212",$307,"$3,519",$509,"$3,010",-,"$3,010",-,"$3,002","$4,260","$3,212","2,527","2,536",$1.19,$1.18
2020-03-31,"$12,057","$3,312","$8,745","$2,209","$2,555",-,"$8,076","$3,981",$-143,"$3,838",$619,"$3,219",-,"$3,219",-,"$3,219","$4,802","$3,981","2,533","2,547",$1.27,$1.26
2019-12-31,"$11,867","$3,669","$8,198","$2,548","$2,889",-,"$9,106","$2,761",$30,"$2,791",$427,"$2,364",-,"$2,364",-,"$2,357","$3,697","$2,761","2,565","2,580",$0.93,$0.92
2019-09-30,"$12,397","$3,990","$8,407","$3,204","$2,589",-,"$9,783","$2,614",$-267,"$2,347",$440,"$1,907",-,"$1,907",-,"$1,901","$3,459","$2,614","2,558","2,572",$0.74,$0.74
2019-06-30,"$11,760","$3,401","$8,359","$2,189","$2,712",-,"$8,302","$3,458",$-199,"$3,259",$615,"$2,644",-,"$2,644",-,"$2,670","$4,431","$3,458","2,574","2,588",$1.04,$1.03
2019-03-31,"$10,816","$3,052","$7,764","$1,931","$2,425",-,"$7,408","$3,408",$-341,"$3,067",$205,"$2,862",-,"$2,862",-,"$2,915","$4,306","$3,408","2,585","2,603",$1.13,$1.12
2018-12-31,"$10,998","$3,289","$7,709","$2,214","$2,643",-,"$8,146","$2,852",$-247,"$2,605",$827,"$1,778",-,"$1,778",-,"$1,827","$3,850","$2,852","2,664","2,679",$0.70,$0.69
2018-09-30,"$10,794","$3,619","$7,175","$2,068","$2,443",-,"$8,130","$2,664",$1,"$2,665",$707,"$1,958",-,"$1,958",-,"$1,950","$3,758","$2,664","2,662","2,678",$0.73,$0.73
