,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,289.041",$432.924,$856.117,$247.94,$356.253,-,"$1,037.117",$251.924,$-27.905,$224.019,$1.903,$222.116,-,$222.116,-,$222.116,$407.632,$251.924,788,788,$0.28,$0.28
2020-09-30,$936.233,$361.388,$574.845,$208.877,$309.861,-,$880.126,$56.107,$-26.424,$29.683,$1.024,$28.659,-,$28.659,-,$28.659,$204.763,$56.107,791,806,$0.04,$0.04
2020-06-30,$683.438,$288.039,$395.399,$215.806,$453.523,-,$957.368,$-273.93,$-15.176,$-289.106,"$1,088.899","$-1,378.005",-,"$-1,378.005",-,"$-1,378.005",$-123.537,$-273.93,786,786,$-1.75,$-1.75
2020-03-31,$807.637,$284.037,$523.6,$200.388,$330.655,-,$815.08,$-7.443,$-8.092,$-15.535,$-7.139,$-8.396,-,$-8.396,-,$-8.396,$134.71,$-7.443,781,781,$-0.01,$-0.01
2019-12-31,"$1,007.341",$314.008,$693.333,$198.24,$342.209,-,$854.457,$152.884,$5.21,$158.094,$39.321,$118.773,-,$118.773,-,$118.773,$289.404,$152.884,771,786,$0.14,$0.14
2019-09-30,$823.717,$281.057,$542.66,$178.553,$319.962,-,$779.572,$44.145,$3.618,$47.763,$11.241,$36.522,-,$36.522,-,$36.522,$194.595,$44.145,773,791,$0.05,$0.05
2019-06-30,$841.381,$277.965,$563.416,$159.242,$328.488,-,$765.695,$75.686,$12.093,$87.779,"$-1,031.781","$1,119.56",-,"$1,119.56",-,"$1,119.56",$223.212,$75.686,769,785,$1.46,$1.43
2019-03-31,$786.89,$264.011,$522.879,$146.246,$282.975,-,$693.232,$93.658,$2.845,$96.503,$-94.301,$190.804,-,$190.804,-,$190.804,$238.009,$93.658,765,778,$0.25,$0.25
2018-12-31,$908.836,$268.345,$640.491,$141.174,$292.409,-,$701.928,$206.908,$-0.371,$206.537,$-48.766,$255.303,-,$255.303,-,$255.303,$348.648,$206.908,754,773,$0.35,$0.33
2018-09-30,$758.111,$243.644,$514.467,$150.764,$271.835,-,$666.243,$91.868,$-4.61,$87.258,$-701.921,$789.179,-,$789.179,-,$789.179,$234.693,$91.868,757,776,$1.04,$1.02
2018-06-30,$710.541,$230.185,$480.356,$138.574,$262.158,-,$630.917,$79.624,$-13.757,$65.867,$-34.25,$100.117,-,$100.117,-,$100.117,$208.915,$79.624,752,773,$0.13,$0.13
2018-03-31,$664.871,$222.823,$442.048,$123.346,$243.777,-,$589.946,$74.925,$-11.043,$63.882,$2.885,$60.997,-,$60.997,-,$60.997,$192.493,$74.925,748,766,$0.08,$0.08
2017-12-31,$731.56,$217.979,$513.581,$133.996,$269.487,-,$621.462,$110.098,$-16.545,$93.553,$2.474,$91.079,-,$91.079,-,$91.079,$223.035,$110.098,733,733,$0.13,$0.13
2017-09-30,$589.633,$210.016,$379.617,$136.115,$236.223,-,$582.354,$7.279,$-24.81,$-17.531,$3.564,$-21.095,-,$-21.095,-,$-21.095,$125.126,$7.279,737,737,$-0.03,$-0.03
2017-06-30,$573.855,$212.908,$360.947,$143.171,$256.135,-,$612.214,$-38.359,$-74.716,$-113.075,$3.413,$-116.488,-,$-116.488,-,$-116.488,$84.745,$-38.359,730,730,$-0.16,$-0.16
2017-03-31,$548.251,$220.339,$327.912,$128.728,$239.462,-,$588.529,$-40.278,$-18.087,$-58.365,$3.194,$-61.559,-,$-61.559,-,$-61.559,$81.762,$-40.278,722,722,$-0.09,$-0.09
2016-12-31,$717.206,$305.71,$411.496,$202.128,$352.995,-,$860.833,$-143.627,$-18.619,$-162.246,$4.808,$-167.054,-,$-167.054,-,$-167.054,$-5.167,$-143.627,702,702,$-0.23,$-0.23
2016-09-30,$615.934,$225.159,$390.775,$177.049,$291.815,-,$694.023,$-78.089,$-18.22,$-96.309,$6.562,$-102.871,-,$-102.871,-,$-102.871,$41.439,$-78.089,704,704,$-0.15,$-0.15
2016-06-30,$601.958,$202.966,$398.992,$178.511,$306.857,-,$688.334,$-86.376,$-18.2,$-104.576,$2.641,$-107.217,-,$-107.217,-,$-107.217,$25.477,$-86.376,698,698,$-0.15,$-0.15
2016-03-31,$594.521,$198.405,$396.116,$155.794,$299.438,-,$653.637,$-59.116,$-18.587,$-77.703,$2.028,$-79.731,-,$-79.731,-,$-79.731,$47.875,$-59.116,692,692,$-0.12,$-0.12
2015-12-31,$710.473,$217.963,$492.51,$210.058,$349.631,-,$777.652,$-67.179,$-19.652,$-86.831,$3.405,$-90.236,-,$-90.236,-,$-90.236,$38.313,$-67.179,662,662,$-0.13,$-0.13
2015-09-30,$569.237,$200.195,$369.042,$207.937,$266.342,-,$674.474,$-105.237,$-23.291,$-128.528,$3.162,$-131.69,-,$-131.69,-,$-131.69,$-6.278,$-105.237,671,671,$-0.20,$-0.20
2015-06-30,$502.383,$167.623,$334.76,$198.907,$266.857,-,$633.387,$-131.004,$-25.132,$-156.136,$-19.473,$-136.663,-,$-136.663,-,$-136.663,$-37.949,$-131.004,656,656,$-0.21,$-0.21
2015-03-31,$435.939,$143.475,$292.464,$189.746,$249.334,-,$582.555,$-146.616,$-15.194,$-161.81,$0.632,$-162.442,-,$-162.442,-,$-162.442,$-62.114,$-146.616,640,640,$-0.25,$-0.25
2014-12-31,$479.078,$136.613,$342.465,$181.715,$258.903,-,$577.231,$-98.153,$-23.512,$-121.665,$3.687,$-125.352,-,$-125.352,-,$-125.352,$-19.313,$-98.153,605,605,$-0.20,$-0.20
2014-09-30,$361.266,$124.166,$237.1,$183.342,$215.189,-,$522.697,$-161.431,$-13.874,$-175.305,$0.159,$-175.464,-,$-175.464,-,$-175.464,$-98.865,$-161.431,614,614,$-0.29,$-0.29
2014-06-30,$312.166,$100.027,$212.139,$177.095,$184.955,-,$462.077,$-149.911,$-0.33,$-150.241,$-5.599,$-144.642,-,$-144.642,-,$-144.642,$-104.28,$-149.911,596,596,$-0.24,$-0.24
2014-03-31,$250.492,$85.503,$164.989,$149.391,$144.969,-,$379.863,$-129.371,$-1.769,$-131.14,$1.222,$-132.362,-,$-132.362,-,$-132.362,$-89.42,$-129.371,570,570,$-0.23,$-0.23
2013-12-31,$242.675,$112.651,$130.024,$394.848,$244.852,-,$752.351,$-509.676,$-5.112,$-514.788,$-3.317,$-511.471,-,$-511.471,-,$-511.471,$-478.576,$-509.676,190,190,$-2.40,$-2.40
2013-09-30,$168.58,$62.239,$106.341,$87.307,$82.366,-,$231.912,$-63.332,$-0.909,$-64.241,$0.36,$-64.601,-,$-64.601,-,$-64.601,$-35.23,$-63.332,134,134,$-0.48,$-0.48
2013-06-30,$139.292,$50.573,$88.719,$64.263,$63.372,-,$178.208,$-38.916,$-2.532,$-41.448,$0.777,$-42.225,-,$-42.225,-,$-42.225,$-11.603,$-38.916,132,132,$-0.32,$-0.32
2013-03-31,$114.343,$41.255,$73.088,$47.574,$49.421,-,$138.25,$-23.907,$-2.762,$-26.669,$0.357,$-27.026,-,$-27.026,-,$-27.026,$0.472,$-23.907,127,127,$-0.21,$-0.21
2012-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2012-09-30,$82.327,$33.693,$48.634,$32.319,$37.616,-,$103.628,$-21.301,$0.172,$-21.129,$0.461,$-21.59,-,$-21.59,-,$-21.59,$-1.369,$-21.301,-,-,-,-
2012-06-30,$68.046,$30.528,$37.518,$27.369,$37.024,-,$94.921,$-26.875,$-0.266,$-27.141,$0.442,$-27.583,-,$-27.583,-,$-27.583,$-26.875,$-26.875,-,-,-,-
2011-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
