,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,995.1",-,"$1,995.1",-,"$1,527.8",-,"$1,586",$409.1,$128.2,$537.3,$142.5,$394.8,-,$394.8,-,$330.7,$508.1,$409.1,491,492,$0.67,$0.67
2020-09-30,"$1,650.9",-,"$1,650.9",-,"$1,535.5",-,"$1,584.7",$66.2,$133.4,$199.6,$73.1,$126.5,-,$126.5,-,$73.8,$142.5,$66.2,492,492,$0.15,$0.15
2020-06-30,"$1,188.1",-,"$1,188.1",-,$934.4,-,$934.4,$253.7,$16.1,$269.8,$16.1,$253.7,-,$253.7,-,$286.2,$294.5,$253.7,490,491,$0.58,$0.58
2020-03-31,"$1,338.3",-,"$1,338.3",-,$982.2,-,$982.2,$356.1,$-253.2,$102.9,$44.1,$58.8,-,$58.8,-,$77.3,$400.7,$356.1,492,492,$0.16,$0.16
2019-12-31,"$1,389.2",-,"$1,389.2",-,"$1,011.5",-,"$1,016.3",$372.9,$72.7,$445.6,$97.5,$348.1,-,$348.1,-,$346.3,$420,$372.9,495,495,$0.70,$0.70
2019-09-30,"$1,347.4",-,"$1,347.4",-,"$1,031.7",-,"$1,046.4",$301,$94.8,$395.8,$86.5,$309.3,-,$309.3,-,$304.4,$352.7,$301,504,504,$0.61,$0.61
2019-06-30,"$1,476.7",-,"$1,476.7",-,"$1,101.8",-,"$1,101.8",$374.9,$38.6,$413.5,$158.9,$254.6,-,$254.6,-,$243.3,$420.8,$374.9,502,502,$0.48,$0.48
2019-03-31,"$1,433.8",-,"$1,433.8",-,"$1,054.3",-,"$1,054.3",$379.5,$113,$492.5,$110.9,$381.6,-,$381.6,-,$363.7,$419.1,$379.5,505,505,$0.72,$0.72
2018-12-31,"$1,411.5",-,"$1,411.5",-,"$1,000",-,"$1,000",$411.5,$-65.5,$346,$86,$260,-,$260,-,$273.4,$453.5,$411.5,510,511,$0.54,$0.54
2018-09-30,"$1,412.6",-,"$1,412.6",-,"$1,022.5",-,"$1,024.3",$388.3,$95,$483.3,$7,$476.3,-,$476.3,-,$489.2,$426.2,$388.3,537,538,$0.91,$0.92
2018-06-30,"$1,558.6",-,"$1,558.6",-,"$1,055.5",-,"$1,055.5",$503.1,$-55.9,$447.2,$91.8,$355.4,-,$355.4,-,$398.7,$543.5,$503.1,533,534,$0.75,$0.75
2018-03-31,"$1,617.8",-,"$1,617.8",-,"$1,062.1",-,"$1,062.1",$555.7,$77.4,$633.1,$150.2,$482.9,-,$482.9,-,$443.2,$594.5,$555.7,545,546,$0.79,$0.78
2017-12-31,"$1,615.5",-,"$1,615.5",-,"$1,034.4",-,"$1,034.4",$581.1,$70.5,$651.6,"$1,223.5",$-571.9,-,$-571.9,-,$-584.3,$621.1,$581.1,551,551,$-1.06,$-1.06
2017-09-30,"$1,616.9",-,"$1,616.9",-,"$1,059.2",-,"$1,059.2",$557.7,$100.7,$658.4,$181.9,$476.5,-,$476.5,-,$422.8,$594.8,$557.7,559,559,$0.77,$0.77
2017-06-30,"$1,613.9",-,"$1,613.9",-,"$1,049.7",-,"$1,049.7",$564.2,$79.3,$643.5,$184.1,$459.4,-,$459.4,-,$407.1,$604.5,$564.2,556,557,$0.73,$0.73
2017-03-31,"$1,600.6",-,"$1,600.6",-,"$1,045.1",-,"$1,045.1",$555.5,$72,$627.5,$192.5,$435,-,$435,-,$417.2,$593.4,$555.5,560,561,$0.74,$0.74
2016-12-31,"$1,560.8",-,"$1,560.8",-,$973.9,-,$973.9,$586.9,$32.8,$619.7,$200.9,$418.8,-,$418.8,-,$437.2,$623.9,$586.9,565,565,$0.77,$0.77
2016-09-30,"$1,611.8",-,"$1,611.8",-,"$1,032.4",-,"$1,032.4",$579.4,$56.9,$636.3,$163.3,$473,-,$473,-,$469.8,$618.1,$579.4,584,584,$0.82,$0.82
2016-06-30,"$1,634.3",-,"$1,634.3",-,"$1,038.9",-,"$1,038.9",$595.4,$53.5,$648.9,$187.4,$461.5,-,$461.5,-,$443.2,$635.7,$595.4,579,579,$0.77,$0.77
2016-03-31,"$1,613.9",-,"$1,613.9",-,"$1,076.6",-,"$1,076.6",$537.3,$5.2,$542.5,$181.7,$360.8,-,$360.8,-,$357.7,$575.2,$537.3,587,587,$0.61,$0.61
2015-12-31,"$1,758",-,"$1,758",-,"$1,104.4",-,"$1,104.4",$653.6,$18.5,$672.1,$209.7,$462.4,-,$462.4,-,$445.1,$699,$653.6,598,598,$0.74,$0.74
2015-09-30,"$1,873.8",-,"$1,873.8",-,"$1,155.7",-,"$1,155.7",$718.101,$-122.4,$595.7,$214.2,$381.5,-,$381.5,-,$353.8,$768.501,$718.1,615,615,$0.58,$0.58
2015-06-30,"$2,000.8",-,"$2,000.8",-,"$1,231",-,"$1,231",$769.8,$-18.4,$751.4,$217.4,$534,-,$534,-,$504.2,$820.8,$769.8,614,614,$0.82,$0.82
2015-03-31,"$2,009.8",-,"$2,009.8",-,"$1,252.1",-,"$1,252.1",$757.7,$101.2,$858.9,$236,$622.9,-,$622.9,-,$602.5,$811.4,$757.7,618,618,$0.98,$0.98
2014-12-31,"$2,064.3",-,"$2,064.3",-,"$1,282.3",-,"$1,282.3",$782,$40.4,$822.4,$256.1,$566.3,-,$566.3,-,$562.8,$837.1,$782,620,620,$0.91,$0.91
2014-09-30,"$2,155.5",-,"$2,155.5",-,"$1,320.2",-,"$1,320.2",$835.301,$50.5,$885.8,$255,$630.8,-,$630.8,-,$637.6,$887.601,$835.301,625,625,$1.02,$1.02
2014-06-30,"$2,130.5",-,"$2,130.5",-,"$1,343.7",-,"$1,343.7",$786.8,$96.7,$883.5,$251.4,$632.1,-,$632.1,-,$575,$839.8,$786.8,623,624,$0.92,$0.92
2014-03-31,"$2,095.9",-,"$2,095.9",-,"$1,309.9",-,"$1,309.9",$786,$5.6,$791.6,$238.8,$552.8,-,$552.8,-,$557.1,$843.8,$786,626,627,$0.89,$0.89
2013-12-31,"$2,109.5",-,"$2,109.5",-,"$1,296.4",-,"$1,296.4",$813.1,$35.6,$848.7,$252.7,$596,-,$596,-,$600.3,$872.4,$813.1,628,629,$0.96,$0.96
2013-09-30,"$1,984.8",-,"$1,984.8",-,"$1,249.7",-,"$1,249.699",$735.101,$-11.6,$723.5,$213,$510.5,-,$510.5,-,$499.1,$793.301,$735.1,633,634,$0.79,$0.80
2013-06-30,"$2,084.8",-,"$2,084.8",-,"$1,313.1",-,"$1,313.1",$771.7,$0.3,$772,$209.9,$562.1,-,$562.1,-,$548.3,$830.4,$771.7,634,634,$0.87,$0.86
2013-03-31,"$2,013.6",-,"$2,013.6",-,"$1,284.2",-,"$1,284.2",$729.4,$85.6,$815,$221.6,$593.4,-,$593.4,-,$572.8,$790.1,$729.4,634,635,$0.90,$0.90
2012-12-31,"$1,901.8",-,"$1,901.8",-,"$1,216.7",-,"$1,216.7",$685.1,$31,$716.1,$211.4,$504.7,-,$504.7,-,$516.1,$739,$685.1,635,635,$0.81,$0.81
2012-09-30,"$1,816.2",-,"$1,816.2",-,"$1,193.5",-,"$1,193.5",$622.7,$55.7,$678.4,$174.4,$504,-,$504,-,$490.3,$672.2,$622.7,641,643,$0.77,$0.76
2012-06-30,"$1,783.6",-,"$1,783.6",-,"$1,140.6",-,"$1,140.6",$643,$-28.1,$614.9,$184.9,$430,-,$430,-,$452.2,$697.1,$643,639,641,$0.71,$0.71
2012-03-31,"$1,799.3",-,"$1,799.3",-,"$1,182.2",-,"$1,182.2",$617.1,$72.8,$689.9,$202.1,$487.8,-,$487.8,-,$499.8,$672.9,$617.1,644,645,$0.78,$0.77
2011-12-31,"$1,701.9",-,"$1,701.9",-,"$1,069.5",-,"$1,069.5",$632.4,$62.6,$695,$201.3,$493.7,-,$493.7,-,$477.4,$685,$632.4,648,650,$0.74,$0.73
2011-09-30,"$1,837.091",-,"$1,837.091",-,"$1,148.703",-,"$1,148.704",$688.387,$-127.567,$560.82,$203.902,$356.918,-,$356.918,-,$415.171,$750.222,$688.388,663,666,$0.63,$0.62
2011-06-30,"$1,853.033",-,"$1,853.033",-,"$1,170.336",-,"$1,170.336",$682.697,$4.447,$687.144,$208.944,$478.2,-,$478.2,-,$500.46,$740.835,$682.697,661,664,$0.76,$0.75
2011-03-31,"$1,749.563",-,"$1,749.563",-,"$1,120.081",-,"$1,120.081",$629.482,$49.087,$678.569,$183.004,$495.565,-,$495.565,-,$500.338,$690.631,$629.482,665,668,$0.75,$0.75
2010-12-31,"$1,700.313",-,"$1,700.313",-,"$1,041.079",-,"$1,041.079",$659.234,$38.433,$697.667,$207.55,$490.117,-,$490.117,-,$499.031,$721.712,$659.234,670,673,$0.75,$0.74
2010-09-30,"$1,528.405",-,"$1,528.405",-,"$1,554.974",-,"$1,019.381",$509.024,$43.339,$552.363,$176.505,$375.858,-,$375.858,-,$372.574,$575.62,$509.024,678,682,$0.55,$0.55
2010-06-30,"$1,534.071",-,"$1,534.071",-,"$1,012.507",-,"$1,012.507",$521.564,$-26.768,$494.796,$135.113,$359.683,-,$359.683,-,$358.479,$591.174,$521.564,677,680,$0.53,$0.53
2010-03-31,"$1,413.113",-,"$1,413.113",-,$951.978,-,$951.978,$461.135,$47.221,$508.356,$149.946,$358.41,-,$358.41,-,$354.709,$526.328,$461.135,681,685,$0.52,$0.52
2009-12-31,"$1,377.411",$535.593,$841.818,-,$374.841,-,$910.434,$466.977,$47.308,$514.285,$156.736,$357.549,-,$357.549,-,$352.338,$532.978,$466.977,684,688,$0.52,$0.51
2009-09-30,"$1,238.927",-,"$1,238.927",-,"$1,998.741",-,$854.205,$384.722,$129.9,$514.622,$136.18,$378.442,-,$378.442,-,$365.224,$435.997,$384.722,691,694,$0.53,$0.53
2009-06-30,"$1,073.558",$350.675,$722.883,-,$327.034,$-36.798,$747.372,$326.186,$96.866,$423.052,$116.204,$306.848,-,$306.848,-,$295.278,$367.04,$326.186,689,692,$0.43,$0.43
2009-03-31,$912.272,$293.534,$618.738,-,$328.83,$-32.832,$688.95,$223.322,$-47.091,$176.231,$67.159,$109.072,-,$109.072,-,$109.884,$265.785,$223.322,694,696,$0.16,$0.16
2008-12-31,$969.33,$289.529,$679.801,-,$336.888,$-37.937,$700.966,$268.364,$-93.664,$174.7,$64.771,$109.929,-,$109.929,-,$120.04,$315.044,$268.364,695,698,$0.17,$0.17
2008-09-30,"$1,321.454",$406.526,$914.929,-,$402.618,$-52.143,$909.483,$411.972,$53.384,$465.355,$153.26,$312.095,-,$312.095,-,$290.567,$470.377,$411.972,709,715,$0.42,$0.42
2008-06-30,"$1,521.649",$492.385,"$1,029.264",-,$408.932,$-46.182,$989.434,$532.215,$21.677,$553.892,$150.58,$403.312,-,$403.312,-,$403.312,$583.924,$532.215,704,709,$0.57,$0.57
2008-03-31,"$1,503.692",$485.612,"$1,018.08",-,$407.851,$-47.82,$984.605,$519.087,$0.381,$519.468,$153.372,$366.096,-,$366.096,-,$366.096,$571.911,$519.087,710,715,$0.52,$0.51
2007-12-31,"$1,685.591",$552.59,"$1,133.001",-,$406.551,$-46.17,"$1,049.862",$635.729,$73.751,$709.48,$191.164,$518.316,-,$518.316,-,$518.316,$688.013,$635.729,725,732,$0.72,$0.71
2007-09-30,"$1,629.137",$552.729,"$1,076.408",-,$430.946,$-58.139,"$1,087.749",$541.388,$78.344,$619.732,$182.824,$436.908,-,$436.908,-,$436.908,$572.649,$541.388,748,756,$0.59,$0.59
