,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,373",$847,$526,$49,$292,-,"$1,194",$179,$-21,$158,$10,$148,-,$148,-,$148,$241,$179,180,181,$0.83,$0.82
2020-09-30,"$1,220",$759,$461,$45,$266,-,"$1,147",$73,$-23,$50,$13,$37,-,$37,-,$37,$194,$73,180,181,$0.20,$0.20
2020-06-30,"$1,160",$726,$434,$44,$288,-,"$1,106",$54,$-19,$35,$4,$31,-,$31,-,$31,$116,$54,180,181,$0.17,$0.17
2020-03-31,"$1,123",$714,$409,$49,$297,-,"$1,062",$61,$-19,$42,$4,$38,-,$38,-,$38,$125,$61,180,181,$0.21,$0.21
2019-12-31,"$1,371",$834,$537,$49,$288,-,"$1,176",$195,$-17,$178,$60,$118,-,$118,-,$118,$260,$195,180,181,$0.66,$0.65
2019-09-30,"$1,296",$787,$509,$44,$273,-,"$1,285",$11,$-23,$-12,$-77,$65,-,$65,-,$65,$224,$11,180,181,$0.36,$0.36
2019-06-30,"$1,345",$819,$526,$47,$294,-,"$1,174",$171,$-15,$156,$17,$139,-,$139,-,$139,$234,$171,180,181,$0.77,$0.77
2019-03-31,"$1,237",$763,$474,$51,$303,-,"$1,128",$109,$-15,$94,$15,$79,-,$79,-,$79,$173,$109,180,181,$0.44,$0.43
2018-12-31,"$1,386",$844,$542,$52,$293,-,"$1,192",$194,$-15,$179,$-46,$225,-,$225,-,$225,$260,$194,180,181,$1.24,$1.24
2018-09-30,"$1,287",$782,$505,$46,$279,-,"$1,111",$176,$-15,$161,$31,$130,-,$130,-,$130,$239,$176,180,181,$0.73,$0.72
2018-06-30,"$1,317",$798,$519,$50,$293,-,"$1,146",$171,$-21,$150,$35,$115,-,$115,-,$115,$236,$171,180,181,$0.64,$0.64
2018-03-31,"$1,217",$757,$460,$41,$296,-,"$1,104",$113,$-18,$95,$16,$79,-,$79,-,$79,$180,$113,180,181,$0.44,$0.43
2017-12-31,"$1,277",$770,$507,$50,$277,-,"$1,100",$177,$-33,$144,$74,$70,-,$70,-,$71,$237,$177,180,181,$0.40,$0.39
2017-09-30,"$1,195",$724,$471,$45,$270,-,"$1,043",$152,$-21,$131,$27,$104,-,$104,-,$105,$210,$152,180,181,$0.58,$0.58
2017-06-30,"$1,164",$707,$457,$44,$270,-,"$1,027",$137,$-16,$121,$21,$100,-,$100,-,$99,$194,$137,180,181,$0.55,$0.55
2017-03-31,"$1,071",$659,$412,$42,$272,-,$985,$86,$-16,$70,$14,$56,-,$56,-,$56,$145,$86,180,181,$0.31,$0.31
2016-12-31,"$1,095",$688,$407,$35,$249,-,$984,$111,$-21,$90,$40,$50,-,$50,-,$50,$165,$111,179,180,$0.28,$0.28
2016-09-30,$897,$540,$357,$23,$219,-,$788,$109,$-14,$95,$22,$73,-,$73,-,$73,$141,$109,179,180,$0.41,$0.41
2016-06-30,$932,$563,$369,$27,$227,-,$823,$109,$-19,$90,$19,$71,-,$71,-,$71,$142,$109,179,180,$0.39,$0.39
2016-03-31,$847,$518,$329,$25,$219,-,$768,$79,$-14,$65,$-1,$66,-,$66,-,$66,$111,$79,179,179,$0.37,$0.37
2015-12-31,$994,$604,$390,$24,$223,-,$852,$142,$-14,$128,$14,$114,-,$114,-,$114,$173,$142,181,182,$0.64,$0.63
2015-09-30,$902,$551,$351,$23,$207,-,$782,$120,$-13,$107,$19,$88,-,$88,-,$88,$153,$120,181,182,$0.48,$0.48
2015-06-30,$920,$572,$348,$25,$218,-,$816,$104,$-13,$91,$17,$74,-,$74,-,$74,$138,$104,181,182,$0.41,$0.41
2015-03-31,$837,$522,$315,$23,$206,-,$754,$83,$-6,$77,$13,$64,-,$64,-,$64,$118,$83,182,183,$0.35,$0.35
2014-12-31,"$1,042",$635,$407,$26,$232,-,$901,$141,$-13,$128,$32,$96,-,$96,-,$96,$176,$141,183,184,$0.52,$0.51
2014-09-30,$963,$587,$376,$24,$222,-,$833,$130,$-2,$128,$22,$106,-,$106,-,$106,$165,$130,182,183,$0.58,$0.58
2014-06-30,"$1,005",$617,$388,$27,$242,-,$889,$116,$-12,$104,$18,$86,-,$86,-,$86,$152,$116,183,185,$0.47,$0.47
2014-03-31,$906,$564,$342,$27,$224,-,$830,$76,$-15,$61,$12,$49,-,$49,-,$49,$112,$76,185,186,$0.27,$0.27
2013-12-31,"$1,033",$623,$410,$26,$243,-,$904,$129,$-22,$107,$39,$68,-,$68,-,$68,$169,$129,185,186,$0.37,$0.36
2013-09-30,$965,$581,$384,$24,$257,-,$867,$98,$-15,$83,$10,$73,-,$73,-,$73,$134,$98,185,186,$0.39,$0.39
2013-06-30,$960,$589,$371,$28,$253,-,$890,$70,$-13,$57,$11,$46,-,$46,-,$46,$107,$70,185,186,$0.25,$0.25
2013-03-31,$879,$545,$334,$26,$237,-,$813,$66,$-15,$51,$10,$41,-,$41,-,$41,$103,$66,186,186,$0.22,$0.22
