,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$8,235","$3,489","$4,746","$1,653",$567,-,"$5,709","$2,526",$78,"$2,604",$149,"$2,455",-,"$2,455",-,"$2,455","$2,890","$2,526","1,134","1,156",$2.16,$2.12
2020-09-30,"$8,345","$2,765","$5,580","$1,581",$552,$5,"$4,893","$3,452",$-146,"$3,306",$346,"$2,960",-,"$2,960",-,"$2,960","$3,791","$3,452","1,135","1,149",$2.61,$2.57
2020-06-30,"$4,893","$2,080","$2,813","$1,520",$511,-,"$4,111",$782,$86,$868,$23,$845,-,$845,-,$845,"$1,145",$782,"1,127","1,139",$0.75,$0.74
2020-03-31,"$5,216","$2,297","$2,919","$1,468",$483,$23,"$4,225",$991,$-393,$598,$130,$468,-,$468,-,$468,"$1,331",$991,"1,139","1,151",$0.41,$0.41
2019-12-31,"$5,077","$2,113","$2,964","$1,406",$528,-,"$4,047","$1,030",$-83,$947,$22,$925,-,$925,-,$925,"$1,381","$1,030","1,144","1,159",$0.81,$0.80
2019-09-30,"$4,814","$2,118","$2,696","$1,441",$549,$-6,"$4,114",$700,$-85,$615,$109,$506,-,$506,-,$506,"$1,050",$700,"1,210","1,220",$0.43,$0.42
2019-06-30,"$9,635","$2,114","$7,521","$1,380",$547,$-277,"$4,318","$5,317",$184,"$5,501","$3,352","$2,149",-,"$2,149",-,"$2,149","$5,670","$5,317","1,217","1,231",$1.77,$1.75
2019-03-31,"$4,982","$2,179","$2,803","$1,308",$573,$18,"$4,042",$940,$-134,$806,$143,$663,-,$663,-,$663,"$1,338",$940,"1,213","1,217",$0.55,$0.55
2018-12-31,"$4,842","$2,188","$2,654","$1,269",$526,$-149,"$4,132",$710,$-151,$559,$-509,"$1,068",-,"$1,068",-,"$1,068","$1,213",$710,"1,213","1,223",$0.88,$0.87
2018-09-30,"$5,779","$2,851","$2,928","$1,387",$689,"$-1,530","$6,457",$-678,$-121,$-799,$-286,$-513,-,$-513,-,$-513,$-105,$-678,"1,463","1,463",$-0.37,$-0.37
2018-06-30,"$5,577","$2,491","$3,086","$1,416",$655,$-112,"$4,674",$903,$31,$934,$-268,"$1,202",-,"$1,202",-,"$1,202","$1,413",$903,"1,478","1,487",$0.81,$0.81
2018-03-31,"$5,220","$2,239","$2,981","$1,402",$869,$-310,"$4,820",$400,$-83,$317,$-13,$330,-,$330,-,$330,$788,$400,"1,482","1,494",$0.22,$0.22
2017-12-31,"$6,035","$2,663","$3,372","$1,420",$773,"$-1,183","$6,039",$-4,$-56,$-60,"$5,923","$-5,983",-,"$-5,983",-,"$-5,983",$359,$-4,"1,477","1,477",$-4.05,$-4.05
2017-09-30,"$5,872","$2,653","$3,219","$1,397",$742,$-779,"$5,571",$301,$101,$402,$253,$149,-,$149,-,$148,$774,$301,"1,477","1,490",$0.10,$0.10
2017-06-30,"$5,371","$2,488","$2,883","$1,391",$710,$-9,"$4,598",$773,$85,$858,$-7,$865,-,$865,-,$866,"$1,166",$773,"1,478","1,491",$0.59,$0.58
2017-03-31,"$5,016","$2,208","$2,808","$1,386",$615,$-78,"$4,287",$729,$128,$857,$108,$749,-,$749,-,$749,"$1,039",$729,"1,477","1,489",$0.51,$0.50
2016-12-31,"$5,999","$2,443","$3,556","$1,311",$591,$-876,"$5,221",$778,$92,$870,$189,$681,-,$681,-,$682,"$1,139",$778,"1,478","1,495",$0.46,$0.46
2016-09-30,"$6,184","$2,540","$3,644","$1,230",$568,$-43,"$4,381","$1,803",$157,"$1,960",$361,"$1,599",-,"$1,599",-,"$1,599","$2,246","$1,803","1,484","1,498",$1.08,$1.07
2016-06-30,"$6,044","$2,534","$3,510","$1,268",$620,$-30,"$4,452","$1,592",$101,"$1,693",$250,"$1,443",-,"$1,443",-,"$1,444","$1,948","$1,592","1,471","1,486",$0.98,$0.97
2016-03-31,"$5,551","$2,141","$3,410","$1,301",$619,$-75,"$4,136","$1,415",$55,"$1,470",$306,"$1,164",-,"$1,164",-,"$1,164","$1,785","$1,415","1,487","1,498",$0.78,$0.78
2015-12-31,"$5,775","$2,534","$3,241","$1,352",$578,$374,"$4,090","$1,685",$25,"$1,710",$214,"$1,496",-,"$1,496",-,"$1,498","$2,051","$1,685","1,502","1,517",$1.00,$0.99
2015-09-30,"$5,456","$2,252","$3,204","$1,356",$595,$-112,"$4,315","$1,141",$111,"$1,252",$190,"$1,062",-,"$1,062",-,"$1,062","$1,467","$1,141","1,618","1,639",$0.69,$0.69
2015-06-30,"$5,832","$2,451","$3,381","$1,407",$621,$-118,"$4,597","$1,235",$163,"$1,398",$215,"$1,183",-,"$1,183",-,"$1,184","$1,532","$1,235","1,608","1,629",$0.74,$0.73
2015-03-31,"$6,894","$2,628","$4,266","$1,375",$545,"$-1,010","$5,558","$1,336",$203,"$1,539",$487,"$1,052",-,"$1,052",-,"$1,053","$1,565","$1,336","1,645","1,667",$0.64,$0.63
2014-12-31,"$7,099","$3,047","$4,052","$1,352",$583,$-53,"$5,035","$2,064",$234,"$2,298",$327,"$1,971",-,"$1,971",-,"$1,972","$2,426","$2,064","1,661","1,686",$1.19,$1.17
2014-09-30,"$6,692","$2,758","$3,934","$1,364",$546,$-32,"$4,700","$1,992",$260,"$2,252",$357,"$1,895",-,"$1,895",-,"$1,895","$2,289","$1,992","1,683","1,714",$1.13,$1.11
2014-06-30,"$6,806","$2,740","$4,066","$1,429",$582,$20,"$4,731","$2,075",$422,"$2,497",$260,"$2,237",-,"$2,237",-,"$2,238","$2,367","$2,075","1,683","1,714",$1.33,$1.31
2014-03-31,"$6,367","$2,482","$3,885","$1,356",$539,-,"$4,377","$1,990",$282,"$2,272",$314,"$1,958",-,"$1,958",-,"$1,959","$2,279","$1,990","1,688","1,719",$1.16,$1.14
2013-12-31,"$6,622","$2,706","$3,916","$1,328",$623,$-472,"$5,129","$1,493",$264,"$1,757",$313,"$1,444",-,"$1,444",$430,"$1,875","$1,765","$1,493","1,688","1,722",$1.11,$1.09
2013-09-30,"$6,481","$2,714","$3,767","$1,349",$657,$-173,"$4,893","$1,588",$233,"$1,821",$320,"$1,501",-,"$1,501",-,"$1,501","$1,861","$1,588","1,715","1,754",$0.88,$0.86
