,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$56,898","$26,080","$30,818","$7,022","$8,145",-,"$41,247","$15,651","$3,038","$18,689","$3,462","$15,227",-,"$15,227",-,"$15,227","$19,376","$15,651",681,733,$22.43,$22.21
2020-09-30,"$46,173","$21,117","$25,056","$6,856","$6,987",-,"$34,960","$11,213","$2,146","$13,359","$2,112","$11,247",-,"$11,247",-,"$11,247","$14,691","$11,213",679,732,$16.55,$16.40
2020-06-30,"$38,297","$18,553","$19,744","$6,875","$6,486",-,"$31,914","$6,383","$1,894","$8,277","$1,318","$6,959",-,"$6,959",-,"$6,959","$9,769","$6,383",682,733,$10.21,$10.13
2020-03-31,"$41,159","$18,982","$22,177","$6,820","$7,380",-,"$33,182","$7,977",$-220,"$7,757",$921,"$6,836",-,"$6,836",-,"$6,836","$11,085","$7,977",686,739,$9.96,$9.87
2019-12-31,"$46,075","$21,020","$25,055","$7,222","$8,567",-,"$36,809","$9,266","$1,438","$10,704",$33,"$10,671",-,"$10,671",-,"$10,671","$12,679","$9,266",693,745,$15.48,$15.33
2019-09-30,"$40,499","$17,568","$22,931","$6,554","$7,200",-,"$31,322","$9,177",$-549,"$8,628","$1,560","$7,068",-,"$7,068",-,"$7,068","$12,097","$9,177",693,745,$10.20,$10.12
2019-06-30,"$38,944","$17,296","$21,648","$6,213","$6,255",-,"$29,764","$9,180","$2,967","$12,147","$2,200","$9,947",-,"$9,947",-,"$9,947","$12,015","$9,180",694,746,$14.33,$14.21
2019-03-31,"$36,339","$16,012","$20,327","$6,029","$5,993","$-1,697","$29,731","$6,608","$1,538","$8,146","$1,489","$6,657",-,"$6,657",-,"$6,657","$9,221","$6,608",695,747,$9.58,$9.50
2018-12-31,"$39,276","$17,918","$21,358","$6,034","$7,103",-,"$31,055","$8,221","$1,851","$10,072","$1,124","$8,948",-,"$8,948",-,"$8,948","$10,801","$8,221",695,750,$12.88,$12.77
2018-09-30,"$33,740","$14,281","$19,459","$5,232","$5,602",-,"$25,115","$8,625","$1,458","$10,083",$891,"$9,192",-,"$9,192",-,"$9,192","$10,980","$8,625",696,751,$13.21,$13.06
2018-06-30,"$32,657","$13,883","$18,774","$5,114","$5,544","$-5,071","$29,612","$3,045","$1,170","$4,215","$1,020","$3,195",-,"$3,195",-,"$3,195","$5,159","$3,045",695,750,$4.60,$4.54
