,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$3,610.6","$1,053.4","$2,557.199",-,"$1,300.5",-,"$3,040.4",$570.2,$-180.5,$389.7,$-17.4,$407.1,-,$434.7,-,$435.5,"$1,413.5",$570.2,496,497,$0.88,$0.87
2020-09-30,"$4,066.4","$1,200.4","$2,866",-,"$1,278.2",-,"$3,123.2",$943.2,$-210.9,$732.3,$-1.2,$733.5,-,$748.2,-,$748.6,"$1,609.4",$943.2,496,497,$1.51,$1.50
2020-06-30,"$3,494",$964.9,"$2,529.1",-,"$1,126.9",-,"$2,771.3",$722.7,$-214.8,$507.9,$12.6,$495.3,-,$514.5,-,$520.8,"$1,424.4",$722.7,496,497,$1.05,$1.05
2020-03-31,"$3,747.5","$1,151","$2,596.5",-,"$1,172.7",-,"$2,995.9",$751.6,$-235.4,$516.2,$46.5,$469.7,-,$499.3,-,$495.2,"$1,447.2",$751.6,495,497,$1.00,$1.00
2019-12-31,"$3,616","$1,137.2","$2,478.8",-,"$1,386.8",-,"$3,321.301",$294.699,$-206.6,$88.1,$-43.6,$131.7,-,$152.7,-,$153.5,"$1,089.599",$294.7,494,495,$0.31,$0.31
2019-09-30,"$4,315","$1,415.1","$2,899.9",-,"$1,296.5",-,"$3,356.8",$958.2,$-198.9,$759.3,$40.6,$718.7,-,$733.9,-,$733.5,"$1,628.9",$958.2,494,495,$1.49,$1.48
2019-06-30,"$3,573.6","$1,141.6","$2,432",-,"$1,258.4",-,"$3,022.6",$551,$-163.7,$387.3,$-54.4,$441.7,-,$459.1,-,$461.3,"$1,194.6",$551,494,495,$0.93,$0.93
2019-03-31,"$4,056.8","$1,412.2","$2,644.6",-,"$1,250.4",-,"$3,268.4",$788.4,$-188.3,$600.1,$44.5,$555.6,-,$574.1,-,$572.8,"$1,419.3",$788.4,493,494,$1.16,$1.16
2018-12-31,"$3,801.099","$1,325.7","$2,475.399",-,"$1,262.6",-,"$3,249.999",$551.101,$-182.3,$368.8,$21.8,$347,-,$364.8,-,$363.4,"$1,173.401",$551.101,493,494,$0.74,$0.74
2018-09-30,"$4,333.1","$1,625.1","$2,708",-,"$1,436.8",-,"$3,664.5",$668.6,$-187.7,$480.9,$-80.7,$561.6,-,$579.7,-,$577.6,"$1,302.4",$668.6,493,494,$1.17,$1.17
2018-06-30,"$4,013.2","$1,343.6","$2,669.6",-,"$1,359.4",-,"$3,256.2",$757,$-173.4,$583.6,$72.2,$511.4,-,$530.1,-,$528.4,"$1,334.2",$757,493,494,$1.07,$1.07
