,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$12,018","$6,040","$5,978",-,"$1,388","$-1,131","$8,589","$3,429",$-119,"$3,310",$686,"$2,624",-,"$2,624",-,"$2,598","$3,615","$3,429",312,316,$8.39,$8.28
2020-09-30,"$11,500","$6,949","$4,551",-,"$1,492","$-1,309","$9,781","$1,719",$-277,"$1,442",$289,"$1,153",-,"$1,153",-,"$1,126","$1,901","$1,719",311,314,$3.62,$3.58
2020-06-30,"$11,197","$5,919","$5,278",-,"$1,349","$-2,262","$9,559","$1,638",$-92,"$1,546",$296,"$1,250",-,"$1,250",-,"$1,224","$1,801","$1,638",314,317,$3.90,$3.86
2020-03-31,"$10,076","$5,974","$4,102",-,"$1,401","$-1,927","$9,330",$746,$-85,$661,$112,$549,-,$549,-,$513,$901,$746,317,322,$1.62,$1.59
2019-12-31,"$11,472","$6,420","$5,052",-,"$1,382","$-1,316","$9,148","$2,324",$-93,"$2,231",$458,"$1,773",-,"$1,773",-,"$1,707","$2,495","$2,324",328,334,$5.28,$5.18
2019-09-30,"$11,069","$6,733","$4,336",-,"$1,425","$-1,639","$9,829","$1,240",$-80,"$1,160",$229,$931,-,$931,-,$889,"$1,399","$1,240",328,333,$2.71,$2.67
2019-06-30,"$11,144","$7,023","$4,121",-,"$1,362","$-1,560","$9,977","$1,167",$-89,"$1,078",$227,$851,-,$851,-,$821,"$1,327","$1,167",332,337,$2.47,$2.44
2019-03-31,"$10,990","$6,479","$4,511",-,"$1,364","$-1,395","$9,270","$1,720",$-100,"$1,620",$328,"$1,292",-,"$1,292",-,"$1,261","$1,877","$1,720",333,338,$3.79,$3.74
2018-12-31,"$9,481","$6,720","$2,761",-,"$1,336","$-2,008","$10,100",$-619,$-91,$-710,$-168,$-542,-,$-542,-,$-585,$-484,$-619,348,353,$-1.64,$-1.60
2018-09-30,"$10,465","$6,466","$3,999",-,"$1,317","$-1,386","$9,193","$1,272",$-94,"$1,178",$199,$979,-,$979,-,$942,"$1,400","$1,272",346,352,$2.72,$2.68
2018-06-30,"$10,099","$6,425","$3,674",-,"$1,296","$-1,351","$9,095","$1,004",$-107,$897,$180,$717,-,$717,-,$678,"$1,130","$1,004",349,355,$1.94,$1.91
2018-03-31,"$9,770","$5,794","$3,976",-,"$1,273","$-1,317","$8,406","$1,364",$-101,"$1,263",$257,"$1,006",-,"$1,006",-,$977,"$1,486","$1,364",354,360,$2.76,$2.71
2017-12-31,"$10,062","$5,872","$4,190",-,"$1,239",$-914,"$8,249","$1,813",$-98,"$1,715",$101,"$1,614",-,"$1,614",-,"$1,585","$2,063","$1,813",362,368,$4.41,$4.33
2017-09-30,"$9,888","$6,175","$3,713",-,"$1,200","$-1,446","$8,821","$1,067",$-96,$971,$305,$666,-,$666,-,$637,"$1,187","$1,067",361,367,$1.76,$1.74
2017-06-30,"$9,813","$6,350","$3,463",-,"$1,176","$-1,312","$8,838",$975,$-124,$851,$272,$579,-,$579,-,$550,"$1,094",$975,364,369,$1.51,$1.49
2017-03-31,"$9,644","$6,063","$3,581",-,"$1,169","$-1,307","$8,539","$1,105",$-93,"$1,012",$317,$695,-,$695,-,$666,"$1,224","$1,105",366,371,$1.82,$1.79
2016-12-31,"$10,143","$5,715","$4,428",-,"$1,157","$-1,896","$8,800","$1,343",$-85,"$1,258",$418,$840,-,$840,-,$811,"$1,440","$1,343",373,377,$2.18,$2.15
2016-09-30,"$9,221","$6,220","$3,001",-,"$1,138","$-1,021","$8,379",$842,$-77,$765,$245,$520,-,$520,-,$491,$939,$842,372,376,$1.32,$1.31
2016-06-30,"$9,164","$6,540","$2,624",-,"$1,126","$-1,040","$8,706",$458,$-82,$376,$105,$271,-,$271,-,$242,$555,$458,374,378,$0.65,$0.64
2016-03-31,"$8,871","$6,329","$2,542",-,"$1,129",$-982,"$8,440",$431,$-76,$355,$109,$246,-,$246,-,$217,$522,$431,378,383,$0.57,$0.57
2015-12-31,"$8,691","$5,838","$2,853",-,"$1,116",$-938,"$7,892",$799,$-79,$720,$231,$489,-,$489,-,$460,$895,$799,401,407,$1.20,$1.19
2015-09-30,"$9,028","$5,909","$3,119",-,"$1,092",$-992,"$7,993","$1,035",$-80,$955,$305,$650,-,$650,-,$621,"$1,131","$1,035",397,402,$1.56,$1.54
2015-06-30,"$8,982","$6,218","$2,764",-,"$1,086","$-1,061","$8,365",$617,$-91,$526,$171,$355,-,$355,-,$326,$709,$617,407,413,$0.80,$0.79
2015-03-31,"$8,952","$5,633","$3,319",-,"$1,070","$-1,090","$7,793","$1,159",$-78,"$1,081",$404,$677,-,$677,-,$648,"$1,246","$1,159",416,423,$1.56,$1.53
2014-12-31,"$8,759","$5,251","$3,508",-,"$1,035","$-1,156","$7,442","$1,317",$-75,"$1,242",$418,$824,-,$824,-,$795,"$1,406","$1,317",431,438,$1.88,$1.84
