,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$10,212","$8,122","$2,090",-,$938,-,"$9,060","$1,152",$-847,$305,$-25,$330,-,$330,-,$330,"$1,497","$1,152",167,168,$1.97,$1.98
2020-09-30,"$9,083","$7,243","$1,840",-,$855,-,"$8,098",$985,$182,"$1,167",$181,$986,-,$986,-,$986,"$1,302",$985,167,167,$5.91,$5.89
2020-06-30,"$8,884","$7,058","$1,826",-,$832,-,"$7,890",$994,$209,"$1,203",$198,"$1,005",-,"$1,005",-,"$1,005","$1,302",$994,167,167,$6.02,$6.01
2020-03-31,"$8,620","$6,898","$1,722",-,$788,-,"$7,686",$934,$119,"$1,053",$185,$868,-,$868,-,$868,"$1,231",$934,168,168,$5.18,$5.15
2019-12-31,"$8,721","$6,615","$2,106",-,$970,-,"$7,585","$1,136","$-1,705",$-569,$-160,$-409,-,$-409,-,$-409,"$1,477","$1,136",169,170,$-2.39,$-2.39
2019-09-30,"$8,475","$6,748","$1,727",-,$776,-,"$7,524",$951,$104,"$1,055",$122,$933,-,$933,-,$933,"$1,269",$951,169,170,$5.52,$5.49
2019-06-30,"$8,456","$6,726","$1,730",-,$784,-,"$7,510",$946,$82,"$1,028",$167,$861,-,$861,-,$861,"$1,250",$946,170,170,$5.07,$5.06
2019-03-31,"$8,189","$6,493","$1,696",-,$760,-,"$7,253",$936,$98,"$1,034",$171,$863,-,$863,-,$863,"$1,238",$936,170,171,$5.08,$5.06
2018-12-31,"$8,156","$6,469","$1,687",-,$744,-,"$7,213",$943,$-540,$403,$47,$356,-,$356,-,$356,"$1,209",$943,174,175,$2.10,$2.09
2018-09-30,"$8,085","$6,096","$1,989",-,$817,-,"$6,913","$1,172",$192,"$1,364",$120,"$1,244",-,"$1,244",-,"$1,244","$1,425","$1,172",174,175,$7.15,$7.11
2018-06-30,"$7,119","$5,563","$1,556",-,$739,-,"$6,302",$817,$159,$976,$187,$789,-,$789,-,$789,$976,$817,175,175,$4.52,$4.50
2018-03-31,"$6,735","$5,176","$1,559",-,$711,-,"$5,887",$848,$151,$999,$159,$840,-,$840,-,$840,$970,$848,174,175,$4.82,$4.79
2017-12-31,"$6,552","$5,257","$1,295",-,$649,-,"$5,906",$646,"$1,201","$1,847",$826,"$1,021",-,"$1,021",-,"$1,021",$798,$646,174,176,$5.86,$5.82
2017-09-30,"$6,569","$5,053","$1,516",-,$679,-,"$5,732",$837,$-55,$782,$139,$643,-,$643,-,$643,$947,$837,174,175,$3.69,$3.67
2017-06-30,"$6,473","$4,914","$1,559",-,$686,-,"$5,600",$873,$-61,$812,$257,$555,-,$555,-,$555,$982,$873,175,176,$3.18,$3.16
2017-03-31,"$6,410","$4,850","$1,560",-,$698,-,"$5,548",$862,$-74,$788,$138,$650,-,$650,-,$650,$966,$862,175,176,$3.72,$3.69
2016-12-31,"$6,595","$4,986","$1,609",-,$694,-,"$5,680",$915,$-409,$506,$138,$368,-,$368,-,$368,"$1,049",$915,179,181,$2.10,$2.09
2016-09-30,"$6,155","$4,667","$1,488",-,$662,-,"$5,329",$826,$-57,$769,$167,$602,-,$602,-,$602,$939,$826,178,180,$3.38,$3.35
2016-06-30,"$6,000","$4,583","$1,417",-,$620,-,"$5,203",$797,$-67,$730,$213,$517,-,$517,-,$517,$903,$797,180,182,$2.87,$2.85
2016-03-31,"$5,956","$4,561","$1,395",-,$656,-,"$5,217",$739,$-63,$676,$120,$556,-,$556,-,$556,$842,$739,181,183,$3.07,$3.03
2015-12-31,"$5,694","$4,378","$1,316",-,$627,-,"$5,005",$689,$-68,$621,$162,$459,-,$459,-,$459,$827,$689,189,192,$2.51,$2.49
2015-09-30,"$5,979","$4,522","$1,457",-,$663,-,"$5,185",$794,$-65,$729,$213,$516,-,$516,-,$516,$907,$794,186,188,$2.78,$2.75
2015-06-30,"$5,896","$4,442","$1,454",-,$641,-,"$5,083",$813,$-77,$736,$205,$531,-,$531,-,$531,$930,$813,192,194,$2.77,$2.74
2015-03-31,"$5,957","$4,542","$1,415",-,$635,-,"$5,177",$780,$-76,$704,$220,$484,-,$484,-,$484,$879,$780,198,201,$2.45,$2.41
2014-12-31,"$6,108","$4,653","$1,455",-,$693,-,"$5,346",$762,$-61,$701,$195,$506,-,$506,-,$506,$902,$762,209,212,$2.53,$2.49
2014-09-30,"$5,984","$4,635","$1,349",-,$580,-,"$5,215",$769,$-75,$694,$221,$473,-,$473,-,$473,$874,$769,206,209,$2.29,$2.26
2014-06-30,"$6,039","$4,629","$1,410",-,$590,-,"$5,219",$820,$-64,$756,$245,$511,-,$511,-,$511,$928,$820,212,215,$2.41,$2.37
2014-03-31,"$5,848","$4,461","$1,387",-,$542,-,"$5,003",$845,$-59,$786,$207,$579,-,$579,-,$579,$954,$845,216,220,$2.68,$2.63
2013-12-31,"$6,157","$4,828","$1,329",-,$561,-,"$5,389",$768,$-61,$707,$229,$478,-,$478,-,$478,$918,$768,230,234,$2.16,$2.13
2013-09-30,"$6,106","$4,761","$1,345",-,$555,-,"$5,316",$790,$-70,$720,$223,$497,-,$497,-,$497,$910,$790,228,233,$2.18,$2.14
2013-06-30,"$6,294","$4,906","$1,388",-,$582,-,"$5,488",$806,$-82,$724,$236,$488,-,$488,-,$488,$921,$806,234,238,$2.09,$2.05
2013-03-31,"$6,104","$4,787","$1,317",-,$558,-,"$5,345",$759,$-47,$712,$223,$489,-,$489,-,$489,$869,$759,236,241,$2.07,$2.03
2012-12-31,"$6,476","$4,915","$1,561",-,$737,-,"$5,652",$824,$-37,$787,$254,$533,-,$533,-,$533,$963,$824,249,253,$2.19,$2.15
2012-09-30,"$6,270","$4,962","$1,308",-,$572,-,"$5,534",$736,$-41,$695,$236,$459,-,$459,-,$459,$864,$736,247,252,$1.86,$1.82
2012-06-30,"$6,274","$4,920","$1,354",-,$580,-,"$5,500",$774,$-47,$727,$247,$480,-,$480,-,$480,$897,$774,251,255,$1.91,$1.88
2012-03-31,"$6,198","$4,841","$1,357",-,$561,-,"$5,402",$796,$-40,$756,$250,$506,-,$506,-,$506,$916,$796,253,258,$2.00,$1.96
2011-12-31,"$6,506","$5,070","$1,436",-,$637,-,"$5,707",$799,$-17,$782,$232,$550,-,$550,$-2,$548,$956,$799,277,282,$2.10,$2.06
2011-09-30,"$6,612","$5,198","$1,414",-,$589,-,"$5,787",$825,$-70,$755,$235,$520,-,$520,-,$520,$957,$825,275,279,$1.89,$1.86
2011-06-30,"$6,560","$5,163","$1,397",-,$556,-,"$5,719",$841,$-53,$788,$268,$520,-,$520,-,$520,$975,$841,283,287,$1.84,$1.81
2011-03-31,"$6,734","$5,355","$1,379",-,$568,-,"$5,923",$811,$-53,$758,$262,$496,-,$496,$34,$530,$932,$811,292,297,$1.82,$1.79
2010-12-31,"$6,903","$5,580","$1,323",-,$648,-,"$6,228",$675,$-265,$410,$104,$306,-,$306,$70,$376,$835,$675,297,301,$1.30,$1.28
2010-09-30,"$7,071","$5,774","$1,297",-,$574,-,"$6,348",$723,$-51,$672,$224,$448,-,$448,$49,$497,$859,$723,294,298,$1.69,$1.67
2010-06-30,"$7,255","$5,884","$1,371",-,$621,-,"$6,505",$750,$-75,$675,$-65,$740,-,$740,$-29,$711,$880,$750,300,304,$2.37,$2.34
2010-03-31,"$6,914","$5,611","$1,303",-,$624,-,"$6,235",$679,$-70,$609,$199,$410,-,$410,$59,$469,$808,$679,303,306,$1.55,$1.53
2009-12-31,"$2,820","$2,030",$790,-,$368,-,"$2,398",$422,$-47,$375,$139,$236,-,$236,$177,$413,$435,$422,319,323,$1.32,$1.30
2009-09-30,"$8,350","$6,987","$1,363",-,$744,-,"$7,731",$619,$-35,$584,$120,$464,-,$464,$26,$490,$803,$619,317,321,$1.55,$1.53
2009-06-30,"$8,545","$7,190","$1,355",-,$741,-,"$7,931",$614,$-57,$557,$189,$368,-,$368,$26,$394,$793,$614,322,326,$1.22,$1.21
2009-03-31,"$7,935","$6,598","$1,337",-,$718,-,"$7,316",$619,$-65,$554,$188,$366,-,$366,$23,$389,$793,$619,327,332,$1.19,$1.17
2008-12-31,"$7,582","$6,003","$1,579",-,$823,-,"$9,886","$-2,304",$-106,"$-2,410",$224,"$-2,634",-,"$-2,634",$101,"$-2,533",$948,"$-2,304",335,335,$-7.54,$-7.48
2008-09-30,"$8,381","$6,825","$1,556",-,$785,-,"$7,610",$771,$-29,$742,$233,$509,-,$509,$3,$512,$950,$771,334,340,$1.53,$1.51
2008-06-30,"$8,628","$7,025","$1,603",-,$797,-,"$7,822",$806,$-67,$739,$256,$483,-,$483,$12,$495,$993,$806,339,344,$1.46,$1.44
2008-03-31,"$7,724","$6,522","$1,202",-,$738,-,"$7,260",$464,$-55,$409,$146,$263,-,$263,$1,$264,$662,$464,339,349,$0.78,$0.76
2007-12-31,"$7,278","$5,848","$1,430",-,$764,-,"$6,612",$666,$-60,$606,$210,$396,-,$396,$58,$454,$874,$666,342,354,$1.34,$1.30
2007-09-30,"$7,871","$6,282","$1,589",-,$783,-,"$7,065",$806,$-77,$729,$240,$489,-,$489,-,$489,$981,$806,340,353,$1.44,$1.41
2007-06-30,"$7,878","$6,307","$1,571",-,$808,-,"$7,115",$763,$-92,$671,$199,$472,-,$472,$-12,$460,$936,$763,343,355,$1.34,$1.31
2007-03-31,"$7,314","$5,917","$1,397",-,$707,-,"$6,624",$690,$-90,$600,$206,$394,-,$394,$-7,$387,$856,$690,345,358,$1.12,$1.10
2006-12-31,"$7,868","$6,434","$1,434",-,$775,-,"$7,209",$659,$65,$724,$243,$481,-,$481,$-29,$452,$840,$659,346,359,$1.29,$1.26
2006-09-30,"$7,429","$6,094","$1,335",-,$786,-,"$6,880",$549,$-72,$477,$169,$308,-,$308,$-6,$302,$714,$549,345,351,$0.88,$0.86
2006-06-30,"$7,601","$6,155","$1,446",-,$764,-,"$6,919",$682,$-93,$589,$147,$442,-,$442,$-12,$430,$852,$682,344,350,$1.25,$1.23
2006-03-31,"$7,093","$5,812","$1,281",-,$677,-,"$6,489",$604,$-78,$526,$164,$362,-,$362,$-4,$358,$777,$604,343,351,$1.04,$1.02
2005-12-31,"$7,427","$6,012","$1,415",-,$869,-,"$6,881",$546,$-75,$471,$133,$338,-,$338,$-7,$331,$757,$546,357,363,$0.96,$0.93
2005-09-30,"$7,291","$6,193","$1,098",-,$660,-,"$6,853",$438,$1,$439,$148,$291,-,$291,$2,$293,$626,$438,356,362,$0.82,$0.81
2005-06-30,"$7,807","$6,497","$1,310",-,$689,-,"$7,186",$621,$-62,$559,$190,$369,-,$369,$-2,$367,$803,$621,359,365,$1.02,$1.00
2005-03-31,"$7,453","$6,196","$1,257",-,$662,-,"$6,858",$595,$1,$596,$198,$398,-,$398,$11,$409,$768,$595,361,367,$1.13,$1.11
