,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-09-30,$215.455,$77.748,$137.707,-,$8.118,$-17.571,$201.686,$13.769,$-40.331,$-26.562,$-1.747,$-24.815,-,$-24.815,-,$-25.046,$112.018,$13.769,120,120,$-0.21,$-0.21
2020-06-30,$218.808,$75.244,$143.564,-,$9.696,$-4.239,$186.868,$31.94,$8.385,$40.325,$-2.879,$43.204,-,$43.204,-,$39.212,$129.629,$31.94,120,120,$0.32,$0.32
2020-03-31,$224.552,$76.664,$147.888,-,$10.108,$-1.642,$188.89,$35.662,$-29.918,$5.744,$-3.233,$8.977,-,$8.977,-,$6.679,$136.138,$35.662,120,120,$0.05,$0.05
2019-12-31,$230.032,$79.131,$150.901,-,$15.115,$-6.333,$193.404,$36.628,$104.945,$141.573,$-1.193,$142.766,-,$142.766,-,$133.339,$141.401,$36.628,119,119,$1.08,$1.06
2019-09-30,$229.827,$79.065,$150.762,-,$10.595,$-4.002,$191.2,$38.627,$-37.753,$0.874,$-3.096,$3.97,-,$3.97,-,$2.003,$136.165,$38.627,120,120,$0.01,$0.01
2019-06-30,$224.2,$77.053,$147.147,-,$11.498,$-3.621,$184.096,$40.104,$28.065,$68.169,$-1.827,$69.996,-,$69.996,-,$59.234,$132.028,$40.104,120,120,$0.50,$0.50
2019-03-31,$230.235,$80.291,$149.944,-,$9.829,$-5.136,$188.821,$41.414,$252.862,$294.276,$2.981,$291.295,-,$291.295,-,$271.568,$134.979,$41.414,116,117,$2.33,$2.33
2018-12-31,$232.022,$75.385,$156.637,-,$8.552,$9.326,$165.958,$66.064,$-56.633,$9.431,$-0.409,$9.84,-,$9.84,-,$5.226,$166.434,$66.064,122,122,$0.06,$0.06
2018-09-30,$242.481,$80.862,$161.619,-,$12.479,$-5.78,$195.527,$46.954,$583.169,$630.123,$26.206,$603.917,-,$603.917,-,$567.029,$143.36,$46.954,123,123,$4.62,$4.62
2018-06-30,$250.187,$85.093,$165.094,-,$13.882,$-4.366,$200.826,$49.361,$-46.512,$2.849,$-4.307,$7.156,-,$7.156,-,$2.817,$146.846,$49.361,123,123,$0.02,$0.02
2018-03-31,$247.72,$87.482,$160.238,-,$11.355,$-2.958,$194.343,$53.377,$7.796,$61.173,$-34.517,$95.69,-,$95.69,-,$81.525,$145.925,$53.377,123,123,$0.67,$0.67
2017-12-31,$255.229,$88.171,$167.058,-,$12.058,$-40.369,$237.946,$17.283,$253.829,$271.112,$-15.958,$287.07,-,$287.07,-,$262.097,$120.297,$17.283,122,123,$2.14,$2.14
2017-09-30,$254.635,$90.116,$164.519,-,$10.529,$-2.272,$195.43,$59.205,$-41.698,$17.507,$-4.87,$22.377,-,$22.377,-,$17.43,$151.718,$59.205,122,123,$0.14,$0.14
2017-06-30,$249.092,$87.473,$161.619,-,$10.108,$-2.65,$189.386,$59.706,$-44.646,$15.06,$-5.023,$20.083,-,$20.083,-,$15.843,$148.861,$59.706,122,123,$0.13,$0.13
2017-03-31,$246.481,$88.824,$157.657,-,$10.962,$-1.738,$188.692,$57.789,$-45.225,$12.564,$-4.985,$17.549,-,$17.549,-,$11.491,$144.957,$57.789,122,123,$0.09,$0.09
2016-12-31,$249.493,$85.39,$164.103,-,$11.618,$-5.656,$189.399,$60.094,$352.158,$412.252,$-2.373,$414.625,-,$414.625,-,$162,$152.864,$60.094,122,122,$1.33,$1.33
2016-09-30,$248.904,$92.166,$156.738,-,$11.615,$-1.543,$190.172,$58.732,$-46.656,$12.076,$-3.462,$15.538,-,$15.538,-,$11.176,$143.58,$58.732,122,123,$0.09,$0.09
2016-06-30,$251.218,$88.96,$162.258,-,$11.616,$-5.526,$186.782,$64.436,$-42.145,$22.291,$-7.121,$29.412,-,$29.412,-,$221.382,$145.116,$64.436,122,123,$1.81,$1.80
