,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$4,161","$2,438","$1,723",-,$998,-,"$3,436",$725,$-162,$563,$111,$452,-,$452,-,$445,$969,$725,599,602,$0.74,$0.74
2020-09-30,"$4,558","$2,676","$1,882",-,$946,-,"$3,622",$936,$-171,$765,$35,$730,-,$730,-,$723,"$1,159",$936,603,607,$1.21,$1.20
2020-06-30,"$3,914","$2,296","$1,618",-,$934,-,"$3,230",$684,$-226,$458,$51,$407,-,$407,-,$399,$893,$684,597,600,$0.67,$0.67
2020-03-31,"$4,162","$2,412","$1,750",-,$983,-,"$3,395",$767,$-78,$689,$165,$524,-,$524,-,$517,$978,$767,607,611,$0.85,$0.84
2019-12-31,"$4,151","$2,392","$1,759",-,"$1,123",-,"$3,515",$636,$-213,$423,$94,$329,-,$329,-,$326,$847,$636,610,614,$0.53,$0.53
2019-09-30,"$4,971","$2,843","$2,128",-,"$1,109",-,"$3,952","$1,019",$-193,$826,$102,$724,-,$724,-,$717,"$1,232","$1,019",616,621,$1.17,$1.16
2019-06-30,"$4,684","$2,683","$2,001",-,"$1,126",-,"$3,809",$875,$-108,$767,$155,$612,-,$612,-,$604,"$1,078",$875,614,619,$0.98,$0.97
2019-03-31,"$4,570","$2,645","$1,925",-,"$1,145",-,"$3,790",$780,$-105,$675,$150,$525,-,$525,-,$520,$984,$780,614,618,$0.85,$0.84
2018-12-31,"$4,147","$2,386","$1,761",-,"$1,077",-,"$3,463",$684,$-93,$591,$124,$467,-,$467,-,$465,$886,$684,624,628,$0.74,$0.74
2018-09-30,"$4,888","$2,829","$2,059",-,"$1,181",-,"$4,010",$878,$-140,$738,$116,$622,-,$622,-,$617,"$1,079",$878,632,635,$0.98,$0.97
2018-06-30,"$4,456","$2,514","$1,942",-,"$1,058",-,"$3,572",$884,$-116,$768,$49,$719,-,$719,-,$712,"$1,063",$884,629,633,$1.13,$1.12
2018-03-31,"$4,248","$2,431","$1,817",-,"$1,035",-,"$3,466",$782,$-124,$658,$169,$489,-,$489,-,$482,$973,$782,633,636,$0.76,$0.76
2017-12-31,"$3,816","$2,202","$1,614",-,$995,-,"$3,197",$619,$-116,$503,$109,$394,-,$394,-,$392,$806,$619,638,641,$0.61,$0.61
2017-09-30,"$4,435","$2,604","$1,831",-,$986,-,"$3,590",$845,$-160,$685,$183,$502,-,$502,$8,$504,"$1,027",$845,642,643,$0.78,$0.78
2017-06-30,"$4,039","$2,361","$1,678",-,$931,-,"$3,292",$747,$-126,$621,$202,$419,-,$419,$6,$413,$918,$747,643,644,$0.64,$0.64
2017-03-31,"$3,574","$2,017","$1,557",-,$868,-,"$2,885",$689,$-124,$565,$181,$384,-,$384,$-84,$292,$829,$689,644,645,$0.45,$0.45
2016-12-31,"$3,216","$1,851","$1,365",-,$822,-,"$2,673",$543,$-79,$464,$94,$370,-,$370,$-55,$309,$686,$543,643,644,$0.48,$0.48
2016-09-30,"$3,932","$2,219","$1,713",-,$855,-,"$3,074",$858,$-184,$674,$188,$486,-,$486,$-41,$438,"$1,000",$858,644,647,$0.68,$0.68
2016-06-30,"$3,674","$2,081","$1,593",-,$852,-,"$2,933",$741,$-85,$656,$205,$451,-,$451,$38,$479,$881,$741,642,645,$0.74,$0.74
2016-03-31,"$3,579","$2,037","$1,542",-,$878,-,"$2,915",$664,$-112,$552,$177,$375,-,$375,$2,$369,$806,$664,642,645,$0.57,$0.57
2015-12-31,"$3,337","$1,923","$1,414",-,$879,-,"$2,802",$535,$-101,$434,$127,$307,-,$307,$46,$349,$679,$535,650,653,$0.54,$0.53
2015-09-30,$-241,$-569,$328,-,$-264,-,"$-1,872","$1,631",$-989,$642,$184,$458,-,$458,-,$648,"$1,591","$1,631",673,677,$0.99,$0.98
2015-06-30,"$5,503","$3,269","$2,234",-,"$1,276",-,"$4,545",$958,$-162,$796,$222,$574,-,$574,-,$564,"$1,159",$958,666,669,$0.84,$0.84
2015-03-31,"$5,400","$3,234","$2,166",-,"$1,318",-,"$4,552",$848,$756,"$1,604",$625,$979,-,$979,-,$973,"$1,053",$848,681,684,$1.42,$1.42
2014-12-31,"$5,587","$3,307","$2,280",-,"$1,405",-,"$4,712",$875,$-110,$765,$236,$529,-,$529,-,$525,"$1,082",$875,691,695,$0.76,$0.75
2014-09-30,$3,$-490,$493,-,$-98,-,$-588,$591,$68,$659,$190,$469,-,$469,-,$410,$537,$591,700,704,$0.59,$0.58
2014-06-30,"$6,312","$3,674","$2,638",-,"$1,424",-,"$5,098","$1,214",$-142,"$1,072",$334,$738,-,$738,-,$728,"$1,418","$1,214",700,703,$1.03,$1.03
2014-03-31,"$5,812","$3,417","$2,395",-,"$1,394",-,"$4,811","$1,001",$-184,$817,$263,$554,-,$554,-,$547,"$1,211","$1,001",702,705,$0.78,$0.77
2013-12-31,"$5,606","$3,370","$2,236",-,"$1,444",-,"$4,814",$792,$-149,$643,$166,$477,-,$477,-,$462,"$1,001",$792,704,708,$0.65,$0.65
